%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+6.824e+03	+3.075e+03	+9.786e+03	+0.311
0.100	+5.502e+03	+4.400e+03	+1.134e+04	+0.444
0.200	+5.932e+03	+2.461e+03	+8.673e+03	+0.293
0.300	+7.520e+03	+2.351e+03	+1.044e+04	+0.238
0.400	+2.994e+03	+6.676e+03	+1.017e+04	+0.690
0.500	+3.767e+03	+7.103e+03	+9.867e+03	+0.653
0.600	+2.913e+03	+6.425e+03	+1.049e+04	+0.688
0.700	+3.821e+03	+7.669e+03	+1.014e+04	+0.667
0.800	+2.726e+03	+6.654e+03	+9.595e+03	+0.709
0.900	+2.828e+03	+8.333e+03	+1.125e+04	+0.747
1.000	+2.366e+03	+6.099e+03	+1.115e+04	+0.721
1.100	+3.263e+03	+6.790e+03	+9.424e+03	+0.675
1.200	+3.334e+03	+7.546e+03	+1.053e+04	+0.694
1.300	+6.039e+03	+3.718e+03	+9.558e+03	+0.381
1.400	+6.737e+03	+1.751e+03	+9.522e+03	+0.206
1.500	+6.682e+03	+2.896e+03	+8.922e+03	+0.302
1.600	+6.595e+03	+3.197e+03	+1.035e+04	+0.326
1.700	+6.578e+03	+4.138e+03	+1.183e+04	+0.386
1.800	+7.501e+03	+2.761e+03	+9.894e+03	+0.269
1.900	+7.216e+03	+2.971e+03	+1.016e+04	+0.292
2.000	+6.808e+03	+2.988e+03	+1.011e+04	+0.305
2.100	+7.232e+03	+3.129e+03	+9.100e+03	+0.302
2.200	+6.736e+03	+4.336e+03	+1.188e+04	+0.392
2.300	+6.812e+03	+2.813e+03	+1.139e+04	+0.292
2.400	+7.139e+03	+3.211e+03	+9.708e+03	+0.310
2.500	+7.288e+03	+2.471e+03	+1.065e+04	+0.253
2.600	+7.327e+03	+2.770e+03	+1.113e+04	+0.274
2.700	+6.031e+03	+2.688e+03	+9.893e+03	+0.308
2.800	+8.205e+03	+1.084e+03	+9.930e+03	+0.117
2.900	+5.495e+03	+4.429e+03	+1.086e+04	+0.446
3.000	+5.478e+03	+6.961e+03	+1.042e+04	+0.560
3.100	+2.284e+03	+6.821e+03	+1.063e+04	+0.749
3.200	+2.400e+03	+7.297e+03	+9.091e+03	+0.752
3.300	+2.983e+03	+7.337e+03	+1.021e+04	+0.711
3.400	+3.478e+03	+7.081e+03	+9.925e+03	+0.671
3.500	+1.638e+03	+7.679e+03	+1.037e+04	+0.824
3.600	+2.950e+03	+6.916e+03	+1.156e+04	+0.701
3.700	+2.914e+03	+8.038e+03	+9.476e+03	+0.734
3.800	+3.930e+03	+7.492e+03	+1.145e+04	+0.656
3.900	+4.013e+03	+6.149e+03	+1.101e+04	+0.605
4.000	+2.372e+03	+7.889e+03	+9.466e+03	+0.769
