%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+3.435e+03	+6.111e+03	+9.158e+03	+0.640
0.100	+3.514e+03	+7.447e+03	+1.016e+04	+0.679
0.200	+1.752e+03	+8.051e+03	+1.060e+04	+0.821
0.300	+3.217e+03	+6.458e+03	+9.066e+03	+0.667
0.400	+2.153e+03	+6.051e+03	+8.528e+03	+0.738
0.500	+2.716e+03	+7.085e+03	+1.026e+04	+0.723
0.600	+7.639e+03	+2.594e+03	+1.155e+04	+0.253
0.700	+7.327e+03	+1.691e+03	+8.960e+03	+0.188
0.800	+7.613e+03	+2.656e+03	+9.939e+03	+0.259
0.900	+7.952e+03	+2.989e+03	+1.106e+04	+0.273
1.000	+7.873e+03	+2.993e+03	+8.911e+03	+0.275
1.100	+7.474e+03	+2.360e+03	+1.116e+04	+0.240
1.200	+6.232e+03	+2.558e+03	+9.227e+03	+0.291
1.300	+7.214e+03	+3.570e+03	+9.499e+03	+0.331
1.400	+6.964e+03	+3.911e+03	+1.123e+04	+0.360
1.500	+9.019e+03	+2.461e+03	+1.008e+04	+0.214
1.600	+7.767e+03	+2.786e+03	+1.007e+04	+0.264
1.700	+7.208e+03	+2.514e+03	+9.875e+03	+0.259
1.800	+6.732e+03	+3.214e+03	+1.009e+04	+0.323
1.900	+5.882e+03	+2.213e+03	+9.191e+03	+0.273
2.000	+6.415e+03	+1.827e+03	+9.125e+03	+0.222
2.100	+7.994e+03	+3.699e+03	+9.740e+03	+0.316
2.200	+8.281e+03	+2.596e+03	+9.278e+03	+0.239
2.300	+6.736e+03	+2.688e+03	+8.292e+03	+0.285
2.400	+6.159e+03	+2.813e+03	+9.805e+03	+0.314
2.500	+6.906e+03	+2.827e+03	+9.626e+03	+0.290
2.600	+7.589e+03	+1.835e+03	+9.871e+03	+0.195
2.700	+6.553e+03	+4.686e+03	+9.424e+03	+0.417
2.800	+6.801e+03	+4.267e+03	+1.049e+04	+0.386
2.900	+8.213e+03	+3.698e+03	+1.145e+04	+0.310
3.000	+7.462e+03	+2.785e+03	+1.197e+04	+0.272
3.100	+7.161e+03	+2.315e+03	+9.517e+03	+0.244
3.200	+5.771e+03	+3.434e+03	+1.069e+04	+0.373
3.300	+6.826e+03	+3.330e+03	+9.170e+03	+0.328
3.400	+6.891e+03	+3.042e+03	+1.039e+04	+0.306
3.500	+5.504e+03	+2.830e+03	+1.104e+04	+0.340
3.600	+7.064e+03	+2.688e+03	+9.111e+03	+0.276
3.700	+6.709e+03	+4.322e+03	+8.611e+03	+0.392
3.800	+6.695e+03	+3.353e+03	+1.024e+04	+0.334
3.900	+6.875e+03	+1.782e+03	+9.781e+03	+0.206
4.000	+7.522e+03	+3.220e+03	+1.026e+04	+0.300
4.100	+6.571e+03	+2.435e+03	+9.756e+03	+0.270
4.200	+8.035e+03	+2.388e+03	+9.652e+03	+0.229
4.300	+6.119e+03	+2.223e+03	+1.088e+04	+0.266
4.400	+8.006e+03	+2.425e+03	+1.117e+04	+0.232
4.500	+8.041e+03	+3.726e+03	+9.615e+03	+0.317
4.600	+7.154e+03	+2.289e+03	+9.672e+03	+0.242
4.700	+8.859e+03	+2.210e+03	+1.092e+04	+0.200
4.800	+6.990e+03	+2.585e+03	+1.073e+04	+0.270
4.900	+7.051e+03	+1.939e+03	+9.262e+03	+0.216
5.000	+8.242e+03	+3.008e+03	+1.052e+04	+0.267
5.100	+6.346e+03	+2.684e+03	+9.529e+03	+0.297
5.200	+6.538e+03	+1.500e+03	+1.078e+04	+0.187
5.300	+6.448e+03	+2.795e+03	+1.046e+04	+0.302
5.400	+6.700e+03	+3.213e+03	+1.068e+04	+0.324
5.500	+9.491e+03	+2.690e+03	+1.040e+04	+0.221
5.600	+7.391e+03	+3.032e+03	+8.911e+03	+0.291
5.700	+7.222e+03	+4.135e+03	+9.294e+03	+0.364
5.800	+7.215e+03	+2.521e+03	+9.506e+03	+0.259
5.900	+5.209e+03	+4.192e+03	+1.002e+04	+0.446
6.000	+3.163e+03	+7.033e+03	+1.012e+04	+0.690
6.100	+3.775e+03	+7.407e+03	+1.013e+04	+0.662
6.200	+2.608e+03	+7.732e+03	+9.809e+03	+0.748
6.300	+2.697e+03	+7.488e+03	+9.698e+03	+0.735
6.400	+4.205e+03	+8.262e+03	+1.001e+04	+0.663
6.500	+2.482e+03	+6.850e+03	+1.050e+04	+0.734
6.600	+2.474e+03	+7.387e+03	+8.812e+03	+0.749
6.700	+2.234e+03	+5.701e+03	+8.685e+03	+0.718
6.800	+2.803e+03	+7.396e+03	+9.973e+03	+0.725
6.900	+2.346e+03	+7.660e+03	+1.031e+04	+0.766
7.000	+2.180e+03	+7.111e+03	+1.022e+04	+0.765
7.100	+3.014e+03	+6.079e+03	+1.042e+04	+0.669
7.200	+3.470e+03	+7.754e+03	+9.567e+03	+0.691
7.300	+4.475e+03	+8.399e+03	+9.468e+03	+0.652
7.400	+2.593e+03	+7.667e+03	+9.152e+03	+0.747
7.500	+2.969e+03	+7.282e+03	+9.877e+03	+0.710
7.600	+2.673e+03	+5.563e+03	+1.103e+04	+0.675
7.700	+2.455e+03	+7.142e+03	+1.026e+04	+0.744
7.800	+2.433e+03	+6.631e+03	+9.548e+03	+0.732
7.900	+3.021e+03	+6.806e+03	+1.051e+04	+0.693
8.000	+2.362e+03	+7.249e+03	+9.870e+03	+0.754
8.100	+2.472e+03	+7.375e+03	+9.474e+03	+0.749
8.200	+2.653e+03	+6.431e+03	+1.047e+04	+0.708
8.300	+1.999e+03	+5.837e+03	+1.015e+04	+0.745
8.400	+2.118e+03	+6.572e+03	+1.049e+04	+0.756
8.500	+2.889e+03	+7.547e+03	+1.049e+04	+0.723
8.600	+6.140e+03	+3.294e+03	+1.039e+04	+0.349
8.700	+4.786e+03	+2.890e+03	+9.390e+03	+0.377
8.800	+7.292e+03	+3.107e+03	+9.951e+03	+0.299
8.900	+7.001e+03	+1.668e+03	+1.084e+04	+0.192
9.000	+8.688e+03	+4.123e+03	+1.032e+04	+0.322
9.100	+7.525e+03	+2.120e+03	+8.895e+03	+0.220
9.200	+6.871e+03	+3.568e+03	+1.002e+04	+0.342
9.300	+6.869e+03	+2.791e+03	+1.151e+04	+0.289
9.400	+7.035e+03	+3.520e+03	+1.049e+04	+0.333
9.500	+6.811e+03	+2.133e+03	+8.133e+03	+0.238
9.600	+8.070e+03	+2.964e+03	+9.646e+03	+0.269
9.700	+7.585e+03	+3.378e+03	+1.025e+04	+0.308
9.800	+6.716e+03	+2.323e+03	+1.013e+04	+0.257
9.900	+7.518e+03	+3.211e+03	+8.250e+03	+0.299
10.000	+7.889e+03	+2.862e+03	+9.682e+03	+0.266
10.100	+5.675e+03	+2.996e+03	+9.006e+03	+0.346
10.200	+5.738e+03	+3.944e+03	+1.028e+04	+0.407
10.300	+4.481e+03	+5.764e+03	+1.011e+04	+0.563
10.400	+6.412e+03	+3.420e+03	+9.971e+03	+0.348
10.500	+6.768e+03	+3.683e+03	+1.145e+04	+0.352
10.600	+8.045e+03	+2.338e+03	+1.039e+04	+0.225
10.700	+6.196e+03	+2.192e+03	+1.174e+04	+0.261
10.800	+6.490e+03	+2.220e+03	+9.438e+03	+0.255
10.900	+6.083e+03	+3.470e+03	+8.650e+03	+0.363
11.000	+6.988e+03	+3.786e+03	+1.039e+04	+0.351
11.100	+7.575e+03	+2.555e+03	+1.017e+04	+0.252
11.200	+8.087e+03	+4.392e+03	+9.428e+03	+0.352
11.300	+6.894e+03	+1.804e+03	+1.064e+04	+0.207
11.400	+7.186e+03	+3.021e+03	+1.068e+04	+0.296
11.500	+6.463e+03	+3.359e+03	+1.056e+04	+0.342
11.600	+6.398e+03	+2.161e+03	+9.185e+03	+0.252
11.700	+5.953e+03	+3.142e+03	+1.066e+04	+0.345
11.800	+6.746e+03	+2.100e+03	+9.711e+03	+0.237
11.900	+6.481e+03	+2.881e+03	+9.627e+03	+0.308
12.000	+4.353e+03	+2.619e+03	+8.636e+03	+0.376
12.100	+6.739e+03	+3.244e+03	+8.754e+03	+0.325
12.200	+6.331e+03	+3.549e+03	+1.120e+04	+0.359
12.300	+7.367e+03	+2.375e+03	+1.070e+04	+0.244
12.400	+8.296e+03	+2.048e+03	+9.283e+03	+0.198
12.500	+6.007e+03	+2.551e+03	+1.057e+04	+0.298
12.600	+8.177e+03	+3.023e+03	+9.738e+03	+0.270
12.700	+6.145e+03	+2.465e+03	+9.868e+03	+0.286
12.800	+8.253e+03	+1.975e+03	+9.649e+03	+0.193
12.900	+6.619e+03	+3.422e+03	+1.003e+04	+0.341
13.000	+7.507e+03	+3.567e+03	+9.170e+03	+0.322
13.100	+7.902e+03	+3.610e+03	+9.544e+03	+0.314
13.200	+6.268e+03	+3.547e+03	+9.630e+03	+0.361
13.300	+6.850e+03	+3.497e+03	+9.908e+03	+0.338
13.400	+7.454e+03	+2.911e+03	+1.006e+04	+0.281
13.500	+7.712e+03	+3.508e+03	+8.759e+03	+0.313
13.600	+7.099e+03	+2.954e+03	+9.739e+03	+0.294
13.700	+4.688e+03	+4.705e+03	+1.034e+04	+0.501
13.800	+2.425e+03	+7.488e+03	+1.024e+04	+0.755
13.900	+3.045e+03	+5.649e+03	+9.671e+03	+0.650
14.000	+1.955e+03	+6.586e+03	+1.031e+04	+0.771
14.100	+2.997e+03	+7.992e+03	+1.014e+04	+0.727
14.200	+2.505e+03	+6.953e+03	+9.176e+03	+0.735
14.300	+6.857e+03	+3.841e+03	+9.727e+03	+0.359
14.400	+6.247e+03	+1.492e+03	+1.132e+04	+0.193
14.500	+7.416e+03	+2.611e+03	+1.030e+04	+0.260
14.600	+7.340e+03	+3.124e+03	+9.856e+03	+0.299
14.700	+7.189e+03	+3.500e+03	+1.040e+04	+0.327
14.800	+6.968e+03	+4.407e+03	+1.003e+04	+0.387
14.900	+6.365e+03	+2.120e+03	+8.443e+03	+0.250
15.000	+7.510e+03	+2.491e+03	+1.070e+04	+0.249
15.100	+7.802e+03	+2.732e+03	+1.100e+04	+0.259
15.200	+6.816e+03	+3.641e+03	+8.964e+03	+0.348
15.300	+6.017e+03	+2.974e+03	+1.021e+04	+0.331
15.400	+8.157e+03	+3.669e+03	+1.071e+04	+0.310
15.500	+8.250e+03	+3.247e+03	+9.905e+03	+0.282
15.600	+6.966e+03	+2.396e+03	+1.018e+04	+0.256
15.700	+7.307e+03	+2.114e+03	+9.288e+03	+0.224
15.800	+7.068e+03	+2.710e+03	+9.864e+03	+0.277
15.900	+6.473e+03	+2.933e+03	+1.013e+04	+0.312
16.000	+6.497e+03	+1.970e+03	+1.006e+04	+0.233
16.100	+7.245e+03	+3.432e+03	+1.115e+04	+0.321
16.200	+6.934e+03	+2.942e+03	+9.285e+03	+0.298
16.300	+6.396e+03	+3.184e+03	+1.233e+04	+0.332
16.400	+6.241e+03	+2.138e+03	+1.049e+04	+0.255
16.500	+8.238e+03	+2.507e+03	+8.757e+03	+0.233
16.600	+6.954e+03	+2.431e+03	+9.542e+03	+0.259
16.700	+6.630e+03	+3.282e+03	+8.945e+03	+0.331
16.800	+7.726e+03	+2.429e+03	+1.010e+04	+0.239
16.900	+7.803e+03	+3.863e+03	+1.121e+04	+0.331
17.000	+6.151e+03	+3.432e+03	+9.836e+03	+0.358
17.100	+7.279e+03	+3.170e+03	+1.008e+04	+0.303
17.200	+6.578e+03	+3.888e+03	+1.021e+04	+0.371
17.300	+6.443e+03	+2.538e+03	+1.137e+04	+0.283
17.400	+6.542e+03	+3.475e+03	+9.583e+03	+0.347
17.500	+6.120e+03	+4.463e+03	+8.660e+03	+0.422
17.600	+7.517e+03	+3.327e+03	+9.668e+03	+0.307
17.700	+7.139e+03	+3.686e+03	+1.004e+04	+0.340
17.800	+8.119e+03	+2.910e+03	+9.448e+03	+0.264
17.900	+8.170e+03	+4.658e+03	+9.431e+03	+0.363
18.000	+7.165e+03	+3.355e+03	+8.927e+03	+0.319
18.100	+7.653e+03	+3.575e+03	+1.068e+04	+0.318
18.200	+6.013e+03	+4.771e+03	+1.162e+04	+0.442
18.300	+5.270e+03	+4.977e+03	+9.981e+03	+0.486
18.400	+4.018e+03	+7.008e+03	+9.245e+03	+0.636
18.500	+3.199e+03	+6.832e+03	+9.813e+03	+0.681
18.600	+1.794e+03	+7.306e+03	+9.704e+03	+0.803
18.700	+2.694e+03	+6.004e+03	+1.025e+04	+0.690
18.800	+2.807e+03	+7.158e+03	+7.180e+03	+0.718
18.900	+1.581e+03	+7.684e+03	+1.028e+04	+0.829
19.000	+2.448e+03	+6.779e+03	+8.779e+03	+0.735
19.100	+3.456e+03	+7.680e+03	+1.102e+04	+0.690
19.200	+2.873e+03	+5.469e+03	+1.143e+04	+0.656
19.300	+3.979e+03	+6.689e+03	+1.130e+04	+0.627
19.400	+5.996e+03	+3.063e+03	+9.438e+03	+0.338
19.500	+5.365e+03	+3.555e+03	+9.220e+03	+0.399
19.600	+3.040e+03	+5.440e+03	+9.776e+03	+0.642
19.700	+7.125e+03	+2.249e+03	+9.218e+03	+0.240
19.800	+6.445e+03	+2.978e+03	+1.016e+04	+0.316
19.900	+7.210e+03	+2.735e+03	+9.741e+03	+0.275
20.000	+5.256e+03	+3.173e+03	+1.010e+04	+0.376
20.100	+5.899e+03	+2.279e+03	+9.624e+03	+0.279
20.200	+7.582e+03	+4.227e+03	+1.036e+04	+0.358
20.300	+7.388e+03	+1.492e+03	+1.010e+04	+0.168
20.400	+6.395e+03	+4.438e+03	+1.085e+04	+0.410
20.500	+8.037e+03	+3.168e+03	+1.087e+04	+0.283
20.600	+6.785e+03	+4.388e+03	+1.040e+04	+0.393
20.700	+7.482e+03	+3.209e+03	+1.101e+04	+0.300
20.800	+7.199e+03	+2.893e+03	+1.083e+04	+0.287
20.900	+7.521e+03	+1.327e+03	+9.985e+03	+0.150
21.000	+5.770e+03	+3.652e+03	+9.727e+03	+0.388
21.100	+6.203e+03	+2.870e+03	+1.010e+04	+0.316
21.200	+6.991e+03	+2.758e+03	+1.038e+04	+0.283
21.300	+4.437e+03	+4.500e+03	+9.432e+03	+0.504
21.400	+2.695e+03	+6.740e+03	+8.788e+03	+0.714
21.500	+3.251e+03	+7.048e+03	+8.886e+03	+0.684
21.600	+2.231e+03	+6.475e+03	+1.071e+04	+0.744
21.700	+6.803e+03	+4.998e+03	+9.272e+03	+0.424
21.800	+7.718e+03	+2.298e+03	+9.074e+03	+0.229
21.900	+6.715e+03	+2.423e+03	+1.071e+04	+0.265
22.000	+6.851e+03	+1.916e+03	+1.004e+04	+0.219
22.100	+4.247e+03	+5.666e+03	+1.040e+04	+0.572
22.200	+2.330e+03	+7.417e+03	+9.805e+03	+0.761
22.300	+3.964e+03	+6.409e+03	+8.700e+03	+0.618
22.400	+4.055e+03	+8.585e+03	+8.833e+03	+0.679
22.500	+2.565e+03	+6.114e+03	+1.113e+04	+0.704
22.600	+2.640e+03	+6.607e+03	+9.895e+03	+0.715
22.700	+1.760e+03	+7.014e+03	+1.001e+04	+0.799
22.800	+3.799e+03	+7.921e+03	+1.044e+04	+0.676
22.900	+2.854e+03	+7.472e+03	+1.026e+04	+0.724
23.000	+2.983e+03	+7.881e+03	+8.846e+03	+0.725
23.100	+3.042e+03	+6.749e+03	+9.951e+03	+0.689
23.200	+4.531e+03	+4.945e+03	+1.002e+04	+0.522
23.300	+6.492e+03	+3.609e+03	+1.193e+04	+0.357
23.400	+8.518e+03	+2.591e+03	+9.113e+03	+0.233
23.500	+6.516e+03	+3.752e+03	+1.067e+04	+0.365
23.600	+8.731e+03	+2.162e+03	+1.061e+04	+0.198
23.700	+7.591e+03	+3.845e+03	+8.296e+03	+0.336
23.800	+7.018e+03	+2.095e+03	+1.085e+04	+0.230
23.900	+6.688e+03	+2.980e+03	+1.048e+04	+0.308
24.000	+6.293e+03	+3.550e+03	+9.733e+03	+0.361
24.100	+6.499e+03	+4.061e+03	+8.552e+03	+0.385
24.200	+7.097e+03	+2.926e+03	+8.879e+03	+0.292
24.300	+7.904e+03	+2.356e+03	+1.009e+04	+0.230
24.400	+6.181e+03	+2.495e+03	+8.962e+03	+0.288
24.500	+6.838e+03	+3.738e+03	+1.071e+04	+0.353
24.600	+2.923e+03	+5.005e+03	+9.725e+03	+0.631
24.700	+2.533e+03	+6.176e+03	+1.109e+04	+0.709
24.800	+3.711e+03	+7.384e+03	+1.027e+04	+0.666
24.900	+3.395e+03	+6.222e+03	+8.788e+03	+0.647
25.000	+3.233e+03	+6.099e+03	+1.109e+04	+0.654
25.100	+7.264e+03	+4.111e+03	+9.258e+03	+0.361
25.200	+7.115e+03	+3.059e+03	+1.016e+04	+0.301
25.300	+7.315e+03	+2.343e+03	+9.367e+03	+0.243
25.400	+7.698e+03	+3.344e+03	+8.908e+03	+0.303
25.500	+5.860e+03	+1.880e+03	+9.393e+03	+0.243
25.600	+4.803e+03	+4.120e+03	+9.375e+03	+0.462
25.700	+8.017e+03	+3.332e+03	+9.942e+03	+0.294
25.800	+7.640e+03	+2.380e+03	+9.733e+03	+0.237
25.900	+7.031e+03	+3.539e+03	+1.001e+04	+0.335
26.000	+3.154e+03	+6.666e+03	+8.938e+03	+0.679
26.100	+4.502e+03	+5.556e+03	+1.035e+04	+0.552
26.200	+3.806e+03	+5.444e+03	+1.044e+04	+0.589
26.300	+3.529e+03	+7.406e+03	+9.672e+03	+0.677
26.400	+3.135e+03	+7.916e+03	+9.705e+03	+0.716
26.500	+3.306e+03	+8.518e+03	+1.009e+04	+0.720
