%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+7.796e+03	+2.425e+03	+9.572e+03	+0.237
0.100	+5.853e+03	+3.950e+03	+9.361e+03	+0.403
0.200	+5.416e+03	+3.337e+03	+1.051e+04	+0.381
0.300	+4.785e+03	+5.837e+03	+1.085e+04	+0.549
0.400	+7.510e+03	+3.462e+03	+9.326e+03	+0.316
0.500	+7.920e+03	+8.266e+02	+9.682e+03	+0.094
0.600	+7.854e+03	+3.577e+03	+1.025e+04	+0.313
0.700	+6.266e+03	+4.551e+03	+9.917e+03	+0.421
0.800	+7.916e+03	+4.923e+03	+9.646e+03	+0.383
0.900	+7.771e+03	+3.419e+03	+9.536e+03	+0.306
1.000	+6.377e+03	+1.500e+03	+1.046e+04	+0.190
1.100	+7.153e+03	+3.148e+03	+8.913e+03	+0.306
1.200	+6.772e+03	+2.441e+03	+1.002e+04	+0.265
1.300	+6.799e+03	+4.311e+03	+1.022e+04	+0.388
1.400	+6.468e+03	+2.757e+03	+1.021e+04	+0.299
1.500	+5.920e+03	+1.648e+03	+9.460e+03	+0.218
1.600	+7.452e+03	+1.698e+03	+1.043e+04	+0.186
1.700	+7.375e+03	+2.406e+03	+1.076e+04	+0.246
1.800	+7.907e+03	+2.918e+03	+9.648e+03	+0.270
1.900	+8.125e+03	+3.080e+03	+1.023e+04	+0.275
2.000	+6.307e+03	+2.247e+03	+1.080e+04	+0.263
2.100	+7.660e+03	+3.682e+03	+9.640e+03	+0.325
2.200	+7.072e+03	+4.010e+03	+1.126e+04	+0.362
2.300	+6.731e+03	+1.850e+03	+1.015e+04	+0.216
2.400	+7.041e+03	+1.998e+03	+9.446e+03	+0.221
2.500	+5.935e+03	+3.782e+03	+9.133e+03	+0.389
2.600	+7.815e+03	+1.978e+03	+9.499e+03	+0.202
2.700	+7.317e+03	+3.109e+03	+9.159e+03	+0.298
2.800	+6.030e+03	+4.019e+03	+1.005e+04	+0.400
2.900	+8.478e+03	+3.363e+03	+9.092e+03	+0.284
3.000	+6.961e+03	+3.097e+03	+1.035e+04	+0.308
3.100	+5.877e+03	+4.021e+03	+1.032e+04	+0.406
3.200	+3.571e+03	+7.070e+03	+1.046e+04	+0.664
3.300	+3.100e+03	+6.877e+03	+8.628e+03	+0.689
3.400	+1.723e+03	+6.824e+03	+1.039e+04	+0.798
3.500	+3.562e+03	+7.681e+03	+1.045e+04	+0.683
3.600	+4.122e+03	+7.279e+03	+1.056e+04	+0.638
3.700	+2.528e+03	+7.804e+03	+1.005e+04	+0.755
3.800	+2.686e+03	+8.167e+03	+1.038e+04	+0.753
3.900	+2.825e+03	+7.471e+03	+9.333e+03	+0.726
4.000	+2.587e+03	+6.874e+03	+1.133e+04	+0.727
4.100	+3.650e+03	+7.602e+03	+1.004e+04	+0.676
4.200	+3.478e+03	+7.321e+03	+1.005e+04	+0.678
4.300	+3.346e+03	+6.605e+03	+9.486e+03	+0.664
4.400	+2.045e+03	+6.612e+03	+9.089e+03	+0.764
4.500	+3.763e+03	+7.625e+03	+1.043e+04	+0.670
4.600	+2.473e+03	+7.031e+03	+8.545e+03	+0.740
4.700	+2.304e+03	+7.709e+03	+1.008e+04	+0.770
4.800	+2.538e+03	+6.434e+03	+9.358e+03	+0.717
4.900	+2.099e+03	+6.832e+03	+1.112e+04	+0.765
5.000	+2.997e+03	+7.864e+03	+9.566e+03	+0.724
5.100	+4.274e+03	+7.120e+03	+8.811e+03	+0.625
5.200	+4.071e+03	+6.377e+03	+1.036e+04	+0.610
5.300	+3.906e+03	+5.512e+03	+1.031e+04	+0.585
5.400	+3.283e+03	+8.186e+03	+1.102e+04	+0.714
5.500	+3.043e+03	+6.649e+03	+8.744e+03	+0.686
5.600	+2.338e+03	+6.339e+03	+8.896e+03	+0.731
5.700	+4.391e+03	+5.850e+03	+1.081e+04	+0.571
5.800	+3.571e+03	+6.399e+03	+1.046e+04	+0.642
5.900	+2.890e+03	+6.255e+03	+1.015e+04	+0.684
6.000	+2.853e+03	+7.544e+03	+9.905e+03	+0.726
6.100	+2.988e+03	+7.398e+03	+1.027e+04	+0.712
6.200	+2.528e+03	+6.440e+03	+1.003e+04	+0.718
6.300	+2.040e+03	+5.861e+03	+1.001e+04	+0.742
6.400	+3.305e+03	+7.472e+03	+1.106e+04	+0.693
6.500	+2.880e+03	+7.620e+03	+1.034e+04	+0.726
6.600	+2.618e+03	+6.823e+03	+1.032e+04	+0.723
6.700	+3.909e+03	+7.030e+03	+1.032e+04	+0.643
6.800	+2.673e+03	+4.964e+03	+1.078e+04	+0.650
6.900	+4.202e+03	+6.694e+03	+1.070e+04	+0.614
7.000	+3.358e+03	+6.688e+03	+9.323e+03	+0.666
7.100	+3.954e+03	+6.254e+03	+7.843e+03	+0.613
7.200	+1.872e+03	+7.001e+03	+9.918e+03	+0.789
7.300	+5.177e+03	+7.486e+03	+9.869e+03	+0.591
7.400	+1.399e+03	+8.030e+03	+9.953e+03	+0.852
7.500	+3.002e+03	+5.182e+03	+8.307e+03	+0.633
7.600	+2.331e+03	+7.071e+03	+1.143e+04	+0.752
7.700	+2.804e+03	+6.657e+03	+8.302e+03	+0.704
7.800	+3.756e+03	+6.706e+03	+1.154e+04	+0.641
7.900	+3.251e+03	+6.566e+03	+9.788e+03	+0.669
8.000	+3.563e+03	+6.299e+03	+1.045e+04	+0.639
8.100	+6.970e+03	+3.216e+03	+9.954e+03	+0.316
8.200	+7.196e+03	+4.053e+03	+9.894e+03	+0.360
8.300	+7.278e+03	+3.226e+03	+9.556e+03	+0.307
8.400	+6.798e+03	+2.835e+03	+9.828e+03	+0.294
8.500	+6.971e+03	+3.775e+03	+9.522e+03	+0.351
8.600	+7.530e+03	+2.489e+03	+9.795e+03	+0.248
8.700	+7.321e+03	+2.721e+03	+9.911e+03	+0.271
8.800	+5.654e+03	+3.085e+03	+9.402e+03	+0.353
8.900	+7.368e+03	+3.437e+03	+9.690e+03	+0.318
9.000	+7.124e+03	+2.068e+03	+8.913e+03	+0.225
9.100	+6.387e+03	+4.020e+03	+1.007e+04	+0.386
9.200	+7.187e+03	+2.930e+03	+9.807e+03	+0.290
9.300	+6.897e+03	+4.068e+03	+8.534e+03	+0.371
9.400	+7.511e+03	+3.315e+03	+1.001e+04	+0.306
9.500	+7.703e+03	+3.285e+03	+9.934e+03	+0.299
9.600	+7.056e+03	+3.191e+03	+9.886e+03	+0.311
9.700	+6.887e+03	+1.864e+03	+1.160e+04	+0.213
9.800	+7.182e+03	+3.782e+03	+9.461e+03	+0.345
9.900	+2.530e+03	+5.846e+03	+1.126e+04	+0.698
10.000	+3.242e+03	+6.597e+03	+9.165e+03	+0.671
10.100	+3.851e+03	+6.174e+03	+9.151e+03	+0.616
10.200	+1.734e+03	+6.490e+03	+1.037e+04	+0.789
10.300	+2.792e+03	+6.667e+03	+1.059e+04	+0.705
10.400	+3.606e+03	+6.968e+03	+1.027e+04	+0.659
10.500	+2.616e+03	+7.261e+03	+9.268e+03	+0.735
10.600	+3.074e+03	+7.133e+03	+9.331e+03	+0.699
10.700	+3.468e+03	+5.620e+03	+1.010e+04	+0.618
10.800	+2.842e+03	+7.118e+03	+7.719e+03	+0.715
10.900	+2.641e+03	+7.918e+03	+1.002e+04	+0.750
11.000	+2.191e+03	+6.734e+03	+9.579e+03	+0.755
11.100	+2.357e+03	+6.576e+03	+1.030e+04	+0.736
11.200	+3.408e+03	+8.289e+03	+1.050e+04	+0.709
11.300	+7.351e+03	+2.848e+03	+9.571e+03	+0.279
11.400	+8.018e+03	+4.096e+03	+9.739e+03	+0.338
11.500	+7.270e+03	+2.477e+03	+9.598e+03	+0.254
11.600	+5.677e+03	+2.833e+03	+1.022e+04	+0.333
11.700	+7.712e+03	+2.998e+03	+9.983e+03	+0.280
11.800	+7.049e+03	+2.817e+03	+9.805e+03	+0.286
11.900	+6.544e+03	+3.274e+03	+9.661e+03	+0.333
12.000	+7.163e+03	+4.615e+03	+9.646e+03	+0.392
12.100	+8.791e+03	+5.081e+03	+9.997e+03	+0.366
12.200	+4.629e+03	+2.266e+03	+9.177e+03	+0.329
12.300	+3.026e+03	+6.268e+03	+9.380e+03	+0.674
12.400	+1.913e+03	+5.699e+03	+1.077e+04	+0.749
12.500	+2.757e+03	+7.783e+03	+8.093e+03	+0.738
12.600	+2.607e+03	+8.129e+03	+9.116e+03	+0.757
12.700	+2.420e+03	+6.799e+03	+9.383e+03	+0.737
12.800	+3.472e+03	+6.960e+03	+8.418e+03	+0.667
12.900	+3.468e+03	+6.092e+03	+1.007e+04	+0.637
13.000	+3.075e+03	+8.161e+03	+1.206e+04	+0.726
13.100	+3.616e+03	+6.785e+03	+1.087e+04	+0.652
13.200	+3.925e+03	+7.404e+03	+1.021e+04	+0.654
13.300	+4.155e+03	+6.900e+03	+1.144e+04	+0.624
13.400	+3.899e+03	+7.223e+03	+1.080e+04	+0.649
13.500	+3.523e+03	+6.149e+03	+1.111e+04	+0.636
13.600	+3.458e+03	+8.179e+03	+9.630e+03	+0.703
13.700	+2.592e+03	+6.781e+03	+9.187e+03	+0.723
13.800	+2.762e+03	+8.246e+03	+1.025e+04	+0.749
13.900	+4.146e+03	+5.994e+03	+9.886e+03	+0.591
14.000	+6.614e+03	+3.609e+03	+8.727e+03	+0.353
14.100	+6.160e+03	+2.877e+03	+9.594e+03	+0.318
14.200	+8.751e+03	+2.816e+03	+1.069e+04	+0.243
14.300	+4.249e+03	+4.976e+03	+9.648e+03	+0.539
14.400	+2.248e+03	+5.441e+03	+1.053e+04	+0.708
14.500	+1.721e+03	+8.481e+03	+9.880e+03	+0.831
14.600	+3.601e+03	+4.836e+03	+1.011e+04	+0.573
14.700	+3.245e+03	+7.163e+03	+1.015e+04	+0.688
14.800	+2.866e+03	+6.924e+03	+1.014e+04	+0.707
14.900	+2.246e+03	+7.126e+03	+9.654e+03	+0.760
15.000	+2.216e+03	+7.894e+03	+1.184e+04	+0.781
15.100	+2.574e+03	+6.687e+03	+9.876e+03	+0.722
15.200	+3.085e+03	+7.030e+03	+8.969e+03	+0.695
15.300	+2.931e+03	+7.176e+03	+9.943e+03	+0.710
15.400	+1.903e+03	+5.741e+03	+9.525e+03	+0.751
15.500	+2.304e+03	+6.552e+03	+8.489e+03	+0.740
15.600	+3.658e+03	+6.543e+03	+9.712e+03	+0.641
15.700	+4.055e+03	+6.405e+03	+8.481e+03	+0.612
15.800	+8.079e+03	+3.421e+03	+9.598e+03	+0.297
15.900	+5.780e+03	+4.644e+03	+1.080e+04	+0.446
16.000	+7.444e+03	+3.270e+03	+1.018e+04	+0.305
16.100	+6.908e+03	+3.711e+03	+9.995e+03	+0.349
16.200	+8.679e+03	+3.052e+03	+1.106e+04	+0.260
16.300	+6.599e+03	+3.706e+03	+1.050e+04	+0.360
16.400	+5.200e+03	+2.862e+03	+9.928e+03	+0.355
16.500	+9.183e+03	+2.045e+03	+8.723e+03	+0.182
16.600	+6.782e+03	+3.121e+03	+9.406e+03	+0.315
16.700	+7.371e+03	+2.458e+03	+1.152e+04	+0.250
16.800	+5.106e+03	+1.753e+03	+1.041e+04	+0.256
16.900	+7.844e+03	+2.711e+03	+9.442e+03	+0.257
17.000	+6.157e+03	+2.655e+03	+9.581e+03	+0.301
17.100	+2.388e+03	+8.570e+03	+9.339e+03	+0.782
17.200	+2.712e+03	+7.222e+03	+1.062e+04	+0.727
17.300	+2.805e+03	+6.364e+03	+9.788e+03	+0.694
17.400	+4.578e+03	+7.015e+03	+1.043e+04	+0.605
17.500	+3.250e+03	+6.600e+03	+1.112e+04	+0.670
17.600	+2.994e+03	+5.973e+03	+9.053e+03	+0.666
17.700	+2.003e+03	+6.352e+03	+1.012e+04	+0.760
17.800	+1.055e+03	+7.117e+03	+9.862e+03	+0.871
17.900	+2.126e+03	+7.175e+03	+1.029e+04	+0.771
18.000	+2.356e+03	+7.111e+03	+9.574e+03	+0.751
18.100	+3.062e+03	+7.338e+03	+1.034e+04	+0.706
18.200	+7.798e+03	+3.339e+03	+9.896e+03	+0.300
18.300	+6.738e+03	+2.398e+03	+1.017e+04	+0.262
18.400	+8.073e+03	+3.105e+03	+1.072e+04	+0.278
18.500	+7.477e+03	+3.181e+03	+9.414e+03	+0.298
18.600	+6.255e+03	+3.706e+03	+1.078e+04	+0.372
18.700	+4.858e+03	+5.673e+03	+9.422e+03	+0.539
18.800	+3.951e+03	+6.425e+03	+8.881e+03	+0.619
18.900	+2.971e+03	+7.085e+03	+9.536e+03	+0.705
19.000	+3.379e+03	+6.639e+03	+8.948e+03	+0.663
19.100	+2.617e+03	+7.086e+03	+9.955e+03	+0.730
19.200	+2.689e+03	+6.418e+03	+1.138e+04	+0.705
19.300	+3.491e+03	+7.805e+03	+8.797e+03	+0.691
19.400	+4.276e+03	+7.514e+03	+1.029e+04	+0.637
19.500	+3.932e+03	+7.065e+03	+1.027e+04	+0.642
19.600	+6.361e+03	+4.460e+03	+8.511e+03	+0.412
19.700	+5.089e+03	+4.330e+03	+9.753e+03	+0.460
19.800	+3.138e+03	+7.274e+03	+9.904e+03	+0.699
19.900	+3.129e+03	+7.326e+03	+1.085e+04	+0.701
20.000	+3.760e+03	+7.130e+03	+1.169e+04	+0.655
20.100	+3.678e+03	+7.927e+03	+1.092e+04	+0.683
20.200	+2.977e+03	+8.031e+03	+1.018e+04	+0.730
20.300	+2.553e+03	+6.492e+03	+1.051e+04	+0.718
20.400	+4.142e+03	+7.054e+03	+1.034e+04	+0.630
20.500	+2.338e+03	+6.171e+03	+9.841e+03	+0.725
20.600	+3.004e+03	+6.307e+03	+1.010e+04	+0.677
20.700	+3.414e+03	+6.500e+03	+1.053e+04	+0.656
20.800	+3.203e+03	+6.225e+03	+9.511e+03	+0.660
20.900	+2.077e+03	+8.813e+03	+1.034e+04	+0.809
21.000	+2.785e+03	+7.758e+03	+9.891e+03	+0.736
21.100	+2.368e+03	+6.286e+03	+9.010e+03	+0.726
21.200	+3.389e+03	+6.797e+03	+9.292e+03	+0.667
21.300	+2.590e+03	+6.464e+03	+9.554e+03	+0.714
21.400	+3.793e+03	+7.845e+03	+9.925e+03	+0.674
21.500	+3.886e+03	+7.038e+03	+1.089e+04	+0.644
21.600	+2.481e+03	+6.280e+03	+9.272e+03	+0.717
21.700	+4.472e+03	+6.317e+03	+1.041e+04	+0.586
21.800	+3.713e+03	+6.864e+03	+1.042e+04	+0.649
21.900	+4.041e+03	+5.903e+03	+1.056e+04	+0.594
22.000	+2.076e+03	+7.814e+03	+1.086e+04	+0.790
