%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+7.241e+03	+3.806e+03	+1.075e+04	+0.345
0.100	+5.800e+03	+4.013e+03	+9.582e+03	+0.409
0.200	+6.218e+03	+3.074e+03	+9.688e+03	+0.331
0.300	+6.720e+03	+5.091e+03	+9.405e+03	+0.431
0.400	+6.918e+03	+3.076e+03	+9.923e+03	+0.308
0.500	+6.857e+03	+2.581e+03	+1.122e+04	+0.274
0.600	+7.011e+03	+3.220e+03	+1.083e+04	+0.315
0.700	+8.159e+03	+2.707e+03	+9.601e+03	+0.249
0.800	+6.817e+03	+3.432e+03	+1.110e+04	+0.335
0.900	+6.939e+03	+3.104e+03	+1.041e+04	+0.309
1.000	+7.302e+03	+2.324e+03	+1.043e+04	+0.241
1.100	+8.390e+03	+3.584e+03	+1.045e+04	+0.299
1.200	+7.558e+03	+2.510e+03	+9.861e+03	+0.249
1.300	+6.852e+03	+2.933e+03	+9.310e+03	+0.300
1.400	+7.525e+03	+1.660e+03	+1.041e+04	+0.181
1.500	+7.135e+03	+1.635e+03	+1.049e+04	+0.186
1.600	+4.654e+03	+3.959e+03	+1.007e+04	+0.460
1.700	+2.996e+03	+5.833e+03	+1.054e+04	+0.661
1.800	+2.534e+03	+6.619e+03	+1.122e+04	+0.723
1.900	+3.587e+03	+6.984e+03	+9.599e+03	+0.661
2.000	+2.958e+03	+6.343e+03	+9.535e+03	+0.682
2.100	+3.307e+03	+6.732e+03	+9.980e+03	+0.671
2.200	+3.140e+03	+7.088e+03	+9.483e+03	+0.693
2.300	+1.699e+03	+6.271e+03	+1.027e+04	+0.787
2.400	+2.679e+03	+8.174e+03	+9.959e+03	+0.753
2.500	+2.807e+03	+6.744e+03	+9.551e+03	+0.706
2.600	+1.218e+03	+7.531e+03	+1.134e+04	+0.861
2.700	+3.146e+03	+6.877e+03	+9.190e+03	+0.686
2.800	+2.233e+03	+6.216e+03	+1.045e+04	+0.736
2.900	+3.395e+03	+5.789e+03	+8.949e+03	+0.630
3.000	+1.888e+03	+7.263e+03	+1.035e+04	+0.794
3.100	+1.680e+03	+6.169e+03	+7.956e+03	+0.786
3.200	+3.254e+03	+6.670e+03	+1.103e+04	+0.672
3.300	+2.042e+03	+6.194e+03	+9.929e+03	+0.752
3.400	+2.902e+03	+7.965e+03	+9.779e+03	+0.733
3.500	+3.735e+03	+6.406e+03	+1.063e+04	+0.632
3.600	+4.331e+03	+7.090e+03	+1.067e+04	+0.621
3.700	+3.031e+03	+6.923e+03	+1.136e+04	+0.696
3.800	+4.514e+03	+6.534e+03	+1.121e+04	+0.591
3.900	+3.079e+03	+6.486e+03	+1.109e+04	+0.678
4.000	+2.401e+03	+5.873e+03	+9.702e+03	+0.710
4.100	+2.442e+03	+5.709e+03	+9.871e+03	+0.700
4.200	+3.378e+03	+6.861e+03	+1.008e+04	+0.670
4.300	+1.643e+03	+7.312e+03	+9.238e+03	+0.816
4.400	+1.736e+03	+7.799e+03	+1.103e+04	+0.818
4.500	+3.246e+03	+6.756e+03	+1.015e+04	+0.676
4.600	+2.969e+03	+6.558e+03	+1.070e+04	+0.688
