%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+3.500e+03	+6.821e+03	+1.037e+04	+0.661
0.100	+4.045e+03	+6.974e+03	+9.515e+03	+0.633
0.200	+3.888e+03	+6.853e+03	+1.042e+04	+0.638
0.300	+2.518e+03	+7.376e+03	+9.735e+03	+0.746
0.400	+2.925e+03	+6.355e+03	+1.090e+04	+0.685
0.500	+2.207e+03	+7.925e+03	+8.917e+03	+0.782
0.600	+3.256e+03	+8.774e+03	+9.460e+03	+0.729
0.700	+3.253e+03	+7.847e+03	+1.118e+04	+0.707
0.800	+2.498e+03	+7.701e+03	+1.019e+04	+0.755
0.900	+2.556e+03	+5.590e+03	+1.056e+04	+0.686
1.000	+2.899e+03	+9.075e+03	+9.778e+03	+0.758
1.100	+4.084e+03	+6.829e+03	+9.338e+03	+0.626
1.200	+4.376e+03	+4.909e+03	+9.289e+03	+0.529
1.300	+2.534e+03	+5.694e+03	+9.537e+03	+0.692
1.400	+3.157e+03	+6.051e+03	+9.012e+03	+0.657
1.500	+2.550e+03	+6.912e+03	+1.083e+04	+0.731
1.600	+3.593e+03	+7.266e+03	+9.442e+03	+0.669
1.700	+4.394e+03	+6.963e+03	+1.113e+04	+0.613
1.800	+3.646e+03	+7.960e+03	+9.007e+03	+0.686
1.900	+3.253e+03	+5.720e+03	+9.975e+03	+0.637
2.000	+2.769e+03	+6.708e+03	+1.053e+04	+0.708
2.100	+3.546e+03	+5.629e+03	+9.750e+03	+0.614
2.200	+5.964e+03	+4.380e+03	+9.773e+03	+0.423
2.300	+7.500e+03	+1.363e+03	+1.103e+04	+0.154
2.400	+7.421e+03	+2.373e+03	+9.632e+03	+0.242
2.500	+6.543e+03	+3.226e+03	+1.038e+04	+0.330
2.600	+5.965e+03	+3.539e+03	+1.065e+04	+0.372
2.700	+7.125e+03	+4.155e+03	+9.695e+03	+0.368
2.800	+5.431e+03	+2.505e+03	+1.016e+04	+0.316
2.900	+7.550e+03	+2.479e+03	+1.082e+04	+0.247
3.000	+7.778e+03	+3.358e+03	+9.925e+03	+0.302
3.100	+7.721e+03	+2.168e+03	+1.045e+04	+0.219
3.200	+1.788e+03	+7.364e+03	+1.089e+04	+0.805
3.300	+4.270e+03	+7.452e+03	+9.943e+03	+0.636
3.400	+4.049e+03	+6.320e+03	+9.515e+03	+0.610
3.500	+1.584e+03	+7.230e+03	+1.072e+04	+0.820
3.600	+3.546e+03	+6.526e+03	+9.454e+03	+0.648
3.700	+2.552e+03	+7.179e+03	+7.929e+03	+0.738
3.800	+2.311e+03	+7.246e+03	+1.003e+04	+0.758
3.900	+2.620e+03	+7.470e+03	+1.041e+04	+0.740
4.000	+4.215e+03	+5.998e+03	+1.046e+04	+0.587
4.100	+3.636e+03	+6.703e+03	+1.152e+04	+0.648
4.200	+5.087e+03	+5.391e+03	+1.012e+04	+0.515
4.300	+4.272e+03	+6.906e+03	+1.070e+04	+0.618
4.400	+2.374e+03	+7.440e+03	+1.039e+04	+0.758
4.500	+3.211e+03	+7.199e+03	+1.021e+04	+0.692
4.600	+3.583e+03	+6.966e+03	+1.048e+04	+0.660
4.700	+1.981e+03	+7.547e+03	+1.220e+04	+0.792
4.800	+3.206e+03	+6.259e+03	+9.220e+03	+0.661
4.900	+3.003e+03	+6.838e+03	+1.009e+04	+0.695
5.000	+2.443e+03	+6.603e+03	+1.032e+04	+0.730
5.100	+2.952e+03	+7.618e+03	+1.056e+04	+0.721
5.200	+3.728e+03	+5.780e+03	+9.502e+03	+0.608
5.300	+6.734e+03	+4.282e+03	+1.031e+04	+0.389
5.400	+3.497e+03	+7.530e+03	+9.758e+03	+0.683
5.500	+3.459e+03	+7.543e+03	+8.926e+03	+0.686
5.600	+3.141e+03	+6.697e+03	+9.515e+03	+0.681
5.700	+3.525e+03	+7.544e+03	+9.518e+03	+0.682
5.800	+2.137e+03	+7.113e+03	+1.003e+04	+0.769
5.900	+2.036e+03	+7.021e+03	+1.251e+04	+0.775
6.000	+3.905e+03	+7.230e+03	+1.014e+04	+0.649
6.100	+1.392e+03	+7.441e+03	+1.123e+04	+0.842
6.200	+3.279e+03	+8.010e+03	+9.143e+03	+0.710
6.300	+3.100e+03	+6.327e+03	+1.073e+04	+0.671
6.400	+1.527e+03	+7.592e+03	+1.070e+04	+0.833
6.500	+3.781e+03	+4.720e+03	+9.944e+03	+0.555
6.600	+3.917e+03	+6.725e+03	+9.278e+03	+0.632
6.700	+3.333e+03	+7.594e+03	+9.390e+03	+0.695
6.800	+2.926e+03	+7.526e+03	+9.400e+03	+0.720
6.900	+3.956e+03	+6.788e+03	+9.494e+03	+0.632
7.000	+2.430e+03	+7.586e+03	+1.068e+04	+0.757
7.100	+3.734e+03	+7.475e+03	+1.097e+04	+0.667
7.200	+4.897e+03	+7.418e+03	+1.005e+04	+0.602
7.300	+2.988e+03	+8.419e+03	+1.024e+04	+0.738
7.400	+1.574e+03	+7.566e+03	+1.089e+04	+0.828
7.500	+7.461e+03	+2.882e+03	+1.097e+04	+0.279
7.600	+6.701e+03	+3.128e+03	+1.122e+04	+0.318
7.700	+8.457e+03	+2.539e+03	+1.073e+04	+0.231
7.800	+7.765e+03	+5.155e+03	+1.020e+04	+0.399
7.900	+5.966e+03	+3.708e+03	+9.613e+03	+0.383
8.000	+8.051e+03	+2.782e+03	+9.905e+03	+0.257
8.100	+6.827e+03	+2.393e+03	+1.085e+04	+0.260
8.200	+7.522e+03	+3.552e+03	+1.025e+04	+0.321
8.300	+7.980e+03	+2.462e+03	+1.089e+04	+0.236
8.400	+5.375e+03	+1.537e+03	+8.569e+03	+0.222
8.500	+7.130e+03	+1.635e+03	+1.020e+04	+0.187
8.600	+6.728e+03	+2.851e+03	+9.748e+03	+0.298
8.700	+6.635e+03	+2.615e+03	+9.014e+03	+0.283
8.800	+7.406e+03	+3.736e+03	+9.647e+03	+0.335
8.900	+6.469e+03	+3.868e+03	+9.731e+03	+0.374
9.000	+6.433e+03	+3.410e+03	+1.017e+04	+0.346
9.100	+3.658e+03	+5.987e+03	+1.056e+04	+0.621
9.200	+4.454e+03	+7.035e+03	+9.659e+03	+0.612
9.300	+1.360e+03	+6.569e+03	+9.680e+03	+0.828
9.400	+2.888e+03	+7.308e+03	+9.332e+03	+0.717
9.500	+4.611e+03	+8.049e+03	+9.511e+03	+0.636
9.600	+3.052e+03	+7.037e+03	+1.071e+04	+0.697
9.700	+2.335e+03	+6.639e+03	+1.038e+04	+0.740
9.800	+3.726e+03	+6.818e+03	+1.060e+04	+0.647
9.900	+5.776e+02	+7.165e+03	+1.031e+04	+0.925
10.000	+3.596e+03	+6.957e+03	+8.566e+03	+0.659
10.100	+2.421e+03	+5.763e+03	+1.058e+04	+0.704
10.200	+2.210e+03	+6.703e+03	+1.024e+04	+0.752
10.300	+2.561e+03	+7.052e+03	+1.154e+04	+0.734
10.400	+2.372e+03	+8.363e+03	+8.816e+03	+0.779
10.500	+3.235e+03	+7.321e+03	+1.033e+04	+0.694
10.600	+4.336e+03	+7.278e+03	+1.098e+04	+0.627
10.700	+1.262e+03	+7.383e+03	+1.044e+04	+0.854
10.800	+3.635e+03	+7.761e+03	+1.014e+04	+0.681
10.900	+3.747e+03	+7.420e+03	+1.059e+04	+0.664
11.000	+2.869e+03	+8.143e+03	+9.977e+03	+0.739
11.100	+2.655e+03	+7.243e+03	+1.045e+04	+0.732
11.200	+3.423e+03	+7.299e+03	+1.047e+04	+0.681
11.300	+2.791e+03	+5.017e+03	+1.179e+04	+0.643
11.400	+2.222e+03	+5.986e+03	+1.046e+04	+0.729
11.500	+3.405e+03	+6.443e+03	+1.105e+04	+0.654
11.600	+3.287e+03	+6.002e+03	+8.813e+03	+0.646
11.700	+3.754e+03	+7.593e+03	+1.104e+04	+0.669
11.800	+2.028e+03	+8.522e+03	+1.045e+04	+0.808
11.900	+2.832e+03	+7.187e+03	+9.699e+03	+0.717
12.000	+3.512e+03	+6.664e+03	+1.072e+04	+0.655
12.100	+2.759e+03	+7.059e+03	+1.066e+04	+0.719
12.200	+2.757e+03	+6.703e+03	+1.151e+04	+0.709
12.300	+2.485e+03	+6.169e+03	+1.011e+04	+0.713
12.400	+3.448e+03	+6.256e+03	+9.306e+03	+0.645
12.500	+3.899e+03	+6.447e+03	+1.050e+04	+0.623
12.600	+3.805e+03	+5.805e+03	+1.100e+04	+0.604
12.700	+3.608e+03	+7.389e+03	+1.042e+04	+0.672
12.800	+3.116e+03	+6.696e+03	+1.166e+04	+0.682
12.900	+4.491e+03	+7.084e+03	+8.364e+03	+0.612
13.000	+3.944e+03	+7.700e+03	+9.829e+03	+0.661
13.100	+1.619e+03	+8.424e+03	+1.046e+04	+0.839
13.200	+2.707e+03	+6.883e+03	+9.670e+03	+0.718
13.300	+2.413e+03	+6.768e+03	+8.292e+03	+0.737
13.400	+1.947e+03	+6.527e+03	+9.638e+03	+0.770
13.500	+4.773e+03	+6.599e+03	+9.627e+03	+0.580
13.600	+1.908e+03	+7.238e+03	+9.022e+03	+0.791
13.700	+3.766e+03	+6.565e+03	+9.246e+03	+0.635
13.800	+2.449e+03	+8.195e+03	+9.044e+03	+0.770
13.900	+4.022e+03	+7.064e+03	+9.005e+03	+0.637
14.000	+2.936e+03	+6.607e+03	+1.021e+04	+0.692
14.100	+3.652e+03	+6.884e+03	+9.630e+03	+0.653
14.200	+2.895e+03	+5.552e+03	+8.976e+03	+0.657
14.300	+2.920e+03	+7.059e+03	+9.210e+03	+0.707
14.400	+3.162e+03	+5.290e+03	+9.217e+03	+0.626
14.500	+3.097e+03	+8.751e+03	+1.138e+04	+0.739
14.600	+2.919e+03	+6.424e+03	+8.511e+03	+0.688
14.700	+4.548e+03	+5.278e+03	+9.624e+03	+0.537
14.800	+7.214e+03	+2.376e+03	+1.053e+04	+0.248
14.900	+8.066e+03	+4.607e+03	+1.049e+04	+0.364
15.000	+6.629e+03	+3.718e+03	+9.970e+03	+0.359
15.100	+6.922e+03	+2.563e+03	+1.023e+04	+0.270
15.200	+4.610e+03	+5.378e+03	+9.234e+03	+0.538
15.300	+2.163e+03	+6.833e+03	+9.959e+03	+0.760
15.400	+3.307e+03	+6.119e+03	+9.603e+03	+0.649
15.500	+4.838e+03	+5.092e+03	+1.019e+04	+0.513
15.600	+6.104e+03	+2.733e+03	+9.684e+03	+0.309
15.700	+7.556e+03	+2.244e+03	+9.865e+03	+0.229
15.800	+7.123e+03	+4.737e+03	+1.012e+04	+0.399
15.900	+6.524e+03	+3.851e+03	+1.049e+04	+0.371
16.000	+7.585e+03	+4.083e+03	+9.817e+03	+0.350
16.100	+6.585e+03	+4.262e+03	+8.828e+03	+0.393
16.200	+7.237e+03	+2.775e+03	+9.766e+03	+0.277
16.300	+6.735e+03	+3.428e+03	+9.948e+03	+0.337
16.400	+6.926e+03	+1.927e+03	+9.911e+03	+0.218
16.500	+3.502e+03	+4.776e+03	+9.331e+03	+0.577
16.600	+3.344e+03	+5.648e+03	+9.794e+03	+0.628
16.700	+3.010e+03	+5.386e+03	+9.942e+03	+0.642
16.800	+3.247e+03	+7.593e+03	+1.025e+04	+0.700
16.900	+4.027e+03	+6.344e+03	+8.998e+03	+0.612
17.000	+3.877e+03	+7.325e+03	+9.400e+03	+0.654
17.100	+3.063e+03	+5.961e+03	+1.224e+04	+0.661
17.200	+3.814e+03	+6.349e+03	+1.047e+04	+0.625
17.300	+2.235e+03	+8.432e+03	+9.886e+03	+0.790
17.400	+4.752e+03	+7.871e+03	+1.096e+04	+0.624
17.500	+3.645e+03	+7.137e+03	+9.816e+03	+0.662
17.600	+3.512e+03	+8.104e+03	+1.041e+04	+0.698
17.700	+2.633e+03	+7.144e+03	+1.034e+04	+0.731
17.800	+3.557e+03	+6.233e+03	+8.960e+03	+0.637
17.900	+2.481e+03	+7.214e+03	+1.132e+04	+0.744
18.000	+2.593e+03	+7.868e+03	+8.682e+03	+0.752
18.100	+1.649e+03	+6.499e+03	+8.693e+03	+0.798
18.200	+6.328e+03	+3.172e+03	+9.690e+03	+0.334
18.300	+8.324e+03	+2.468e+03	+1.024e+04	+0.229
18.400	+7.670e+03	+2.576e+03	+9.690e+03	+0.251
18.500	+7.272e+03	+2.823e+03	+1.052e+04	+0.280
18.600	+6.950e+03	+2.947e+03	+1.027e+04	+0.298
18.700	+6.295e+03	+2.808e+03	+1.037e+04	+0.308
18.800	+6.977e+03	+4.087e+03	+1.010e+04	+0.369
18.900	+4.116e+03	+7.391e+03	+9.425e+03	+0.642
19.000	+3.062e+03	+7.633e+03	+9.928e+03	+0.714
19.100	+1.425e+03	+6.657e+03	+1.050e+04	+0.824
19.200	+2.726e+03	+7.945e+03	+9.026e+03	+0.745
19.300	+3.069e+03	+6.593e+03	+9.923e+03	+0.682
19.400	+1.914e+03	+6.190e+03	+9.571e+03	+0.764
19.500	+3.376e+03	+5.865e+03	+9.320e+03	+0.635
19.600	+3.427e+03	+7.161e+03	+1.017e+04	+0.676
19.700	+2.983e+03	+8.439e+03	+1.112e+04	+0.739
19.800	+2.606e+03	+7.158e+03	+1.031e+04	+0.733
19.900	+1.898e+03	+7.029e+03	+1.145e+04	+0.787
20.000	+3.215e+03	+6.951e+03	+1.054e+04	+0.684
20.100	+3.677e+03	+7.441e+03	+9.229e+03	+0.669
20.200	+4.500e+03	+5.648e+03	+8.096e+03	+0.557
20.300	+2.459e+03	+7.349e+03	+1.016e+04	+0.749
20.400	+3.572e+03	+6.847e+03	+1.047e+04	+0.657
20.500	+4.390e+03	+5.133e+03	+1.071e+04	+0.539
20.600	+4.453e+03	+6.407e+03	+1.109e+04	+0.590
20.700	+3.656e+03	+5.178e+03	+9.200e+03	+0.586
20.800	+7.542e+03	+3.489e+03	+1.028e+04	+0.316
20.900	+7.122e+03	+3.367e+03	+9.513e+03	+0.321
21.000	+6.625e+03	+2.752e+03	+1.001e+04	+0.294
21.100	+7.179e+03	+2.842e+03	+1.011e+04	+0.284
21.200	+6.921e+03	+4.219e+03	+9.867e+03	+0.379
21.300	+6.867e+03	+9.853e+02	+9.687e+03	+0.125
21.400	+7.634e+03	+3.708e+03	+8.876e+03	+0.327
21.500	+7.454e+03	+3.257e+03	+1.079e+04	+0.304
21.600	+7.557e+03	+3.400e+03	+1.041e+04	+0.310
21.700	+7.930e+03	+2.584e+03	+1.011e+04	+0.246
21.800	+7.210e+03	+2.941e+03	+1.018e+04	+0.290
21.900	+7.506e+03	+2.508e+03	+9.615e+03	+0.250
22.000	+6.259e+03	+4.911e+03	+9.104e+03	+0.440
22.100	+3.593e+03	+7.895e+03	+1.036e+04	+0.687
22.200	+3.778e+03	+7.275e+03	+8.837e+03	+0.658
22.300	+3.196e+03	+7.863e+03	+9.816e+03	+0.711
22.400	+2.422e+03	+7.754e+03	+9.444e+03	+0.762
22.500	+2.469e+03	+6.080e+03	+1.094e+04	+0.711
22.600	+3.736e+03	+8.566e+03	+1.054e+04	+0.696
