%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+6.782e+03	+2.721e+03	+1.088e+04	+0.286
0.100	+7.132e+03	+3.447e+03	+9.493e+03	+0.326
0.200	+7.114e+03	+2.416e+03	+9.550e+03	+0.253
0.300	+7.964e+03	+3.618e+03	+9.096e+03	+0.312
0.400	+6.900e+03	+3.364e+03	+1.089e+04	+0.328
0.500	+7.591e+03	+3.736e+03	+9.001e+03	+0.330
0.600	+6.840e+03	+2.187e+03	+1.013e+04	+0.242
0.700	+7.651e+03	+3.448e+03	+9.894e+03	+0.311
0.800	+6.351e+03	+3.156e+03	+9.994e+03	+0.332
0.900	+7.435e+03	+4.713e+03	+9.234e+03	+0.388
1.000	+6.867e+03	+3.383e+03	+1.033e+04	+0.330
1.100	+6.148e+03	+3.425e+03	+8.541e+03	+0.358
1.200	+6.242e+03	+1.989e+03	+1.081e+04	+0.242
1.300	+7.077e+03	+3.683e+03	+1.152e+04	+0.342
1.400	+8.494e+03	+3.499e+03	+9.810e+03	+0.292
1.500	+8.276e+03	+3.146e+03	+1.052e+04	+0.275
1.600	+7.360e+03	+2.388e+03	+1.077e+04	+0.245
1.700	+8.173e+03	+2.391e+03	+9.920e+03	+0.226
1.800	+6.061e+03	+2.320e+03	+1.091e+04	+0.277
1.900	+5.892e+03	+3.126e+03	+1.004e+04	+0.347
2.000	+5.884e+03	+3.569e+03	+8.673e+03	+0.378
2.100	+6.729e+03	+3.327e+03	+9.119e+03	+0.331
2.200	+6.649e+03	+4.582e+03	+1.066e+04	+0.408
2.300	+5.634e+03	+3.867e+03	+1.051e+04	+0.407
2.400	+7.872e+03	+3.037e+03	+1.082e+04	+0.278
2.500	+6.063e+03	+3.426e+03	+9.667e+03	+0.361
2.600	+7.876e+03	+3.622e+03	+1.053e+04	+0.315
2.700	+7.394e+03	+3.181e+03	+9.481e+03	+0.301
2.800	+7.441e+03	+4.413e+03	+1.047e+04	+0.372
2.900	+6.138e+03	+2.890e+03	+9.884e+03	+0.320
3.000	+4.855e+03	+6.571e+03	+1.157e+04	+0.575
3.100	+4.193e+03	+8.076e+03	+9.605e+03	+0.658
3.200	+2.574e+03	+6.936e+03	+1.085e+04	+0.729
3.300	+3.183e+03	+8.142e+03	+1.013e+04	+0.719
3.400	+3.557e+03	+5.650e+03	+9.992e+03	+0.614
3.500	+1.911e+03	+6.379e+03	+9.898e+03	+0.769
3.600	+2.705e+03	+6.329e+03	+9.479e+03	+0.701
3.700	+4.957e+03	+5.973e+03	+9.899e+03	+0.546
3.800	+3.711e+03	+6.135e+03	+1.027e+04	+0.623
3.900	+7.129e+03	+2.488e+03	+9.684e+03	+0.259
4.000	+7.063e+03	+3.227e+03	+9.723e+03	+0.314
4.100	+7.567e+03	+3.557e+03	+1.063e+04	+0.320
4.200	+3.628e+03	+5.807e+03	+9.644e+03	+0.615
4.300	+4.737e+03	+5.936e+03	+1.015e+04	+0.556
4.400	+7.297e+03	+2.811e+03	+9.631e+03	+0.278
4.500	+6.479e+03	+3.219e+03	+1.060e+04	+0.332
4.600	+6.685e+03	+3.890e+03	+1.086e+04	+0.368
4.700	+6.030e+03	+4.985e+03	+1.062e+04	+0.453
4.800	+2.242e+03	+6.297e+03	+1.145e+04	+0.737
4.900	+5.423e+03	+4.376e+03	+9.361e+03	+0.447
5.000	+7.084e+03	+2.868e+03	+8.685e+03	+0.288
5.100	+8.722e+03	+1.678e+03	+9.774e+03	+0.161
5.200	+6.814e+03	+4.173e+03	+9.253e+03	+0.380
5.300	+6.625e+03	+3.656e+03	+1.076e+04	+0.356
5.400	+6.773e+03	+3.203e+03	+9.999e+03	+0.321
5.500	+7.319e+03	+2.562e+03	+8.635e+03	+0.259
5.600	+6.878e+03	+2.090e+03	+9.493e+03	+0.233
5.700	+7.105e+03	+2.864e+03	+1.119e+04	+0.287
5.800	+7.856e+03	+3.129e+03	+8.339e+03	+0.285
5.900	+6.779e+03	+2.960e+03	+1.135e+04	+0.304
6.000	+5.715e+03	+3.345e+03	+1.092e+04	+0.369
6.100	+4.071e+03	+7.393e+03	+1.104e+04	+0.645
6.200	+2.284e+03	+7.311e+03	+8.390e+03	+0.762
6.300	+2.503e+03	+5.789e+03	+9.950e+03	+0.698
6.400	+3.206e+03	+8.869e+03	+8.765e+03	+0.735
6.500	+4.357e+03	+7.210e+03	+1.152e+04	+0.623
6.600	+4.633e+03	+7.362e+03	+1.010e+04	+0.614
6.700	+2.962e+03	+6.070e+03	+1.063e+04	+0.672
6.800	+5.295e+03	+5.301e+03	+9.174e+03	+0.500
6.900	+6.948e+03	+2.335e+03	+1.007e+04	+0.252
7.000	+7.110e+03	+1.914e+03	+9.258e+03	+0.212
7.100	+6.440e+03	+3.675e+03	+9.799e+03	+0.363
7.200	+4.030e+03	+4.766e+03	+8.960e+03	+0.542
7.300	+3.204e+03	+7.068e+03	+9.761e+03	+0.688
7.400	+1.351e+03	+9.188e+03	+1.061e+04	+0.872
7.500	+3.954e+03	+7.025e+03	+9.775e+03	+0.640
7.600	+2.607e+03	+8.775e+03	+9.292e+03	+0.771
7.700	+8.629e+03	+3.264e+03	+1.064e+04	+0.274
7.800	+6.266e+03	+3.611e+03	+9.809e+03	+0.366
7.900	+7.099e+03	+3.039e+03	+1.003e+04	+0.300
8.000	+7.284e+03	+2.563e+03	+9.977e+03	+0.260
8.100	+6.739e+03	+3.035e+03	+8.710e+03	+0.311
8.200	+5.297e+03	+3.549e+03	+1.074e+04	+0.401
8.300	+7.209e+03	+3.189e+03	+9.982e+03	+0.307
8.400	+7.498e+03	+2.967e+03	+9.572e+03	+0.284
8.500	+7.564e+03	+2.925e+03	+1.003e+04	+0.279
8.600	+7.347e+03	+2.565e+03	+1.098e+04	+0.259
8.700	+8.694e+03	+2.138e+03	+1.012e+04	+0.197
8.800	+7.237e+03	+2.697e+03	+1.027e+04	+0.271
8.900	+7.459e+03	+1.577e+03	+9.423e+03	+0.175
9.000	+5.874e+03	+4.838e+03	+9.435e+03	+0.452
9.100	+4.793e+03	+5.156e+03	+1.049e+04	+0.518
9.200	+5.937e+03	+3.536e+03	+1.035e+04	+0.373
9.300	+6.570e+03	+4.600e+03	+1.023e+04	+0.412
9.400	+2.532e+03	+7.575e+03	+1.040e+04	+0.750
9.500	+2.303e+03	+6.359e+03	+1.007e+04	+0.734
9.600	+3.537e+03	+8.422e+03	+1.096e+04	+0.704
9.700	+3.232e+03	+7.038e+03	+8.939e+03	+0.685
9.800	+2.221e+03	+6.449e+03	+9.451e+03	+0.744
9.900	+3.136e+03	+5.944e+03	+1.123e+04	+0.655
10.000	+3.114e+03	+5.323e+03	+9.586e+03	+0.631
10.100	+2.878e+03	+6.862e+03	+1.076e+04	+0.705
10.200	+3.617e+03	+6.324e+03	+9.071e+03	+0.636
10.300	+4.281e+03	+7.516e+03	+9.818e+03	+0.637
10.400	+1.626e+03	+6.623e+03	+8.913e+03	+0.803
10.500	+3.329e+03	+6.727e+03	+1.024e+04	+0.669
10.600	+1.643e+03	+8.113e+03	+1.030e+04	+0.832
