%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+3.076e+03	+5.386e+03	+8.908e+03	+0.636
0.100	+3.730e+03	+7.379e+03	+8.793e+03	+0.664
0.200	+1.877e+03	+8.362e+03	+1.036e+04	+0.817
0.300	+2.264e+03	+7.112e+03	+1.053e+04	+0.759
0.400	+2.899e+03	+6.384e+03	+9.537e+03	+0.688
0.500	+2.920e+03	+6.099e+03	+9.139e+03	+0.676
0.600	+2.968e+03	+5.992e+03	+1.181e+04	+0.669
0.700	+3.078e+03	+7.333e+03	+9.962e+03	+0.704
0.800	+2.762e+03	+4.340e+03	+9.411e+03	+0.611
0.900	+3.636e+03	+6.482e+03	+1.015e+04	+0.641
1.000	+2.672e+03	+7.345e+03	+1.036e+04	+0.733
1.100	+4.158e+03	+7.724e+03	+8.892e+03	+0.650
1.200	+1.996e+03	+6.965e+03	+9.985e+03	+0.777
1.300	+3.005e+03	+6.406e+03	+1.111e+04	+0.681
1.400	+2.137e+03	+6.657e+03	+1.097e+04	+0.757
1.500	+3.481e+03	+7.213e+03	+9.270e+03	+0.674
1.600	+3.160e+03	+6.648e+03	+1.006e+04	+0.678
1.700	+1.515e+03	+6.934e+03	+9.515e+03	+0.821
1.800	+3.027e+03	+5.378e+03	+1.054e+04	+0.640
1.900	+3.688e+03	+7.782e+03	+8.765e+03	+0.678
2.000	+3.644e+03	+6.869e+03	+9.781e+03	+0.653
2.100	+6.512e+03	+3.889e+03	+1.069e+04	+0.374
2.200	+4.634e+03	+5.652e+03	+1.042e+04	+0.549
2.300	+4.285e+03	+8.103e+03	+1.014e+04	+0.654
2.400	+2.980e+03	+6.418e+03	+1.074e+04	+0.683
2.500	+3.223e+03	+8.008e+03	+1.010e+04	+0.713
2.600	+3.646e+03	+6.265e+03	+9.563e+03	+0.632
2.700	+4.073e+03	+7.118e+03	+9.720e+03	+0.636
2.800	+3.022e+03	+6.492e+03	+1.066e+04	+0.682
2.900	+3.133e+03	+6.596e+03	+9.635e+03	+0.678
3.000	+1.587e+03	+7.497e+03	+1.100e+04	+0.825
3.100	+2.539e+03	+7.657e+03	+9.288e+03	+0.751
3.200	+2.792e+03	+6.415e+03	+9.687e+03	+0.697
3.300	+2.781e+03	+6.535e+03	+1.062e+04	+0.701
3.400	+2.841e+03	+7.757e+03	+9.901e+03	+0.732
3.500	+3.513e+03	+7.264e+03	+9.956e+03	+0.674
3.600	+3.742e+03	+7.177e+03	+9.450e+03	+0.657
3.700	+2.582e+03	+7.428e+03	+1.052e+04	+0.742
3.800	+2.746e+03	+7.835e+03	+1.017e+04	+0.740
3.900	+2.819e+03	+6.798e+03	+1.133e+04	+0.707
4.000	+3.552e+03	+6.127e+03	+9.969e+03	+0.633
4.100	+5.866e+03	+2.724e+03	+8.945e+03	+0.317
4.200	+7.491e+03	+3.334e+03	+9.026e+03	+0.308
4.300	+7.253e+03	+3.144e+03	+1.027e+04	+0.302
4.400	+7.060e+03	+3.230e+03	+1.048e+04	+0.314
4.500	+6.051e+03	+3.381e+03	+9.853e+03	+0.358
4.600	+6.375e+03	+2.866e+03	+1.108e+04	+0.310
4.700	+7.282e+03	+1.804e+03	+1.016e+04	+0.199
4.800	+7.178e+03	+3.574e+03	+1.015e+04	+0.332
4.900	+7.093e+03	+3.857e+03	+1.033e+04	+0.352
5.000	+3.577e+03	+7.561e+03	+9.803e+03	+0.679
5.100	+4.111e+03	+7.050e+03	+1.092e+04	+0.632
5.200	+3.684e+03	+7.256e+03	+9.845e+03	+0.663
5.300	+3.432e+03	+7.365e+03	+9.333e+03	+0.682
5.400	+6.865e+03	+4.826e+03	+1.012e+04	+0.413
5.500	+8.484e+03	+2.952e+03	+9.966e+03	+0.258
5.600	+6.847e+03	+3.750e+03	+1.139e+04	+0.354
5.700	+7.646e+03	+3.054e+03	+1.073e+04	+0.285
5.800	+7.675e+03	+3.394e+03	+9.820e+03	+0.307
5.900	+8.363e+03	+3.032e+03	+9.422e+03	+0.266
6.000	+6.609e+03	+3.846e+03	+9.603e+03	+0.368
6.100	+6.893e+03	+2.144e+03	+1.027e+04	+0.237
6.200	+7.457e+03	+2.029e+03	+9.953e+03	+0.214
6.300	+5.658e+03	+3.345e+03	+8.900e+03	+0.372
6.400	+5.768e+03	+3.132e+03	+1.124e+04	+0.352
6.500	+6.529e+03	+3.264e+03	+9.572e+03	+0.333
6.600	+7.662e+03	+1.682e+03	+1.005e+04	+0.180
6.700	+5.901e+03	+2.431e+03	+9.112e+03	+0.292
6.800	+7.420e+03	+2.492e+03	+1.083e+04	+0.251
6.900	+7.279e+03	+2.323e+03	+7.032e+03	+0.242
7.000	+8.771e+03	+3.192e+03	+8.024e+03	+0.267
7.100	+5.383e+03	+2.882e+03	+9.960e+03	+0.349
7.200	+7.046e+03	+2.436e+03	+1.053e+04	+0.257
7.300	+8.638e+03	+3.646e+03	+1.015e+04	+0.297
7.400	+4.619e+03	+2.699e+03	+8.950e+03	+0.369
7.500	+5.635e+03	+4.037e+03	+9.621e+03	+0.417
7.600	+7.637e+03	+3.237e+03	+7.693e+03	+0.298
7.700	+6.964e+03	+1.753e+03	+8.553e+03	+0.201
7.800	+3.862e+03	+6.326e+03	+9.611e+03	+0.621
7.900	+4.294e+03	+5.706e+03	+1.043e+04	+0.571
8.000	+2.079e+03	+6.217e+03	+9.885e+03	+0.749
8.100	+2.525e+03	+6.136e+03	+9.377e+03	+0.708
8.200	+3.919e+03	+7.801e+03	+9.261e+03	+0.666
8.300	+2.990e+03	+5.816e+03	+1.029e+04	+0.660
8.400	+3.456e+03	+6.130e+03	+1.069e+04	+0.639
8.500	+3.048e+03	+8.631e+03	+1.043e+04	+0.739
8.600	+2.313e+03	+7.692e+03	+1.123e+04	+0.769
8.700	+2.470e+03	+7.076e+03	+1.033e+04	+0.741
8.800	+3.425e+03	+8.670e+03	+8.731e+03	+0.717
8.900	+3.042e+03	+7.653e+03	+8.807e+03	+0.716
9.000	+1.763e+03	+6.877e+03	+1.071e+04	+0.796
9.100	+3.397e+03	+6.083e+03	+1.062e+04	+0.642
9.200	+3.124e+03	+5.745e+03	+9.039e+03	+0.648
9.300	+2.568e+03	+6.935e+03	+1.129e+04	+0.730
9.400	+4.178e+03	+7.890e+03	+1.048e+04	+0.654
9.500	+4.809e+03	+4.848e+03	+1.056e+04	+0.502
9.600	+6.662e+03	+1.305e+03	+9.015e+03	+0.164
9.700	+6.923e+03	+3.155e+03	+1.015e+04	+0.313
9.800	+7.084e+03	+2.997e+03	+1.047e+04	+0.297
9.900	+7.376e+03	+4.624e+03	+1.022e+04	+0.385
10.000	+6.906e+03	+3.146e+03	+9.765e+03	+0.313
10.100	+6.957e+03	+1.668e+03	+9.944e+03	+0.193
10.200	+7.102e+03	+3.195e+03	+1.035e+04	+0.310
10.300	+6.030e+03	+2.904e+03	+1.022e+04	+0.325
10.400	+6.724e+03	+2.265e+03	+1.005e+04	+0.252
10.500	+6.769e+03	+3.276e+03	+9.829e+03	+0.326
10.600	+8.479e+03	+3.565e+03	+8.895e+03	+0.296
10.700	+7.016e+03	+2.996e+03	+1.027e+04	+0.299
10.800	+5.984e+03	+2.927e+03	+9.677e+03	+0.328
10.900	+5.781e+03	+3.396e+03	+8.814e+03	+0.370
11.000	+7.625e+03	+3.825e+03	+9.734e+03	+0.334
11.100	+5.590e+03	+5.906e+03	+1.101e+04	+0.514
11.200	+2.998e+03	+7.750e+03	+1.101e+04	+0.721
11.300	+3.780e+03	+5.382e+03	+9.736e+03	+0.587
11.400	+2.641e+03	+6.160e+03	+1.057e+04	+0.700
11.500	+1.573e+03	+6.042e+03	+9.752e+03	+0.793
11.600	+2.374e+03	+7.085e+03	+9.407e+03	+0.749
11.700	+3.739e+03	+6.861e+03	+1.080e+04	+0.647
11.800	+3.497e+03	+8.026e+03	+9.638e+03	+0.696
11.900	+3.208e+03	+6.700e+03	+1.023e+04	+0.676
12.000	+2.573e+03	+6.149e+03	+1.018e+04	+0.705
12.100	+3.878e+03	+6.803e+03	+9.780e+03	+0.637
12.200	+2.458e+03	+5.820e+03	+1.229e+04	+0.703
12.300	+3.996e+03	+6.587e+03	+1.004e+04	+0.622
12.400	+3.644e+03	+6.637e+03	+8.771e+03	+0.646
12.500	+2.060e+03	+7.418e+03	+9.680e+03	+0.783
12.600	+1.728e+03	+6.097e+03	+1.075e+04	+0.779
12.700	+3.712e+03	+8.632e+03	+1.015e+04	+0.699
12.800	+2.640e+03	+7.780e+03	+9.149e+03	+0.747
12.900	+2.454e+03	+7.915e+03	+9.455e+03	+0.763
13.000	+1.020e+03	+6.145e+03	+9.213e+03	+0.858
13.100	+3.480e+03	+8.013e+03	+1.021e+04	+0.697
13.200	+4.367e+03	+6.324e+03	+9.934e+03	+0.592
13.300	+2.474e+03	+6.851e+03	+1.021e+04	+0.735
13.400	+3.279e+03	+6.799e+03	+1.009e+04	+0.675
13.500	+2.768e+03	+7.736e+03	+8.777e+03	+0.737
13.600	+2.083e+03	+8.541e+03	+9.718e+03	+0.804
13.700	+2.908e+03	+7.062e+03	+1.007e+04	+0.708
13.800	+2.920e+03	+6.617e+03	+1.041e+04	+0.694
13.900	+3.365e+03	+7.190e+03	+9.552e+03	+0.681
14.000	+4.602e+03	+6.619e+03	+1.052e+04	+0.590
14.100	+4.165e+03	+6.701e+03	+9.887e+03	+0.617
14.200	+2.949e+03	+8.707e+03	+8.866e+03	+0.747
14.300	+3.052e+03	+7.137e+03	+9.865e+03	+0.700
