%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+8.637e+03	+2.970e+03	+1.053e+04	+0.256
0.100	+4.628e+03	+5.917e+03	+9.970e+03	+0.561
0.200	+2.702e+03	+6.284e+03	+9.259e+03	+0.699
0.300	+3.325e+03	+8.165e+03	+1.001e+04	+0.711
0.400	+1.986e+03	+8.004e+03	+1.049e+04	+0.801
0.500	+3.192e+03	+7.445e+03	+1.097e+04	+0.700
0.600	+3.949e+03	+7.178e+03	+9.248e+03	+0.645
0.700	+2.604e+03	+6.022e+03	+1.053e+04	+0.698
0.800	+2.933e+03	+8.582e+03	+1.052e+04	+0.745
0.900	+2.504e+03	+7.613e+03	+9.810e+03	+0.752
1.000	+2.561e+03	+5.630e+03	+1.089e+04	+0.687
1.100	+7.069e+03	+4.096e+03	+1.128e+04	+0.367
1.200	+5.616e+03	+2.255e+03	+1.174e+04	+0.286
1.300	+8.237e+03	+2.900e+03	+1.084e+04	+0.260
1.400	+6.793e+03	+3.533e+03	+9.930e+03	+0.342
1.500	+7.641e+03	+3.947e+03	+1.156e+04	+0.341
1.600	+5.120e+03	+3.104e+03	+1.151e+04	+0.377
1.700	+6.739e+03	+4.044e+03	+1.214e+04	+0.375
1.800	+7.769e+03	+3.693e+03	+9.172e+03	+0.322
1.900	+6.592e+03	+2.752e+03	+9.166e+03	+0.295
2.000	+5.699e+03	+1.737e+03	+8.834e+03	+0.234
2.100	+6.732e+03	+3.129e+03	+1.039e+04	+0.317
2.200	+5.562e+03	+4.773e+03	+9.564e+03	+0.462
2.300	+6.578e+03	+3.511e+03	+1.039e+04	+0.348
2.400	+6.781e+03	+3.161e+03	+1.000e+04	+0.318
2.500	+5.241e+03	+5.026e+03	+9.654e+03	+0.490
2.600	+4.363e+03	+7.215e+03	+9.653e+03	+0.623
2.700	+2.891e+03	+7.537e+03	+9.215e+03	+0.723
2.800	+1.841e+03	+7.419e+03	+9.684e+03	+0.801
2.900	+3.763e+03	+6.586e+03	+8.978e+03	+0.636
3.000	+3.152e+03	+6.609e+03	+1.138e+04	+0.677
3.100	+2.499e+03	+6.622e+03	+9.868e+03	+0.726
3.200	+3.628e+03	+6.847e+03	+9.450e+03	+0.654
3.300	+3.209e+03	+7.609e+03	+8.959e+03	+0.703
3.400	+3.255e+03	+4.789e+03	+9.565e+03	+0.595
3.500	+6.182e+03	+3.846e+03	+9.222e+03	+0.384
3.600	+7.339e+03	+2.653e+03	+1.089e+04	+0.266
3.700	+6.944e+03	+4.055e+03	+8.604e+03	+0.369
3.800	+7.977e+03	+2.739e+03	+1.010e+04	+0.256
3.900	+7.717e+03	+3.331e+03	+8.784e+03	+0.302
4.000	+6.254e+03	+2.218e+03	+9.848e+03	+0.262
4.100	+6.726e+03	+4.230e+03	+1.184e+04	+0.386
4.200	+7.661e+03	+3.089e+03	+8.618e+03	+0.287
4.300	+7.782e+03	+2.057e+03	+8.655e+03	+0.209
4.400	+8.629e+03	+1.792e+03	+9.776e+03	+0.172
4.500	+7.439e+03	+2.904e+03	+9.752e+03	+0.281
4.600	+6.044e+03	+3.788e+03	+1.019e+04	+0.385
4.700	+6.071e+03	+4.473e+03	+1.131e+04	+0.424
4.800	+8.204e+03	+3.760e+03	+1.017e+04	+0.314
4.900	+6.202e+03	+2.699e+03	+8.432e+03	+0.303
5.000	+5.046e+03	+3.857e+03	+1.000e+04	+0.433
5.100	+1.726e+03	+6.402e+03	+1.018e+04	+0.788
5.200	+1.138e+03	+8.032e+03	+1.024e+04	+0.876
5.300	+4.064e+03	+8.370e+03	+1.026e+04	+0.673
5.400	+2.144e+03	+6.848e+03	+9.165e+03	+0.762
5.500	+4.065e+03	+6.597e+03	+9.400e+03	+0.619
5.600	+3.027e+03	+6.649e+03	+9.341e+03	+0.687
5.700	+3.960e+03	+7.649e+03	+9.854e+03	+0.659
5.800	+3.045e+03	+8.305e+03	+9.032e+03	+0.732
5.900	+2.632e+03	+6.439e+03	+9.028e+03	+0.710
6.000	+2.026e+03	+5.836e+03	+1.098e+04	+0.742
6.100	+3.566e+03	+7.109e+03	+9.666e+03	+0.666
6.200	+9.828e+02	+7.360e+03	+1.073e+04	+0.882
6.300	+3.003e+03	+8.226e+03	+9.621e+03	+0.733
6.400	+3.088e+03	+7.801e+03	+9.538e+03	+0.716
6.500	+2.613e+03	+6.072e+03	+1.122e+04	+0.699
6.600	+7.068e+03	+4.877e+03	+1.063e+04	+0.408
6.700	+6.999e+03	+2.771e+03	+9.341e+03	+0.284
6.800	+7.582e+03	+3.626e+03	+9.854e+03	+0.324
6.900	+6.997e+03	+3.059e+03	+1.031e+04	+0.304
7.000	+5.674e+03	+1.854e+03	+1.046e+04	+0.246
7.100	+6.033e+03	+2.905e+03	+8.797e+03	+0.325
7.200	+7.302e+03	+3.872e+03	+1.093e+04	+0.346
7.300	+6.151e+03	+3.955e+03	+9.775e+03	+0.391
7.400	+7.776e+03	+3.970e+03	+8.576e+03	+0.338
7.500	+6.778e+03	+1.587e+03	+1.066e+04	+0.190
7.600	+6.569e+03	+3.453e+03	+9.306e+03	+0.345
7.700	+6.090e+03	+3.615e+03	+9.839e+03	+0.373
7.800	+6.197e+03	+3.411e+03	+8.745e+03	+0.355
7.900	+6.979e+03	+3.628e+03	+9.925e+03	+0.342
8.000	+4.004e+03	+6.315e+03	+1.006e+04	+0.612
8.100	+2.825e+03	+8.232e+03	+8.712e+03	+0.744
8.200	+2.999e+03	+8.726e+03	+1.042e+04	+0.744
8.300	+2.533e+03	+7.608e+03	+8.991e+03	+0.750
8.400	+3.054e+03	+5.845e+03	+9.597e+03	+0.657
8.500	+2.612e+03	+7.298e+03	+1.086e+04	+0.736
8.600	+2.983e+03	+7.455e+03	+1.028e+04	+0.714
8.700	+1.927e+03	+6.908e+03	+9.763e+03	+0.782
8.800	+2.480e+03	+6.054e+03	+1.038e+04	+0.709
8.900	+3.712e+03	+7.851e+03	+8.844e+03	+0.679
9.000	+4.101e+03	+7.251e+03	+9.582e+03	+0.639
9.100	+2.328e+03	+6.878e+03	+1.008e+04	+0.747
9.200	+3.040e+03	+6.548e+03	+9.702e+03	+0.683
9.300	+3.318e+03	+6.634e+03	+9.567e+03	+0.667
9.400	+2.118e+03	+6.803e+03	+9.741e+03	+0.763
9.500	+3.064e+03	+6.504e+03	+1.069e+04	+0.680
9.600	+3.058e+03	+8.095e+03	+1.011e+04	+0.726
9.700	+1.790e+03	+6.408e+03	+9.628e+03	+0.782
9.800	+3.939e+03	+7.681e+03	+9.295e+03	+0.661
