%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+3.841e+03	+7.860e+03	+9.936e+03	+0.672
0.100	+3.160e+03	+7.139e+03	+9.509e+03	+0.693
0.200	+3.732e+03	+6.558e+03	+9.658e+03	+0.637
0.300	+2.047e+03	+6.612e+03	+1.070e+04	+0.764
0.400	+2.779e+03	+8.285e+03	+1.095e+04	+0.749
0.500	+4.215e+03	+6.415e+03	+9.811e+03	+0.603
0.600	+2.787e+03	+7.165e+03	+1.066e+04	+0.720
0.700	+3.199e+03	+5.686e+03	+8.662e+03	+0.640
0.800	+2.962e+03	+8.433e+03	+9.632e+03	+0.740
0.900	+2.101e+03	+7.715e+03	+9.540e+03	+0.786
1.000	+2.171e+03	+7.421e+03	+9.260e+03	+0.774
1.100	+3.371e+03	+8.491e+03	+9.233e+03	+0.716
1.200	+2.310e+03	+7.096e+03	+1.031e+04	+0.754
1.300	+3.250e+03	+5.517e+03	+1.060e+04	+0.629
1.400	+2.916e+03	+7.293e+03	+9.611e+03	+0.714
1.500	+2.399e+03	+9.198e+03	+1.118e+04	+0.793
1.600	+5.489e+03	+4.697e+03	+9.404e+03	+0.461
1.700	+7.048e+03	+3.590e+03	+1.022e+04	+0.337
1.800	+8.089e+03	+3.868e+03	+1.157e+04	+0.323
1.900	+6.754e+03	+3.064e+03	+9.869e+03	+0.312
2.000	+6.614e+03	+3.802e+03	+9.369e+03	+0.365
2.100	+6.421e+03	+2.592e+03	+1.032e+04	+0.288
2.200	+5.815e+03	+3.270e+03	+1.132e+04	+0.360
2.300	+6.597e+03	+2.939e+03	+9.599e+03	+0.308
2.400	+7.216e+03	+2.378e+03	+9.901e+03	+0.248
2.500	+7.981e+03	+2.649e+03	+1.069e+04	+0.249
2.600	+8.079e+03	+3.130e+03	+1.059e+04	+0.279
2.700	+7.223e+03	+5.176e+03	+9.016e+03	+0.417
2.800	+5.867e+03	+2.704e+03	+1.058e+04	+0.315
2.900	+7.929e+03	+3.009e+03	+9.443e+03	+0.275
3.000	+7.401e+03	+3.030e+03	+1.055e+04	+0.290
3.100	+7.168e+03	+2.983e+03	+8.112e+03	+0.294
3.200	+7.501e+03	+4.032e+03	+1.056e+04	+0.350
3.300	+7.410e+03	+2.680e+03	+1.028e+04	+0.266
3.400	+7.584e+03	+3.131e+03	+1.011e+04	+0.292
3.500	+7.294e+03	+2.230e+03	+1.075e+04	+0.234
