%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+4.168e+03	+5.578e+03	+1.193e+04	+0.572
0.100	+6.303e+03	+1.560e+03	+1.030e+04	+0.198
0.200	+7.173e+03	+2.757e+03	+1.003e+04	+0.278
0.300	+7.047e+03	+1.925e+03	+1.027e+04	+0.215
0.400	+7.086e+03	+3.018e+03	+9.213e+03	+0.299
0.500	+2.725e+03	+6.344e+03	+1.041e+04	+0.700
0.600	+1.965e+03	+5.644e+03	+1.058e+04	+0.742
0.700	+3.131e+03	+7.522e+03	+1.110e+04	+0.706
0.800	+2.353e+03	+6.968e+03	+1.037e+04	+0.748
0.900	+2.293e+03	+8.040e+03	+1.018e+04	+0.778
1.000	+3.450e+03	+6.897e+03	+9.177e+03	+0.667
1.100	+7.038e+03	+3.021e+03	+1.035e+04	+0.300
1.200	+7.686e+03	+3.838e+03	+1.073e+04	+0.333
1.300	+5.947e+03	+1.893e+03	+8.810e+03	+0.241
1.400	+7.450e+03	+3.329e+03	+9.614e+03	+0.309
1.500	+6.427e+03	+3.352e+03	+9.461e+03	+0.343
1.600	+5.247e+03	+3.738e+03	+1.005e+04	+0.416
1.700	+3.484e+03	+6.443e+03	+9.854e+03	+0.649
1.800	+3.029e+03	+7.583e+03	+9.450e+03	+0.715
1.900	+2.710e+03	+6.694e+03	+9.435e+03	+0.712
2.000	+5.750e+03	+3.728e+03	+1.020e+04	+0.393
2.100	+6.734e+03	+3.147e+03	+1.036e+04	+0.319
2.200	+5.562e+03	+2.725e+03	+9.875e+03	+0.329
2.300	+7.359e+03	+1.382e+03	+8.448e+03	+0.158
2.400	+6.771e+03	+2.604e+03	+1.043e+04	+0.278
2.500	+6.830e+03	+2.611e+03	+1.091e+04	+0.277
2.600	+6.406e+03	+2.966e+03	+8.987e+03	+0.317
2.700	+4.337e+03	+8.881e+03	+9.455e+03	+0.672
2.800	+4.048e+03	+7.143e+03	+1.078e+04	+0.638
2.900	+1.926e+03	+7.622e+03	+1.099e+04	+0.798
3.000	+3.043e+03	+6.996e+03	+1.064e+04	+0.697
3.100	+3.744e+03	+6.204e+03	+1.016e+04	+0.624
3.200	+3.115e+03	+6.816e+03	+8.893e+03	+0.686
3.300	+3.114e+03	+6.890e+03	+1.053e+04	+0.689
3.400	+3.898e+03	+6.575e+03	+9.906e+03	+0.628
3.500	+2.671e+03	+6.452e+03	+1.150e+04	+0.707
3.600	+2.042e+03	+5.428e+03	+8.443e+03	+0.727
3.700	+2.483e+03	+8.217e+03	+9.968e+03	+0.768
3.800	+3.468e+03	+7.012e+03	+9.620e+03	+0.669
3.900	+2.645e+03	+6.961e+03	+8.642e+03	+0.725
4.000	+3.372e+03	+5.990e+03	+1.033e+04	+0.640
4.100	+2.088e+03	+7.862e+03	+1.071e+04	+0.790
4.200	+3.444e+03	+7.259e+03	+1.147e+04	+0.678
4.300	+3.294e+03	+7.430e+03	+1.064e+04	+0.693
4.400	+3.587e+03	+7.490e+03	+9.703e+03	+0.676
4.500	+3.765e+03	+7.968e+03	+1.151e+04	+0.679
4.600	+4.044e+03	+6.834e+03	+1.022e+04	+0.628
4.700	+4.540e+03	+5.764e+03	+1.052e+04	+0.559
4.800	+7.005e+03	+2.526e+03	+1.069e+04	+0.265
4.900	+6.329e+03	+2.491e+03	+1.056e+04	+0.282
5.000	+7.197e+03	+2.630e+03	+9.892e+03	+0.268
5.100	+6.976e+03	+4.039e+03	+1.050e+04	+0.367
5.200	+8.045e+03	+3.001e+03	+1.063e+04	+0.272
5.300	+6.198e+03	+2.431e+03	+9.721e+03	+0.282
5.400	+2.471e+03	+6.636e+03	+9.970e+03	+0.729
5.500	+1.755e+03	+7.626e+03	+1.029e+04	+0.813
5.600	+3.026e+03	+6.694e+03	+8.392e+03	+0.689
5.700	+3.206e+03	+5.676e+03	+1.083e+04	+0.639
5.800	+1.885e+03	+7.883e+03	+9.688e+03	+0.807
5.900	+3.104e+03	+6.626e+03	+1.123e+04	+0.681
6.000	+3.424e+03	+6.652e+03	+9.609e+03	+0.660
