%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+2.566e+03	+8.304e+03	+9.099e+03	+0.764
0.100	+3.045e+03	+7.200e+03	+8.479e+03	+0.703
0.200	+6.668e+03	+4.626e+03	+9.180e+03	+0.410
0.300	+6.549e+03	+3.329e+03	+9.784e+03	+0.337
0.400	+7.185e+03	+2.434e+03	+9.874e+03	+0.253
0.500	+8.252e+03	+4.208e+03	+9.757e+03	+0.338
0.600	+7.068e+03	+1.830e+03	+9.379e+03	+0.206
0.700	+7.875e+03	+3.207e+03	+8.700e+03	+0.289
0.800	+6.724e+03	+3.342e+03	+9.196e+03	+0.332
0.900	+5.990e+03	+2.531e+03	+1.093e+04	+0.297
1.000	+5.648e+03	+2.440e+03	+9.139e+03	+0.302
1.100	+6.756e+03	+2.655e+03	+9.873e+03	+0.282
1.200	+6.390e+03	+2.557e+03	+1.021e+04	+0.286
1.300	+6.804e+03	+1.936e+03	+9.278e+03	+0.222
1.400	+9.116e+03	+2.221e+03	+9.374e+03	+0.196
1.500	+6.896e+03	+3.687e+03	+9.746e+03	+0.348
1.600	+4.991e+03	+4.020e+03	+1.032e+04	+0.446
1.700	+2.538e+03	+6.736e+03	+1.081e+04	+0.726
1.800	+3.536e+03	+6.492e+03	+1.014e+04	+0.647
1.900	+3.013e+03	+5.340e+03	+9.620e+03	+0.639
2.000	+2.804e+03	+7.618e+03	+1.004e+04	+0.731
2.100	+3.652e+03	+6.449e+03	+1.128e+04	+0.638
2.200	+3.339e+03	+7.740e+03	+1.059e+04	+0.699
2.300	+3.813e+03	+6.412e+03	+8.512e+03	+0.627
2.400	+3.425e+03	+7.358e+03	+1.001e+04	+0.682
2.500	+3.017e+03	+6.390e+03	+1.029e+04	+0.679
2.600	+2.630e+03	+6.706e+03	+1.053e+04	+0.718
2.700	+3.569e+03	+5.488e+03	+9.834e+03	+0.606
2.800	+1.793e+03	+6.967e+03	+1.063e+04	+0.795
2.900	+1.855e+03	+6.826e+03	+1.019e+04	+0.786
3.000	+5.500e+03	+4.969e+03	+1.042e+04	+0.475
3.100	+3.016e+03	+7.559e+03	+9.745e+03	+0.715
3.200	+3.683e+03	+7.134e+03	+8.653e+03	+0.660
3.300	+3.825e+03	+7.454e+03	+9.524e+03	+0.661
3.400	+2.579e+03	+5.877e+03	+1.009e+04	+0.695
3.500	+1.792e+03	+7.621e+03	+9.637e+03	+0.810
3.600	+2.661e+03	+6.166e+03	+1.091e+04	+0.698
3.700	+2.580e+03	+6.143e+03	+9.385e+03	+0.704
3.800	+2.801e+03	+7.204e+03	+9.196e+03	+0.720
3.900	+4.063e+03	+7.575e+03	+9.870e+03	+0.651
4.000	+4.134e+03	+6.463e+03	+1.156e+04	+0.610
4.100	+3.068e+03	+8.455e+03	+1.091e+04	+0.734
4.200	+2.441e+03	+7.471e+03	+1.133e+04	+0.754
4.300	+2.415e+03	+5.013e+03	+9.173e+03	+0.675
4.400	+3.835e+03	+6.961e+03	+1.004e+04	+0.645
4.500	+2.740e+03	+7.864e+03	+8.855e+03	+0.742
4.600	+1.738e+03	+6.909e+03	+9.241e+03	+0.799
4.700	+1.989e+03	+7.199e+03	+9.643e+03	+0.784
4.800	+2.963e+03	+8.034e+03	+1.190e+04	+0.731
4.900	+3.740e+03	+7.706e+03	+8.169e+03	+0.673
5.000	+5.391e+03	+5.726e+03	+9.877e+03	+0.515
5.100	+7.626e+03	+2.742e+03	+1.122e+04	+0.265
5.200	+6.822e+03	+2.774e+03	+1.100e+04	+0.289
5.300	+5.642e+03	+3.270e+03	+9.493e+03	+0.367
5.400	+4.042e+03	+3.947e+03	+9.612e+03	+0.494
5.500	+3.567e+03	+6.902e+03	+1.007e+04	+0.659
5.600	+4.782e+03	+4.284e+03	+9.146e+03	+0.473
5.700	+7.801e+03	+2.465e+03	+9.887e+03	+0.240
5.800	+6.692e+03	+3.625e+03	+1.034e+04	+0.351
5.900	+6.073e+03	+3.098e+03	+1.038e+04	+0.338
6.000	+5.965e+03	+4.563e+03	+1.075e+04	+0.433
6.100	+1.551e+03	+5.936e+03	+9.622e+03	+0.793
6.200	+3.780e+03	+7.451e+03	+1.013e+04	+0.663
6.300	+3.362e+03	+8.870e+03	+1.066e+04	+0.725
6.400	+6.088e+03	+4.002e+03	+1.030e+04	+0.397
6.500	+7.014e+03	+2.090e+03	+1.006e+04	+0.230
6.600	+6.641e+03	+2.230e+03	+9.227e+03	+0.251
6.700	+5.949e+03	+3.350e+03	+1.001e+04	+0.360
6.800	+7.442e+03	+2.752e+03	+1.040e+04	+0.270
6.900	+3.984e+03	+5.956e+03	+9.709e+03	+0.599
7.000	+2.723e+03	+5.313e+03	+8.590e+03	+0.661
7.100	+3.821e+03	+7.560e+03	+9.715e+03	+0.664
7.200	+4.212e+03	+7.973e+03	+9.971e+03	+0.654
7.300	+3.121e+03	+6.584e+03	+9.459e+03	+0.678
7.400	+3.383e+03	+7.274e+03	+9.856e+03	+0.683
7.500	+3.663e+03	+7.073e+03	+9.414e+03	+0.659
7.600	+2.956e+03	+6.132e+03	+1.029e+04	+0.675
7.700	+3.558e+03	+7.800e+03	+8.461e+03	+0.687
7.800	+4.088e+03	+8.243e+03	+9.662e+03	+0.668
7.900	+3.324e+03	+5.641e+03	+9.948e+03	+0.629
8.000	+2.735e+03	+6.617e+03	+8.502e+03	+0.708
8.100	+2.143e+03	+7.469e+03	+9.633e+03	+0.777
8.200	+4.108e+03	+7.692e+03	+9.792e+03	+0.652
8.300	+2.653e+03	+6.452e+03	+1.064e+04	+0.709
8.400	+2.837e+03	+6.597e+03	+1.084e+04	+0.699
8.500	+2.847e+03	+6.517e+03	+1.011e+04	+0.696
8.600	+2.619e+03	+7.055e+03	+1.020e+04	+0.729
8.700	+1.910e+03	+9.039e+03	+9.618e+03	+0.826
8.800	+3.693e+03	+6.562e+03	+1.008e+04	+0.640
8.900	+2.055e+03	+7.892e+03	+1.029e+04	+0.793
9.000	+2.933e+03	+6.972e+03	+9.560e+03	+0.704
9.100	+3.036e+03	+7.539e+03	+1.037e+04	+0.713
9.200	+3.229e+03	+6.250e+03	+8.983e+03	+0.659
9.300	+3.468e+03	+6.987e+03	+1.060e+04	+0.668
9.400	+4.513e+03	+7.193e+03	+9.953e+03	+0.614
9.500	+5.956e+02	+6.133e+03	+8.497e+03	+0.911
9.600	+2.515e+03	+7.100e+03	+1.049e+04	+0.738
9.700	+3.646e+03	+7.177e+03	+1.050e+04	+0.663
9.800	+3.078e+03	+5.791e+03	+9.629e+03	+0.653
9.900	+2.394e+03	+7.286e+03	+1.093e+04	+0.753
10.000	+3.308e+03	+5.648e+03	+1.062e+04	+0.631
10.100	+3.011e+03	+7.472e+03	+1.078e+04	+0.713
10.200	+1.791e+03	+6.439e+03	+1.103e+04	+0.782
10.300	+3.013e+03	+6.063e+03	+8.980e+03	+0.668
10.400	+2.795e+03	+6.837e+03	+1.149e+04	+0.710
10.500	+2.577e+03	+6.825e+03	+1.152e+04	+0.726
10.600	+2.316e+03	+6.915e+03	+9.027e+03	+0.749
10.700	+2.201e+03	+5.744e+03	+8.965e+03	+0.723
10.800	+3.919e+03	+6.121e+03	+1.002e+04	+0.610
10.900	+3.362e+03	+7.135e+03	+1.007e+04	+0.680
11.000	+1.603e+03	+6.861e+03	+8.204e+03	+0.811
11.100	+2.301e+03	+6.362e+03	+1.021e+04	+0.734
11.200	+2.481e+03	+6.649e+03	+1.016e+04	+0.728
11.300	+3.654e+03	+6.627e+03	+1.048e+04	+0.645
11.400	+3.508e+03	+6.138e+03	+9.418e+03	+0.636
11.500	+3.243e+03	+5.818e+03	+9.214e+03	+0.642
11.600	+3.038e+03	+7.128e+03	+1.102e+04	+0.701
11.700	+3.318e+03	+7.354e+03	+1.094e+04	+0.689
11.800	+6.693e+03	+4.393e+03	+1.023e+04	+0.396
11.900	+7.251e+03	+1.532e+03	+9.560e+03	+0.174
12.000	+6.102e+03	+2.819e+03	+9.093e+03	+0.316
12.100	+7.215e+03	+3.560e+03	+1.037e+04	+0.330
12.200	+6.332e+03	+3.572e+03	+1.001e+04	+0.361
12.300	+7.286e+03	+4.778e+03	+9.345e+03	+0.396
12.400	+8.349e+03	+3.563e+03	+9.906e+03	+0.299
12.500	+6.979e+03	+2.692e+03	+1.031e+04	+0.278
12.600	+7.060e+03	+1.772e+03	+8.893e+03	+0.201
12.700	+7.221e+03	+2.578e+03	+1.042e+04	+0.263
12.800	+6.582e+03	+4.187e+03	+1.027e+04	+0.389
12.900	+7.996e+03	+2.577e+03	+1.019e+04	+0.244
13.000	+6.565e+03	+3.268e+03	+1.061e+04	+0.332
13.100	+6.975e+03	+2.925e+03	+1.121e+04	+0.295
13.200	+6.852e+03	+3.145e+03	+1.104e+04	+0.315
13.300	+7.188e+03	+1.669e+03	+7.799e+03	+0.188
13.400	+7.101e+03	+2.752e+03	+9.624e+03	+0.279
13.500	+7.140e+03	+3.483e+03	+8.937e+03	+0.328
13.600	+7.702e+03	+2.932e+03	+9.243e+03	+0.276
13.700	+7.130e+03	+2.980e+03	+9.205e+03	+0.295
13.800	+6.438e+03	+2.869e+03	+1.207e+04	+0.308
13.900	+6.612e+03	+2.026e+03	+1.036e+04	+0.235
14.000	+6.633e+03	+3.444e+03	+1.020e+04	+0.342
14.100	+7.802e+03	+3.848e+03	+9.917e+03	+0.330
14.200	+7.805e+03	+4.449e+03	+9.918e+03	+0.363
14.300	+8.084e+03	+4.107e+03	+1.019e+04	+0.337
14.400	+7.246e+03	+3.430e+03	+1.025e+04	+0.321
14.500	+6.629e+03	+2.568e+03	+1.131e+04	+0.279
14.600	+7.277e+03	+2.535e+03	+8.198e+03	+0.258
14.700	+6.225e+03	+3.653e+03	+1.183e+04	+0.370
14.800	+8.782e+03	+3.003e+03	+9.018e+03	+0.255
14.900	+7.467e+03	+3.754e+03	+1.234e+04	+0.335
15.000	+6.839e+03	+2.799e+03	+1.015e+04	+0.290
15.100	+7.824e+03	+3.399e+03	+9.053e+03	+0.303
15.200	+6.664e+03	+3.264e+03	+1.118e+04	+0.329
