%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+7.252e+03	+2.347e+03	+9.558e+03	+0.244
0.100	+7.798e+03	+3.027e+03	+9.973e+03	+0.280
0.200	+6.554e+03	+3.056e+03	+1.057e+04	+0.318
0.300	+7.431e+03	+2.778e+03	+1.068e+04	+0.272
0.400	+6.119e+03	+3.458e+03	+1.120e+04	+0.361
0.500	+7.715e+03	+2.730e+03	+9.307e+03	+0.261
0.600	+6.915e+03	+3.575e+03	+9.409e+03	+0.341
0.700	+5.266e+03	+2.783e+03	+8.609e+03	+0.346
0.800	+7.350e+03	+2.186e+03	+9.559e+03	+0.229
0.900	+7.847e+03	+3.109e+03	+9.265e+03	+0.284
1.000	+7.155e+03	+3.024e+03	+9.855e+03	+0.297
1.100	+7.357e+03	+2.069e+03	+7.879e+03	+0.220
1.200	+6.023e+03	+3.080e+03	+1.007e+04	+0.338
1.300	+6.941e+03	+3.401e+03	+1.103e+04	+0.329
1.400	+6.648e+03	+2.983e+03	+8.617e+03	+0.310
1.500	+6.716e+03	+1.999e+03	+1.086e+04	+0.229
1.600	+3.686e+03	+6.386e+03	+9.848e+03	+0.634
1.700	+3.478e+03	+6.320e+03	+8.554e+03	+0.645
1.800	+4.090e+03	+6.808e+03	+9.526e+03	+0.625
1.900	+7.193e+02	+5.578e+03	+1.008e+04	+0.886
2.000	+6.134e+03	+3.065e+03	+1.054e+04	+0.333
2.100	+6.630e+03	+2.992e+03	+9.508e+03	+0.311
2.200	+6.990e+03	+3.665e+03	+1.149e+04	+0.344
2.300	+7.029e+03	+1.386e+03	+8.780e+03	+0.165
2.400	+6.255e+03	+9.108e+02	+9.038e+03	+0.127
2.500	+6.214e+03	+3.918e+03	+1.076e+04	+0.387
2.600	+6.426e+03	+2.984e+03	+8.992e+03	+0.317
2.700	+6.118e+03	+2.713e+03	+1.021e+04	+0.307
2.800	+6.919e+03	+3.779e+03	+9.715e+03	+0.353
2.900	+7.569e+03	+2.408e+03	+1.172e+04	+0.241
3.000	+6.656e+03	+2.933e+03	+1.059e+04	+0.306
3.100	+6.783e+03	+1.333e+03	+1.003e+04	+0.164
3.200	+3.410e+03	+4.835e+03	+1.007e+04	+0.586
3.300	+5.238e+03	+3.176e+03	+1.025e+04	+0.377
3.400	+6.531e+03	+1.991e+03	+1.068e+04	+0.234
3.500	+6.995e+03	+3.632e+03	+1.159e+04	+0.342
3.600	+6.185e+03	+3.793e+03	+1.036e+04	+0.380
3.700	+2.289e+03	+6.129e+03	+9.082e+03	+0.728
3.800	+3.113e+03	+6.056e+03	+1.099e+04	+0.660
3.900	+5.226e+03	+6.611e+03	+1.063e+04	+0.559
4.000	+6.129e+03	+2.731e+03	+1.012e+04	+0.308
4.100	+6.776e+03	+1.525e+03	+1.013e+04	+0.184
4.200	+7.427e+03	+4.721e+03	+1.022e+04	+0.389
4.300	+7.909e+03	+2.293e+03	+9.940e+03	+0.225
4.400	+6.289e+03	+4.087e+03	+1.053e+04	+0.394
4.500	+6.858e+03	+2.511e+03	+9.162e+03	+0.268
4.600	+6.548e+03	+1.433e+03	+1.147e+04	+0.180
4.700	+6.316e+03	+4.663e+03	+1.121e+04	+0.425
4.800	+7.141e+03	+2.669e+03	+9.313e+03	+0.272
4.900	+6.659e+03	+2.680e+03	+1.061e+04	+0.287
5.000	+7.883e+03	+4.103e+03	+9.827e+03	+0.342
5.100	+5.476e+03	+1.910e+03	+9.144e+03	+0.259
5.200	+4.761e+03	+5.543e+03	+9.587e+03	+0.538
5.300	+2.787e+03	+8.454e+03	+9.066e+03	+0.752
5.400	+3.702e+03	+7.321e+03	+9.827e+03	+0.664
5.500	+3.757e+03	+8.321e+03	+9.112e+03	+0.689
5.600	+3.901e+03	+7.726e+03	+9.174e+03	+0.664
5.700	+2.229e+03	+7.730e+03	+1.031e+04	+0.776
5.800	+2.623e+03	+8.377e+03	+9.929e+03	+0.762
5.900	+2.592e+03	+7.322e+03	+1.139e+04	+0.739
6.000	+2.819e+03	+8.274e+03	+1.005e+04	+0.746
6.100	+3.040e+03	+7.074e+03	+9.383e+03	+0.699
6.200	+2.032e+03	+6.370e+03	+1.017e+04	+0.758
6.300	+3.452e+03	+6.494e+03	+1.066e+04	+0.653
6.400	+3.053e+03	+6.750e+03	+1.021e+04	+0.689
6.500	+1.606e+03	+6.245e+03	+9.956e+03	+0.795
6.600	+3.221e+03	+6.600e+03	+1.053e+04	+0.672
6.700	+3.310e+03	+7.471e+03	+1.032e+04	+0.693
6.800	+3.278e+03	+7.833e+03	+9.316e+03	+0.705
6.900	+3.402e+03	+7.362e+03	+9.339e+03	+0.684
7.000	+4.120e+03	+6.291e+03	+8.507e+03	+0.604
7.100	+2.937e+03	+7.399e+03	+1.025e+04	+0.716
7.200	+3.471e+03	+5.751e+03	+1.026e+04	+0.624
7.300	+4.226e+03	+7.233e+03	+1.025e+04	+0.631
7.400	+3.814e+03	+7.430e+03	+8.301e+03	+0.661
7.500	+3.023e+03	+8.557e+03	+8.938e+03	+0.739
7.600	+2.135e+03	+6.461e+03	+1.059e+04	+0.752
7.700	+3.014e+03	+7.013e+03	+1.037e+04	+0.699
7.800	+2.802e+03	+7.469e+03	+9.926e+03	+0.727
7.900	+3.103e+03	+6.546e+03	+9.306e+03	+0.678
8.000	+2.717e+03	+8.768e+03	+9.591e+03	+0.763
8.100	+2.425e+03	+8.066e+03	+1.055e+04	+0.769
8.200	+2.961e+03	+7.453e+03	+8.690e+03	+0.716
8.300	+4.526e+03	+7.915e+03	+1.117e+04	+0.636
8.400	+2.705e+03	+6.248e+03	+9.959e+03	+0.698
8.500	+1.984e+03	+6.950e+03	+1.089e+04	+0.778
8.600	+1.610e+03	+7.381e+03	+1.014e+04	+0.821
8.700	+1.530e+03	+6.879e+03	+1.080e+04	+0.818
8.800	+3.133e+03	+6.548e+03	+1.005e+04	+0.676
8.900	+4.238e+03	+7.395e+03	+1.130e+04	+0.636
9.000	+2.767e+03	+7.746e+03	+9.451e+03	+0.737
9.100	+3.416e+03	+7.077e+03	+9.014e+03	+0.674
9.200	+4.689e+03	+4.819e+03	+1.020e+04	+0.507
9.300	+5.713e+03	+4.429e+03	+1.028e+04	+0.437
9.400	+8.325e+03	+3.834e+03	+9.674e+03	+0.315
9.500	+6.387e+03	+2.959e+03	+1.062e+04	+0.317
9.600	+5.667e+03	+4.181e+03	+1.043e+04	+0.425
9.700	+5.694e+03	+3.883e+03	+8.489e+03	+0.405
9.800	+1.902e+03	+7.459e+03	+9.101e+03	+0.797
9.900	+3.023e+03	+5.629e+03	+1.082e+04	+0.651
10.000	+2.817e+03	+7.087e+03	+1.158e+04	+0.716
10.100	+2.903e+03	+5.467e+03	+9.482e+03	+0.653
10.200	+3.648e+03	+8.408e+03	+1.030e+04	+0.697
10.300	+2.281e+03	+7.226e+03	+9.812e+03	+0.760
10.400	+3.883e+03	+6.021e+03	+9.377e+03	+0.608
10.500	+2.424e+03	+6.375e+03	+9.897e+03	+0.725
10.600	+4.676e+03	+7.833e+03	+1.203e+04	+0.626
10.700	+2.613e+03	+6.101e+03	+1.020e+04	+0.700
10.800	+3.407e+03	+5.965e+03	+1.016e+04	+0.637
10.900	+4.054e+03	+6.268e+03	+8.566e+03	+0.607
11.000	+2.052e+03	+5.459e+03	+7.437e+03	+0.727
11.100	+7.443e+03	+2.840e+03	+1.110e+04	+0.276
11.200	+4.174e+03	+5.765e+03	+1.115e+04	+0.580
11.300	+3.185e+03	+6.602e+03	+1.010e+04	+0.675
11.400	+1.793e+03	+7.770e+03	+1.150e+04	+0.812
11.500	+3.028e+03	+6.835e+03	+8.504e+03	+0.693
11.600	+3.395e+03	+7.707e+03	+9.974e+03	+0.694
11.700	+4.649e+03	+6.514e+03	+1.015e+04	+0.584
11.800	+3.546e+03	+7.201e+03	+9.420e+03	+0.670
11.900	+2.619e+03	+7.323e+03	+1.072e+04	+0.737
12.000	+3.009e+03	+6.263e+03	+1.014e+04	+0.675
12.100	+2.625e+03	+7.394e+03	+9.527e+03	+0.738
12.200	+3.458e+03	+6.048e+03	+1.021e+04	+0.636
12.300	+1.130e+03	+6.596e+03	+9.229e+03	+0.854
12.400	+3.019e+03	+6.288e+03	+9.120e+03	+0.676
12.500	+2.817e+03	+5.696e+03	+9.926e+03	+0.669
12.600	+1.415e+03	+7.389e+03	+9.060e+03	+0.839
12.700	+2.168e+03	+7.504e+03	+1.105e+04	+0.776
12.800	+3.354e+03	+7.053e+03	+8.476e+03	+0.678
12.900	+2.062e+03	+6.965e+03	+8.736e+03	+0.772
13.000	+4.780e+03	+6.789e+03	+1.013e+04	+0.587
13.100	+2.654e+03	+6.981e+03	+9.954e+03	+0.725
