%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+7.538e+03	+3.213e+03	+8.403e+03	+0.299
0.100	+3.099e+03	+6.294e+03	+1.058e+04	+0.670
0.200	+2.133e+03	+6.130e+03	+1.150e+04	+0.742
0.300	+3.172e+03	+8.152e+03	+1.066e+04	+0.720
0.400	+3.712e+03	+7.196e+03	+1.011e+04	+0.660
0.500	+2.986e+03	+4.713e+03	+9.447e+03	+0.612
0.600	+3.221e+03	+5.513e+03	+1.043e+04	+0.631
0.700	+3.349e+03	+7.987e+03	+1.020e+04	+0.705
0.800	+3.061e+03	+6.477e+03	+1.039e+04	+0.679
0.900	+2.913e+03	+5.611e+03	+8.607e+03	+0.658
1.000	+3.592e+03	+7.270e+03	+1.062e+04	+0.669
1.100	+2.753e+03	+6.368e+03	+1.041e+04	+0.698
1.200	+2.019e+03	+7.895e+03	+9.732e+03	+0.796
1.300	+2.856e+03	+6.950e+03	+9.953e+03	+0.709
1.400	+2.758e+03	+6.382e+03	+1.035e+04	+0.698
1.500	+2.152e+03	+7.479e+03	+9.800e+03	+0.777
1.600	+3.529e+03	+6.014e+03	+1.077e+04	+0.630
1.700	+2.931e+03	+6.788e+03	+1.005e+04	+0.698
1.800	+2.859e+03	+7.130e+03	+1.045e+04	+0.714
1.900	+3.352e+03	+6.254e+03	+1.025e+04	+0.651
2.000	+2.374e+03	+8.046e+03	+9.611e+03	+0.772
2.100	+2.634e+03	+6.886e+03	+1.065e+04	+0.723
2.200	+2.251e+03	+7.248e+03	+9.661e+03	+0.763
2.300	+2.676e+03	+7.514e+03	+1.046e+04	+0.737
2.400	+3.237e+03	+6.792e+03	+1.167e+04	+0.677
2.500	+3.203e+03	+7.759e+03	+1.031e+04	+0.708
2.600	+3.093e+03	+7.032e+03	+8.026e+03	+0.695
2.700	+2.306e+03	+6.013e+03	+9.636e+03	+0.723
2.800	+3.504e+03	+7.079e+03	+1.023e+04	+0.669
2.900	+1.927e+03	+6.909e+03	+1.077e+04	+0.782
3.000	+3.043e+03	+7.132e+03	+1.027e+04	+0.701
3.100	+3.266e+03	+7.154e+03	+1.036e+04	+0.687
3.200	+2.718e+03	+6.726e+03	+1.102e+04	+0.712
3.300	+3.212e+03	+7.930e+03	+1.104e+04	+0.712
3.400	+3.594e+03	+7.491e+03	+1.086e+04	+0.676
3.500	+1.796e+03	+7.412e+03	+1.040e+04	+0.805
3.600	+3.527e+03	+7.711e+03	+9.930e+03	+0.686
3.700	+4.565e+03	+6.769e+03	+1.028e+04	+0.597
3.800	+3.597e+03	+6.938e+03	+8.972e+03	+0.659
3.900	+3.818e+03	+7.863e+03	+1.006e+04	+0.673
4.000	+4.177e+03	+6.923e+03	+8.957e+03	+0.624
4.100	+2.245e+03	+7.532e+03	+1.022e+04	+0.770
4.200	+1.536e+03	+7.673e+03	+1.127e+04	+0.833
4.300	+3.247e+03	+8.033e+03	+1.022e+04	+0.712
4.400	+5.494e+03	+5.230e+03	+1.056e+04	+0.488
4.500	+8.016e+03	+2.805e+03	+7.603e+03	+0.259
4.600	+6.403e+03	+2.220e+03	+1.034e+04	+0.257
4.700	+7.461e+03	+4.495e+03	+9.275e+03	+0.376
4.800	+6.353e+03	+3.277e+03	+1.096e+04	+0.340
4.900	+6.338e+03	+3.652e+03	+9.684e+03	+0.366
5.000	+7.888e+03	+1.773e+03	+1.131e+04	+0.184
5.100	+4.802e+03	+1.841e+03	+9.533e+03	+0.277
5.200	+6.674e+03	+2.019e+03	+9.751e+03	+0.232
5.300	+5.557e+03	+2.502e+03	+1.021e+04	+0.310
5.400	+6.340e+03	+1.967e+03	+9.948e+03	+0.237
5.500	+3.666e+03	+6.124e+03	+9.807e+03	+0.626
5.600	+3.203e+03	+8.401e+03	+1.227e+04	+0.724
5.700	+3.519e+03	+9.142e+03	+1.092e+04	+0.722
5.800	+3.471e+03	+7.239e+03	+1.050e+04	+0.676
5.900	+2.864e+03	+7.053e+03	+8.880e+03	+0.711
6.000	+3.736e+03	+7.308e+03	+1.161e+04	+0.662
6.100	+2.850e+03	+7.327e+03	+1.087e+04	+0.720
6.200	+4.806e+03	+4.115e+03	+1.041e+04	+0.461
6.300	+5.357e+03	+4.180e+03	+9.742e+03	+0.438
6.400	+6.085e+03	+4.094e+03	+9.898e+03	+0.402
6.500	+5.678e+03	+4.555e+03	+1.045e+04	+0.445
6.600	+6.773e+03	+3.636e+03	+9.464e+03	+0.349
6.700	+6.063e+03	+1.720e+03	+1.044e+04	+0.221
6.800	+6.887e+03	+2.804e+03	+1.142e+04	+0.289
6.900	+2.448e+03	+7.024e+03	+1.032e+04	+0.742
7.000	+3.104e+03	+8.266e+03	+1.014e+04	+0.727
7.100	+3.260e+03	+7.681e+03	+1.065e+04	+0.702
7.200	+1.364e+03	+6.746e+03	+1.032e+04	+0.832
7.300	+1.703e+03	+7.392e+03	+8.360e+03	+0.813
7.400	+2.285e+03	+7.531e+03	+9.606e+03	+0.767
7.500	+2.678e+03	+6.992e+03	+8.278e+03	+0.723
7.600	+1.707e+03	+5.544e+03	+8.985e+03	+0.765
7.700	+3.433e+03	+8.151e+03	+1.015e+04	+0.704
7.800	+2.951e+03	+6.257e+03	+9.460e+03	+0.680
7.900	+7.170e+03	+3.776e+03	+1.011e+04	+0.345
8.000	+7.409e+03	+2.586e+03	+9.620e+03	+0.259
8.100	+7.933e+03	+3.137e+03	+1.073e+04	+0.283
8.200	+4.194e+03	+5.032e+03	+9.431e+03	+0.545
8.300	+3.689e+03	+7.255e+03	+9.952e+03	+0.663
8.400	+3.103e+03	+6.771e+03	+1.043e+04	+0.686
8.500	+3.209e+03	+7.081e+03	+9.333e+03	+0.688
8.600	+3.678e+03	+5.153e+03	+9.849e+03	+0.584
8.700	+7.378e+03	+4.694e+03	+1.063e+04	+0.389
8.800	+7.529e+03	+4.886e+03	+8.746e+03	+0.394
8.900	+6.152e+03	+4.064e+03	+9.691e+03	+0.398
9.000	+2.272e+03	+6.856e+03	+8.484e+03	+0.751
9.100	+3.738e+03	+6.657e+03	+1.009e+04	+0.640
9.200	+3.245e+03	+6.502e+03	+9.957e+03	+0.667
9.300	+3.656e+03	+7.516e+03	+8.456e+03	+0.673
9.400	+2.932e+03	+6.308e+03	+1.092e+04	+0.683
9.500	+2.388e+03	+5.488e+03	+9.301e+03	+0.697
9.600	+2.981e+03	+7.712e+03	+1.084e+04	+0.721
9.700	+3.366e+03	+6.312e+03	+1.036e+04	+0.652
9.800	+2.591e+03	+6.243e+03	+8.664e+03	+0.707
9.900	+1.923e+03	+6.593e+03	+9.495e+03	+0.774
10.000	+3.137e+03	+5.829e+03	+9.960e+03	+0.650
10.100	+7.896e+03	+2.869e+03	+1.029e+04	+0.267
10.200	+7.178e+03	+1.844e+03	+1.200e+04	+0.204
10.300	+6.648e+03	+2.961e+03	+1.042e+04	+0.308
10.400	+6.529e+03	+3.523e+03	+9.750e+03	+0.350
10.500	+7.025e+03	+3.356e+03	+9.794e+03	+0.323
10.600	+5.775e+03	+3.228e+03	+1.000e+04	+0.359
10.700	+8.245e+03	+4.127e+03	+8.898e+03	+0.334
10.800	+5.687e+03	+2.860e+03	+1.149e+04	+0.335
10.900	+6.750e+03	+4.111e+03	+9.416e+03	+0.379
11.000	+6.808e+03	+2.238e+03	+1.026e+04	+0.247
11.100	+4.724e+03	+3.682e+03	+1.043e+04	+0.438
11.200	+7.937e+03	+4.622e+03	+1.129e+04	+0.368
11.300	+7.647e+03	+3.906e+03	+1.015e+04	+0.338
11.400	+7.721e+03	+3.077e+03	+1.040e+04	+0.285
11.500	+6.477e+03	+2.871e+03	+1.101e+04	+0.307
11.600	+6.492e+03	+4.322e+03	+1.059e+04	+0.400
11.700	+7.576e+03	+3.257e+03	+1.052e+04	+0.301
11.800	+5.071e+03	+4.902e+03	+1.110e+04	+0.492
11.900	+3.585e+03	+7.770e+03	+9.352e+03	+0.684
12.000	+4.594e+03	+6.417e+03	+1.022e+04	+0.583
12.100	+3.896e+03	+7.029e+03	+9.667e+03	+0.643
12.200	+2.808e+03	+8.045e+03	+1.100e+04	+0.741
12.300	+3.748e+03	+7.218e+03	+9.677e+03	+0.658
12.400	+3.486e+03	+9.217e+03	+1.120e+04	+0.726
12.500	+6.043e+03	+3.150e+03	+1.002e+04	+0.343
12.600	+6.394e+03	+3.362e+03	+1.184e+04	+0.345
12.700	+7.034e+03	+2.508e+03	+1.075e+04	+0.263
12.800	+6.509e+03	+2.169e+03	+8.920e+03	+0.250
12.900	+7.728e+03	+3.913e+03	+9.822e+03	+0.336
13.000	+6.825e+03	+2.438e+03	+9.044e+03	+0.263
13.100	+4.343e+03	+5.379e+03	+1.023e+04	+0.553
13.200	+2.758e+03	+6.467e+03	+8.709e+03	+0.701
13.300	+3.197e+03	+6.823e+03	+1.063e+04	+0.681
13.400	+4.845e+03	+7.553e+03	+1.004e+04	+0.609
13.500	+4.058e+03	+6.393e+03	+1.120e+04	+0.612
13.600	+2.236e+03	+7.937e+03	+9.545e+03	+0.780
13.700	+1.883e+03	+7.630e+03	+8.424e+03	+0.802
13.800	+3.235e+03	+4.958e+03	+1.038e+04	+0.605
13.900	+2.617e+03	+7.561e+03	+1.012e+04	+0.743
14.000	+4.465e+03	+5.741e+03	+1.103e+04	+0.562
14.100	+3.095e+03	+6.067e+03	+9.579e+03	+0.662
14.200	+2.507e+03	+7.473e+03	+9.766e+03	+0.749
14.300	+3.201e+03	+6.307e+03	+9.103e+03	+0.663
14.400	+2.336e+03	+6.611e+03	+1.140e+04	+0.739
14.500	+3.522e+03	+6.812e+03	+9.939e+03	+0.659
14.600	+3.786e+03	+7.295e+03	+1.018e+04	+0.658
14.700	+3.749e+03	+7.012e+03	+1.021e+04	+0.652
14.800	+2.289e+03	+6.316e+03	+1.036e+04	+0.734
14.900	+6.405e+03	+3.771e+03	+9.851e+03	+0.371
15.000	+6.998e+03	+3.629e+03	+1.015e+04	+0.341
15.100	+7.179e+03	+4.666e+03	+1.102e+04	+0.394
15.200	+6.885e+03	+2.764e+03	+9.211e+03	+0.286
15.300	+6.697e+03	+2.402e+03	+8.925e+03	+0.264
15.400	+7.626e+03	+2.136e+03	+9.926e+03	+0.219
15.500	+7.112e+03	+2.915e+03	+9.662e+03	+0.291
15.600	+7.495e+03	+3.110e+03	+9.902e+03	+0.293
15.700	+7.317e+03	+3.245e+03	+9.309e+03	+0.307
15.800	+8.096e+03	+2.861e+03	+1.093e+04	+0.261
15.900	+6.033e+03	+3.742e+03	+9.244e+03	+0.383
16.000	+7.262e+03	+2.442e+03	+1.062e+04	+0.252
16.100	+7.244e+03	+2.818e+03	+1.149e+04	+0.280
16.200	+8.151e+03	+3.184e+03	+9.756e+03	+0.281
16.300	+6.130e+03	+2.250e+03	+1.039e+04	+0.268
16.400	+5.572e+03	+2.520e+03	+9.962e+03	+0.311
16.500	+6.818e+03	+3.295e+03	+9.401e+03	+0.326
16.600	+6.809e+03	+2.972e+03	+1.002e+04	+0.304
16.700	+4.691e+03	+5.081e+03	+9.296e+03	+0.520
16.800	+3.087e+03	+6.002e+03	+1.056e+04	+0.660
16.900	+3.165e+03	+8.716e+03	+9.448e+03	+0.734
17.000	+3.207e+03	+5.790e+03	+9.841e+03	+0.644
17.100	+3.943e+03	+7.061e+03	+1.054e+04	+0.642
17.200	+4.133e+03	+7.994e+03	+1.049e+04	+0.659
17.300	+2.669e+03	+7.712e+03	+8.925e+03	+0.743
17.400	+1.823e+03	+6.032e+03	+1.143e+04	+0.768
17.500	+2.736e+03	+7.351e+03	+8.745e+03	+0.729
17.600	+2.844e+03	+7.368e+03	+9.388e+03	+0.722
17.700	+6.242e+03	+4.723e+03	+1.016e+04	+0.431
17.800	+7.440e+03	+3.237e+03	+1.012e+04	+0.303
17.900	+6.825e+03	+2.539e+03	+8.851e+03	+0.271
18.000	+7.600e+03	+2.618e+03	+8.955e+03	+0.256
18.100	+5.529e+03	+3.027e+03	+1.088e+04	+0.354
18.200	+5.920e+03	+3.511e+03	+9.810e+03	+0.372
18.300	+7.432e+03	+4.040e+03	+1.047e+04	+0.352
18.400	+6.449e+03	+4.096e+03	+1.016e+04	+0.388
18.500	+7.623e+03	+2.235e+03	+1.078e+04	+0.227
18.600	+2.215e+03	+6.558e+03	+9.966e+03	+0.748
18.700	+1.614e+03	+5.521e+03	+9.347e+03	+0.774
