%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+3.691e+03	+7.183e+03	+1.076e+04	+0.661
0.100	+3.025e+03	+6.845e+03	+1.017e+04	+0.693
0.200	+2.735e+03	+6.629e+03	+9.426e+03	+0.708
0.300	+3.338e+03	+7.965e+03	+8.406e+03	+0.705
0.400	+4.517e+03	+5.926e+03	+1.072e+04	+0.567
0.500	+7.017e+03	+3.247e+03	+1.079e+04	+0.316
0.600	+6.632e+03	+2.857e+03	+1.054e+04	+0.301
0.700	+5.943e+03	+4.012e+03	+1.112e+04	+0.403
0.800	+6.710e+03	+2.742e+03	+9.920e+03	+0.290
0.900	+7.379e+03	+2.737e+03	+9.118e+03	+0.271
1.000	+6.336e+03	+3.951e+03	+1.257e+04	+0.384
1.100	+7.369e+03	+2.536e+03	+1.013e+04	+0.256
1.200	+7.162e+03	+2.445e+03	+9.924e+03	+0.254
1.300	+7.345e+03	+2.923e+03	+1.033e+04	+0.285
1.400	+7.791e+03	+2.536e+03	+9.208e+03	+0.246
1.500	+7.610e+03	+2.669e+03	+8.806e+03	+0.260
1.600	+6.504e+03	+1.890e+03	+9.637e+03	+0.225
1.700	+7.955e+03	+2.061e+03	+1.105e+04	+0.206
1.800	+7.823e+03	+3.916e+03	+9.833e+03	+0.334
1.900	+4.752e+03	+4.281e+03	+1.080e+04	+0.474
2.000	+2.459e+03	+6.828e+03	+1.099e+04	+0.735
2.100	+3.474e+03	+8.203e+03	+1.023e+04	+0.703
2.200	+2.521e+03	+6.490e+03	+1.070e+04	+0.720
2.300	+2.691e+03	+7.842e+03	+9.412e+03	+0.745
2.400	+3.459e+03	+6.973e+03	+9.755e+03	+0.668
2.500	+4.295e+03	+6.487e+03	+1.064e+04	+0.602
2.600	+2.030e+03	+7.802e+03	+9.935e+03	+0.794
2.700	+2.412e+03	+8.035e+03	+1.095e+04	+0.769
2.800	+3.068e+03	+7.253e+03	+1.002e+04	+0.703
2.900	+2.592e+03	+6.256e+03	+9.729e+03	+0.707
3.000	+1.957e+03	+6.901e+03	+9.714e+03	+0.779
3.100	+9.419e+02	+8.219e+03	+9.181e+03	+0.897
3.200	+3.119e+03	+7.202e+03	+1.025e+04	+0.698
3.300	+2.063e+03	+7.271e+03	+9.644e+03	+0.779
3.400	+3.066e+03	+7.744e+03	+1.073e+04	+0.716
3.500	+4.213e+03	+7.427e+03	+1.016e+04	+0.638
3.600	+2.512e+03	+7.029e+03	+9.588e+03	+0.737
3.700	+2.332e+03	+7.658e+03	+8.975e+03	+0.767
3.800	+6.575e+03	+3.380e+03	+1.067e+04	+0.339
3.900	+8.146e+03	+3.602e+03	+1.124e+04	+0.307
4.000	+4.077e+03	+6.752e+03	+1.029e+04	+0.624
4.100	+3.994e+03	+6.503e+03	+1.075e+04	+0.620
4.200	+4.206e+03	+7.424e+03	+9.817e+03	+0.638
4.300	+3.596e+03	+5.778e+03	+9.867e+03	+0.616
4.400	+2.624e+03	+6.377e+03	+8.632e+03	+0.708
4.500	+3.824e+03	+6.232e+03	+8.435e+03	+0.620
4.600	+2.713e+03	+6.972e+03	+8.553e+03	+0.720
4.700	+3.755e+03	+6.234e+03	+9.113e+03	+0.624
4.800	+5.190e+03	+7.394e+03	+1.009e+04	+0.588
4.900	+2.552e+03	+6.276e+03	+1.018e+04	+0.711
5.000	+2.746e+03	+6.865e+03	+1.023e+04	+0.714
5.100	+2.641e+03	+6.556e+03	+1.016e+04	+0.713
5.200	+3.771e+03	+7.800e+03	+1.069e+04	+0.674
5.300	+3.617e+03	+7.013e+03	+8.524e+03	+0.660
5.400	+2.798e+03	+7.607e+03	+9.074e+03	+0.731
5.500	+3.346e+03	+8.316e+03	+8.643e+03	+0.713
5.600	+2.744e+03	+7.348e+03	+9.151e+03	+0.728
5.700	+2.319e+03	+8.439e+03	+9.029e+03	+0.784
5.800	+2.259e+03	+8.053e+03	+9.648e+03	+0.781
5.900	+1.632e+03	+8.505e+03	+9.043e+03	+0.839
6.000	+2.741e+03	+7.123e+03	+9.685e+03	+0.722
6.100	+3.140e+03	+7.607e+03	+9.573e+03	+0.708
6.200	+3.872e+03	+6.835e+03	+9.631e+03	+0.638
6.300	+8.346e+03	+3.490e+03	+1.048e+04	+0.295
6.400	+6.419e+03	+3.123e+03	+9.281e+03	+0.327
6.500	+6.864e+03	+2.857e+03	+1.071e+04	+0.294
6.600	+6.722e+03	+8.469e+02	+1.025e+04	+0.112
6.700	+5.827e+03	+2.878e+03	+1.043e+04	+0.331
6.800	+6.357e+03	+4.065e+03	+1.005e+04	+0.390
6.900	+6.721e+03	+3.410e+03	+8.597e+03	+0.337
7.000	+5.819e+03	+3.349e+03	+1.032e+04	+0.365
7.100	+7.397e+03	+2.810e+03	+1.160e+04	+0.275
7.200	+7.359e+03	+2.950e+03	+9.697e+03	+0.286
7.300	+8.664e+03	+3.009e+03	+1.023e+04	+0.258
7.400	+7.442e+03	+4.907e+03	+9.076e+03	+0.397
7.500	+1.509e+03	+8.122e+03	+1.056e+04	+0.843
7.600	+2.175e+03	+7.223e+03	+9.535e+03	+0.769
7.700	+1.523e+03	+7.171e+03	+1.048e+04	+0.825
7.800	+3.217e+03	+7.073e+03	+8.066e+03	+0.687
7.900	+3.758e+03	+6.450e+03	+9.911e+03	+0.632
8.000	+2.418e+03	+8.589e+03	+1.041e+04	+0.780
8.100	+4.583e+03	+6.571e+03	+1.167e+04	+0.589
8.200	+2.152e+03	+6.038e+03	+9.230e+03	+0.737
8.300	+3.387e+03	+5.893e+03	+1.084e+04	+0.635
8.400	+2.731e+03	+7.657e+03	+9.379e+03	+0.737
8.500	+2.334e+03	+8.070e+03	+1.046e+04	+0.776
8.600	+2.567e+03	+6.631e+03	+9.383e+03	+0.721
8.700	+2.557e+03	+6.891e+03	+1.010e+04	+0.729
8.800	+3.482e+03	+9.111e+03	+1.121e+04	+0.724
8.900	+2.551e+03	+6.475e+03	+1.120e+04	+0.717
9.000	+2.907e+03	+5.694e+03	+9.135e+03	+0.662
9.100	+5.010e+03	+6.919e+03	+1.032e+04	+0.580
9.200	+2.402e+03	+5.908e+03	+1.051e+04	+0.711
9.300	+3.172e+03	+7.131e+03	+9.401e+03	+0.692
9.400	+2.985e+03	+6.811e+03	+9.733e+03	+0.695
9.500	+1.611e+03	+6.406e+03	+9.629e+03	+0.799
9.600	+3.306e+03	+6.568e+03	+8.543e+03	+0.665
9.700	+2.870e+03	+6.505e+03	+9.151e+03	+0.694
9.800	+3.083e+03	+7.240e+03	+1.048e+04	+0.701
9.900	+2.534e+03	+6.890e+03	+1.059e+04	+0.731
10.000	+2.636e+03	+6.331e+03	+9.459e+03	+0.706
10.100	+2.483e+03	+6.143e+03	+1.078e+04	+0.712
10.200	+3.403e+03	+5.732e+03	+1.006e+04	+0.627
10.300	+2.317e+03	+6.224e+03	+1.017e+04	+0.729
10.400	+2.303e+03	+7.889e+03	+9.983e+03	+0.774
10.500	+3.705e+03	+6.331e+03	+1.103e+04	+0.631
10.600	+2.377e+03	+6.973e+03	+1.126e+04	+0.746
10.700	+2.851e+03	+7.212e+03	+9.118e+03	+0.717
10.800	+2.835e+03	+5.537e+03	+9.441e+03	+0.661
10.900	+3.197e+03	+7.779e+03	+8.777e+03	+0.709
11.000	+2.792e+03	+7.653e+03	+9.617e+03	+0.733
11.100	+2.272e+03	+6.857e+03	+8.955e+03	+0.751
11.200	+2.135e+03	+6.508e+03	+9.184e+03	+0.753
11.300	+2.930e+03	+6.930e+03	+1.118e+04	+0.703
11.400	+3.921e+03	+7.062e+03	+9.758e+03	+0.643
11.500	+2.465e+03	+8.108e+03	+1.032e+04	+0.767
11.600	+2.961e+03	+6.588e+03	+9.001e+03	+0.690
11.700	+2.786e+03	+7.713e+03	+9.627e+03	+0.735
11.800	+4.195e+03	+6.723e+03	+1.085e+04	+0.616
11.900	+5.299e+03	+6.281e+03	+9.886e+03	+0.542
12.000	+7.831e+03	+4.721e+03	+9.361e+03	+0.376
12.100	+6.315e+03	+4.279e+03	+1.068e+04	+0.404
12.200	+7.147e+03	+4.187e+03	+1.046e+04	+0.369
12.300	+6.944e+03	+2.439e+03	+9.329e+03	+0.260
12.400	+7.200e+03	+4.418e+03	+9.374e+03	+0.380
12.500	+5.850e+03	+2.819e+03	+9.388e+03	+0.325
12.600	+7.504e+03	+2.566e+03	+9.956e+03	+0.255
12.700	+8.464e+03	+3.667e+03	+9.483e+03	+0.302
12.800	+5.305e+03	+3.942e+03	+8.659e+03	+0.426
12.900	+7.653e+03	+2.421e+03	+9.625e+03	+0.240
13.000	+7.969e+03	+2.095e+03	+1.054e+04	+0.208
13.100	+8.545e+03	+3.689e+03	+9.811e+03	+0.302
13.200	+6.246e+03	+3.300e+03	+1.036e+04	+0.346
13.300	+7.413e+03	+1.305e+03	+9.465e+03	+0.150
13.400	+7.215e+03	+2.593e+03	+1.084e+04	+0.264
13.500	+7.698e+03	+2.450e+03	+1.044e+04	+0.241
13.600	+8.008e+03	+1.608e+03	+9.930e+03	+0.167
13.700	+7.841e+03	+1.813e+03	+1.037e+04	+0.188
13.800	+6.624e+03	+2.940e+03	+1.022e+04	+0.307
13.900	+7.233e+03	+3.628e+03	+1.017e+04	+0.334
14.000	+6.734e+03	+3.216e+03	+9.207e+03	+0.323
14.100	+5.494e+03	+3.776e+03	+9.319e+03	+0.407
14.200	+6.841e+03	+2.980e+03	+9.537e+03	+0.303
14.300	+6.667e+03	+2.300e+03	+1.072e+04	+0.257
14.400	+7.330e+03	+3.145e+03	+9.483e+03	+0.300
14.500	+6.976e+03	+2.702e+03	+8.927e+03	+0.279
14.600	+7.237e+03	+3.357e+03	+1.070e+04	+0.317
14.700	+9.633e+03	+1.319e+03	+1.128e+04	+0.120
14.800	+6.179e+03	+4.253e+03	+8.870e+03	+0.408
14.900	+6.271e+03	+2.079e+03	+8.870e+03	+0.249
15.000	+8.111e+03	+4.936e+03	+1.082e+04	+0.378
15.100	+6.202e+03	+4.463e+03	+1.092e+04	+0.418
15.200	+6.306e+03	+2.891e+03	+1.119e+04	+0.314
15.300	+7.784e+03	+3.630e+03	+9.099e+03	+0.318
15.400	+7.308e+03	+3.724e+03	+9.825e+03	+0.338
