%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+7.195e+03	+3.191e+03	+1.121e+04	+0.307
0.100	+6.314e+03	+4.619e+03	+1.028e+04	+0.422
0.200	+7.251e+03	+7.058e+02	+1.104e+04	+0.089
0.300	+6.280e+03	+3.000e+03	+9.944e+03	+0.323
0.400	+8.256e+03	+3.045e+03	+1.109e+04	+0.269
0.500	+6.579e+03	+3.489e+03	+9.136e+03	+0.347
0.600	+7.361e+03	+4.230e+03	+8.776e+03	+0.365
0.700	+6.378e+03	+4.941e+03	+8.946e+03	+0.437
0.800	+6.743e+03	+2.751e+03	+1.090e+04	+0.290
0.900	+4.652e+03	+4.929e+03	+9.980e+03	+0.514
1.000	+7.279e+03	+3.009e+03	+9.859e+03	+0.292
1.100	+7.017e+03	+2.459e+03	+1.026e+04	+0.260
1.200	+6.722e+03	+1.971e+03	+1.223e+04	+0.227
1.300	+5.710e+03	+2.705e+03	+9.967e+03	+0.321
1.400	+7.120e+03	+4.387e+03	+8.476e+03	+0.381
1.500	+6.912e+03	+3.305e+03	+1.221e+04	+0.323
1.600	+6.980e+03	+3.802e+03	+8.967e+03	+0.353
1.700	+6.988e+03	+3.141e+03	+1.069e+04	+0.310
1.800	+7.292e+03	+3.220e+03	+9.549e+03	+0.306
1.900	+7.172e+03	+2.356e+03	+1.050e+04	+0.247
2.000	+7.780e+03	+3.159e+03	+1.016e+04	+0.289
2.100	+6.596e+03	+3.981e+03	+1.106e+04	+0.376
2.200	+6.307e+03	+2.985e+03	+1.057e+04	+0.321
2.300	+6.118e+03	+2.677e+03	+9.169e+03	+0.304
2.400	+3.232e+03	+6.986e+03	+1.063e+04	+0.684
2.500	+4.339e+03	+8.118e+03	+1.063e+04	+0.652
2.600	+3.448e+03	+7.046e+03	+9.529e+03	+0.671
2.700	+2.359e+03	+6.488e+03	+1.076e+04	+0.733
2.800	+3.325e+03	+6.894e+03	+9.949e+03	+0.675
2.900	+3.769e+03	+6.463e+03	+1.135e+04	+0.632
3.000	+1.738e+03	+8.004e+03	+1.039e+04	+0.822
3.100	+2.527e+03	+7.233e+03	+8.741e+03	+0.741
3.200	+2.317e+03	+6.680e+03	+1.083e+04	+0.742
3.300	+3.471e+03	+7.395e+03	+1.112e+04	+0.681
3.400	+2.936e+03	+7.096e+03	+9.967e+03	+0.707
3.500	+3.717e+03	+7.152e+03	+1.096e+04	+0.658
3.600	+3.118e+03	+7.508e+03	+9.008e+03	+0.707
3.700	+2.938e+03	+6.011e+03	+1.064e+04	+0.672
3.800	+2.136e+03	+6.269e+03	+1.061e+04	+0.746
3.900	+2.892e+03	+7.681e+03	+1.048e+04	+0.726
4.000	+2.840e+03	+6.720e+03	+1.089e+04	+0.703
4.100	+1.679e+03	+8.010e+03	+1.132e+04	+0.827
4.200	+3.522e+03	+5.971e+03	+8.746e+03	+0.629
