%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+3.799e+03	+6.086e+03	+7.507e+03	+0.616
0.100	+3.423e+03	+7.883e+03	+8.663e+03	+0.697
0.200	+2.327e+03	+7.872e+03	+9.445e+03	+0.772
0.300	+2.306e+03	+7.000e+03	+8.811e+03	+0.752
0.400	+2.487e+03	+7.063e+03	+8.686e+03	+0.740
0.500	+3.373e+03	+6.767e+03	+1.158e+04	+0.667
0.600	+1.977e+03	+6.369e+03	+1.023e+04	+0.763
0.700	+3.552e+03	+5.797e+03	+1.066e+04	+0.620
0.800	+3.734e+03	+5.242e+03	+1.027e+04	+0.584
0.900	+3.496e+03	+7.511e+03	+1.024e+04	+0.682
1.000	+2.687e+03	+6.595e+03	+9.899e+03	+0.710
1.100	+2.864e+03	+6.427e+03	+9.958e+03	+0.692
1.200	+3.846e+03	+7.279e+03	+9.811e+03	+0.654
1.300	+3.165e+03	+6.239e+03	+1.179e+04	+0.663
1.400	+2.362e+03	+6.656e+03	+9.645e+03	+0.738
1.500	+1.899e+03	+6.742e+03	+9.597e+03	+0.780
1.600	+3.290e+03	+7.360e+03	+1.025e+04	+0.691
1.700	+3.293e+03	+5.361e+03	+1.018e+04	+0.620
1.800	+3.575e+03	+6.905e+03	+1.041e+04	+0.659
1.900	+1.766e+03	+7.433e+03	+9.683e+03	+0.808
2.000	+4.108e+03	+8.477e+03	+8.959e+03	+0.674
2.100	+2.891e+03	+7.239e+03	+9.842e+03	+0.715
2.200	+2.117e+03	+7.242e+03	+8.988e+03	+0.774
2.300	+3.311e+03	+7.284e+03	+1.084e+04	+0.687
2.400	+3.213e+03	+7.001e+03	+8.727e+03	+0.685
2.500	+3.794e+03	+7.201e+03	+8.973e+03	+0.655
2.600	+2.101e+03	+6.749e+03	+1.042e+04	+0.763
2.700	+2.575e+03	+9.024e+03	+8.945e+03	+0.778
2.800	+4.770e+03	+6.932e+03	+9.006e+03	+0.592
2.900	+2.996e+03	+6.990e+03	+1.088e+04	+0.700
3.000	+2.239e+03	+7.407e+03	+9.614e+03	+0.768
3.100	+3.007e+03	+7.397e+03	+9.121e+03	+0.711
3.200	+5.065e+03	+7.270e+03	+9.320e+03	+0.589
3.300	+3.654e+03	+7.076e+03	+9.102e+03	+0.659
3.400	+2.956e+03	+8.234e+03	+8.996e+03	+0.736
3.500	+2.398e+03	+7.659e+03	+1.057e+04	+0.762
3.600	+1.646e+03	+7.227e+03	+1.072e+04	+0.815
3.700	+2.753e+03	+5.310e+03	+9.875e+03	+0.659
3.800	+3.896e+03	+6.774e+03	+9.987e+03	+0.635
3.900	+3.255e+03	+8.069e+03	+1.051e+04	+0.713
4.000	+2.820e+03	+6.965e+03	+1.026e+04	+0.712
4.100	+2.231e+03	+8.344e+03	+1.010e+04	+0.789
4.200	+3.458e+03	+6.712e+03	+9.898e+03	+0.660
4.300	+1.757e+03	+7.395e+03	+9.896e+03	+0.808
4.400	+2.333e+03	+6.041e+03	+1.038e+04	+0.721
4.500	+3.447e+03	+6.880e+03	+1.027e+04	+0.666
4.600	+2.842e+03	+7.685e+03	+7.915e+03	+0.730
4.700	+2.344e+03	+6.417e+03	+9.657e+03	+0.732
4.800	+3.009e+03	+7.509e+03	+1.067e+04	+0.714
4.900	+3.431e+03	+6.874e+03	+1.007e+04	+0.667
5.000	+6.159e+03	+3.982e+03	+9.492e+03	+0.393
5.100	+6.693e+03	+2.253e+03	+9.022e+03	+0.252
5.200	+5.414e+03	+3.733e+03	+9.829e+03	+0.408
5.300	+6.808e+03	+1.764e+03	+8.717e+03	+0.206
5.400	+5.343e+03	+3.950e+03	+8.719e+03	+0.425
5.500	+7.075e+03	+2.863e+03	+1.009e+04	+0.288
5.600	+6.425e+03	+3.241e+03	+1.026e+04	+0.335
5.700	+7.673e+03	+4.020e+03	+1.076e+04	+0.344
5.800	+7.699e+03	+1.674e+03	+9.730e+03	+0.179
5.900	+6.483e+03	+2.752e+03	+1.161e+04	+0.298
6.000	+7.132e+03	+2.733e+03	+1.133e+04	+0.277
6.100	+6.160e+03	+2.759e+03	+9.337e+03	+0.309
6.200	+8.021e+03	+3.092e+03	+9.817e+03	+0.278
6.300	+6.816e+03	+3.243e+03	+1.067e+04	+0.322
6.400	+7.973e+03	+3.635e+03	+9.669e+03	+0.313
6.500	+6.639e+03	+3.928e+03	+1.161e+04	+0.372
6.600	+6.947e+03	+3.873e+03	+9.666e+03	+0.358
6.700	+5.991e+03	+2.176e+03	+9.531e+03	+0.266
6.800	+7.024e+03	+3.265e+03	+1.029e+04	+0.317
6.900	+6.739e+03	+3.557e+03	+1.002e+04	+0.345
7.000	+5.883e+03	+4.373e+03	+1.112e+04	+0.426
7.100	+1.991e+03	+6.590e+03	+1.007e+04	+0.768
7.200	+4.649e+03	+7.161e+03	+9.990e+03	+0.606
7.300	+2.680e+03	+6.017e+03	+8.091e+03	+0.692
7.400	+3.258e+03	+6.491e+03	+9.433e+03	+0.666
7.500	+3.320e+03	+8.143e+03	+9.439e+03	+0.710
7.600	+1.695e+03	+6.694e+03	+1.050e+04	+0.798
7.700	+5.402e+03	+7.020e+03	+8.856e+03	+0.565
7.800	+4.102e+03	+6.650e+03	+1.065e+04	+0.618
7.900	+2.558e+03	+6.933e+03	+1.079e+04	+0.730
8.000	+3.801e+03	+7.123e+03	+1.115e+04	+0.652
8.100	+3.037e+03	+7.006e+03	+1.082e+04	+0.698
8.200	+3.247e+03	+7.183e+03	+1.018e+04	+0.689
8.300	+3.881e+03	+6.918e+03	+1.022e+04	+0.641
8.400	+1.184e+03	+6.054e+03	+1.035e+04	+0.836
8.500	+3.141e+03	+6.393e+03	+1.039e+04	+0.671
8.600	+1.644e+03	+5.196e+03	+1.046e+04	+0.760
8.700	+2.797e+03	+9.044e+03	+9.707e+03	+0.764
8.800	+1.832e+03	+7.240e+03	+9.803e+03	+0.798
8.900	+2.396e+03	+6.306e+03	+1.004e+04	+0.725
9.000	+4.057e+03	+5.738e+03	+1.142e+04	+0.586
9.100	+4.142e+03	+6.736e+03	+9.822e+03	+0.619
9.200	+4.132e+03	+6.930e+03	+8.605e+03	+0.626
9.300	+6.880e+03	+3.443e+03	+1.031e+04	+0.334
9.400	+5.921e+03	+2.200e+03	+1.085e+04	+0.271
9.500	+6.693e+03	+2.656e+03	+1.032e+04	+0.284
9.600	+6.084e+03	+2.678e+03	+9.267e+03	+0.306
9.700	+6.572e+03	+2.485e+03	+9.192e+03	+0.274
9.800	+5.807e+03	+3.530e+03	+1.076e+04	+0.378
9.900	+3.099e+03	+7.283e+03	+1.083e+04	+0.701
10.000	+2.680e+03	+6.611e+03	+1.089e+04	+0.712
10.100	+8.465e+02	+7.234e+03	+9.411e+03	+0.895
10.200	+2.292e+03	+5.530e+03	+1.114e+04	+0.707
10.300	+3.050e+03	+5.983e+03	+1.029e+04	+0.662
10.400	+2.816e+03	+6.220e+03	+9.339e+03	+0.688
10.500	+2.054e+03	+7.878e+03	+9.265e+03	+0.793
10.600	+2.746e+03	+7.002e+03	+1.033e+04	+0.718
