%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+3.202e+03	+6.011e+03	+1.059e+04	+0.652
0.100	+2.739e+03	+8.054e+03	+9.328e+03	+0.746
0.200	+2.448e+03	+5.492e+03	+1.061e+04	+0.692
0.300	+5.501e+03	+4.846e+03	+1.013e+04	+0.468
0.400	+6.072e+03	+4.245e+03	+9.950e+03	+0.411
0.500	+2.125e+03	+6.693e+03	+1.025e+04	+0.759
0.600	+3.289e+03	+6.335e+03	+1.081e+04	+0.658
0.700	+3.172e+03	+6.692e+03	+1.005e+04	+0.678
0.800	+3.303e+03	+7.463e+03	+9.662e+03	+0.693
0.900	+2.229e+03	+6.092e+03	+1.121e+04	+0.732
1.000	+3.088e+03	+7.994e+03	+7.832e+03	+0.721
1.100	+3.479e+03	+6.814e+03	+9.446e+03	+0.662
1.200	+2.541e+03	+6.927e+03	+9.657e+03	+0.732
1.300	+3.100e+03	+5.404e+03	+9.278e+03	+0.635
1.400	+1.841e+03	+8.571e+03	+1.160e+04	+0.823
1.500	+2.784e+03	+5.992e+03	+1.052e+04	+0.683
1.600	+2.209e+03	+6.311e+03	+9.454e+03	+0.741
1.700	+4.044e+03	+7.457e+03	+1.134e+04	+0.648
1.800	+5.289e+03	+6.009e+03	+1.018e+04	+0.532
1.900	+5.819e+03	+2.557e+03	+1.090e+04	+0.305
2.000	+6.544e+03	+3.173e+03	+1.156e+04	+0.327
2.100	+6.137e+03	+7.727e+02	+1.098e+04	+0.112
2.200	+6.898e+03	+2.951e+03	+8.905e+03	+0.300
2.300	+7.442e+03	+1.566e+03	+9.212e+03	+0.174
2.400	+7.551e+03	+3.714e+03	+9.518e+03	+0.330
2.500	+5.868e+03	+3.183e+03	+1.079e+04	+0.352
2.600	+6.978e+03	+2.969e+03	+8.506e+03	+0.298
2.700	+7.347e+03	+2.278e+03	+1.108e+04	+0.237
2.800	+7.758e+03	+3.567e+03	+9.985e+03	+0.315
2.900	+7.104e+03	+2.567e+03	+1.109e+04	+0.265
3.000	+6.262e+03	+4.246e+03	+9.601e+03	+0.404
3.100	+5.951e+03	+4.805e+03	+1.009e+04	+0.447
3.200	+7.544e+03	+4.499e+03	+1.025e+04	+0.374
3.300	+7.001e+03	+3.837e+03	+1.042e+04	+0.354
3.400	+6.011e+03	+3.633e+03	+1.105e+04	+0.377
3.500	+7.252e+03	+3.091e+03	+9.472e+03	+0.299
3.600	+7.329e+03	+2.599e+03	+9.562e+03	+0.262
3.700	+6.365e+03	+4.037e+03	+1.054e+04	+0.388
3.800	+6.918e+03	+2.157e+03	+9.292e+03	+0.238
3.900	+6.345e+03	+2.495e+03	+1.186e+04	+0.282
4.000	+7.264e+03	+3.274e+03	+9.269e+03	+0.311
4.100	+6.811e+03	+2.644e+03	+1.076e+04	+0.280
4.200	+7.104e+03	+2.866e+03	+1.063e+04	+0.287
4.300	+7.672e+03	+2.273e+03	+1.047e+04	+0.229
4.400	+7.824e+03	+3.968e+03	+9.405e+03	+0.337
4.500	+8.083e+03	+3.426e+03	+9.859e+03	+0.298
4.600	+6.708e+03	+2.573e+03	+9.595e+03	+0.277
4.700	+7.021e+03	+3.597e+02	+1.025e+04	+0.049
4.800	+6.373e+03	+2.823e+03	+1.088e+04	+0.307
4.900	+8.693e+03	+2.620e+03	+9.671e+03	+0.232
5.000	+7.968e+03	+1.788e+03	+9.774e+03	+0.183
5.100	+8.187e+03	+2.763e+03	+1.022e+04	+0.252
5.200	+4.609e+03	+2.300e+03	+9.546e+03	+0.333
5.300	+7.688e+03	+4.189e+03	+1.036e+04	+0.353
5.400	+6.851e+03	+3.142e+03	+9.565e+03	+0.314
5.500	+1.178e+03	+7.836e+03	+1.025e+04	+0.869
5.600	+1.395e+03	+6.654e+03	+7.688e+03	+0.827
5.700	+3.324e+03	+7.307e+03	+9.481e+03	+0.687
5.800	+3.214e+03	+7.080e+03	+9.859e+03	+0.688
5.900	+1.993e+03	+6.520e+03	+9.952e+03	+0.766
6.000	+8.094e+03	+3.594e+03	+9.840e+03	+0.307
6.100	+7.259e+03	+2.704e+03	+9.455e+03	+0.271
6.200	+7.580e+03	+2.654e+03	+1.003e+04	+0.259
6.300	+7.388e+03	+5.290e+03	+1.125e+04	+0.417
6.400	+5.287e+03	+1.438e+03	+9.862e+03	+0.214
6.500	+7.277e+03	+3.108e+03	+9.885e+03	+0.299
6.600	+6.443e+03	+3.011e+03	+1.021e+04	+0.318
6.700	+6.278e+03	+3.824e+03	+9.703e+03	+0.379
6.800	+6.889e+03	+3.231e+03	+9.538e+03	+0.319
6.900	+7.347e+03	+1.708e+03	+1.024e+04	+0.189
7.000	+7.747e+03	+2.625e+03	+9.760e+03	+0.253
7.100	+9.566e+03	+2.913e+03	+9.862e+03	+0.233
7.200	+6.747e+03	+3.108e+03	+1.184e+04	+0.315
7.300	+8.518e+03	+2.661e+03	+1.011e+04	+0.238
7.400	+7.847e+03	+1.880e+03	+9.735e+03	+0.193
7.500	+8.923e+03	+1.432e+03	+1.065e+04	+0.138
7.600	+7.865e+03	+3.847e+03	+1.061e+04	+0.329
7.700	+5.798e+03	+2.852e+03	+1.109e+04	+0.330
7.800	+6.023e+03	+3.400e+03	+1.066e+04	+0.361
7.900	+6.146e+03	+2.812e+03	+1.068e+04	+0.314
8.000	+6.933e+03	+2.665e+03	+9.308e+03	+0.278
8.100	+7.424e+03	+3.569e+03	+9.214e+03	+0.325
8.200	+6.381e+03	+3.216e+03	+9.781e+03	+0.335
8.300	+7.103e+03	+3.201e+03	+9.950e+03	+0.311
8.400	+7.733e+03	+3.366e+03	+9.905e+03	+0.303
8.500	+6.723e+03	+3.107e+03	+8.359e+03	+0.316
8.600	+7.276e+03	+2.587e+03	+1.045e+04	+0.262
8.700	+3.841e+03	+5.337e+03	+8.706e+03	+0.582
8.800	+1.015e+03	+6.825e+03	+9.250e+03	+0.871
8.900	+3.146e+03	+6.273e+03	+9.360e+03	+0.666
9.000	+7.541e+02	+7.189e+03	+1.104e+04	+0.905
9.100	+3.214e+03	+7.509e+03	+1.006e+04	+0.700
9.200	+3.874e+03	+7.689e+03	+1.086e+04	+0.665
9.300	+3.579e+03	+7.854e+03	+1.047e+04	+0.687
9.400	+4.778e+03	+7.648e+03	+1.061e+04	+0.615
9.500	+4.035e+03	+6.225e+03	+9.522e+03	+0.607
9.600	+3.010e+03	+8.225e+03	+9.521e+03	+0.732
9.700	+1.827e+03	+6.645e+03	+9.707e+03	+0.784
9.800	+3.830e+03	+6.992e+03	+1.045e+04	+0.646
9.900	+3.324e+03	+6.550e+03	+8.921e+03	+0.663
10.000	+2.629e+03	+7.992e+03	+9.057e+03	+0.752
10.100	+2.971e+03	+5.824e+03	+8.952e+03	+0.662
10.200	+2.676e+03	+8.913e+03	+9.995e+03	+0.769
10.300	+3.536e+03	+6.107e+03	+1.020e+04	+0.633
10.400	+2.554e+03	+7.216e+03	+9.708e+03	+0.739
10.500	+2.553e+03	+6.414e+03	+8.720e+03	+0.715
10.600	+1.579e+03	+6.585e+03	+1.185e+04	+0.807
10.700	+4.252e+03	+6.292e+03	+9.669e+03	+0.597
10.800	+2.969e+03	+5.577e+03	+9.884e+03	+0.653
10.900	+1.721e+03	+5.986e+03	+8.809e+03	+0.777
11.000	+2.713e+03	+7.246e+03	+8.617e+03	+0.728
11.100	+1.900e+03	+8.282e+03	+1.071e+04	+0.813
11.200	+2.403e+03	+7.242e+03	+9.289e+03	+0.751
11.300	+1.870e+03	+6.965e+03	+8.907e+03	+0.788
11.400	+2.443e+03	+6.016e+03	+9.335e+03	+0.711
11.500	+3.326e+03	+7.276e+03	+9.212e+03	+0.686
11.600	+3.356e+03	+7.147e+03	+1.049e+04	+0.680
11.700	+3.089e+03	+6.913e+03	+1.094e+04	+0.691
11.800	+3.009e+03	+7.759e+03	+9.874e+03	+0.721
11.900	+3.471e+03	+7.761e+03	+9.758e+03	+0.691
12.000	+3.150e+03	+8.118e+03	+1.041e+04	+0.720
12.100	+2.920e+03	+7.167e+03	+8.834e+03	+0.711
12.200	+2.581e+03	+6.433e+03	+1.078e+04	+0.714
12.300	+3.306e+03	+6.433e+03	+1.142e+04	+0.661
12.400	+2.915e+03	+6.448e+03	+1.051e+04	+0.689
12.500	+3.545e+03	+8.039e+03	+1.069e+04	+0.694
12.600	+3.782e+03	+7.290e+03	+1.091e+04	+0.658
12.700	+2.501e+03	+5.197e+03	+1.101e+04	+0.675
12.800	+3.882e+03	+6.894e+03	+1.109e+04	+0.640
12.900	+3.974e+03	+7.254e+03	+8.701e+03	+0.646
13.000	+4.048e+03	+6.670e+03	+9.979e+03	+0.622
13.100	+5.311e+03	+5.348e+03	+9.939e+03	+0.502
13.200	+7.334e+03	+3.467e+03	+1.034e+04	+0.321
13.300	+5.412e+03	+2.632e+03	+1.034e+04	+0.327
13.400	+6.974e+03	+3.474e+03	+1.092e+04	+0.332
13.500	+7.814e+03	+2.244e+03	+9.927e+03	+0.223
13.600	+5.729e+03	+3.859e+03	+1.001e+04	+0.402
13.700	+2.895e+03	+5.739e+03	+9.976e+03	+0.665
13.800	+4.720e+03	+6.322e+03	+8.726e+03	+0.573
13.900	+3.377e+03	+7.800e+03	+9.051e+03	+0.698
14.000	+2.229e+03	+6.451e+03	+1.027e+04	+0.743
14.100	+3.562e+03	+7.844e+03	+9.658e+03	+0.688
14.200	+5.387e+03	+4.589e+03	+9.751e+03	+0.460
14.300	+4.522e+03	+6.379e+03	+1.096e+04	+0.585
14.400	+4.691e+03	+7.030e+03	+1.070e+04	+0.600
