%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+4.369e+03	+6.625e+03	+1.016e+04	+0.603
0.100	+2.801e+03	+6.983e+03	+8.128e+03	+0.714
0.200	+2.247e+03	+6.931e+03	+1.057e+04	+0.755
0.300	+2.121e+03	+6.075e+03	+1.074e+04	+0.741
0.400	+2.385e+03	+8.089e+03	+9.841e+03	+0.772
0.500	+2.684e+03	+7.620e+03	+1.040e+04	+0.740
0.600	+2.504e+03	+7.291e+03	+1.054e+04	+0.744
0.700	+3.730e+03	+5.458e+03	+8.986e+03	+0.594
0.800	+3.426e+03	+7.666e+03	+9.840e+03	+0.691
0.900	+3.593e+03	+8.229e+03	+8.726e+03	+0.696
1.000	+6.064e+03	+3.198e+03	+1.051e+04	+0.345
1.100	+7.345e+03	+2.738e+03	+1.155e+04	+0.272
1.200	+6.085e+03	+2.759e+03	+1.004e+04	+0.312
1.300	+9.035e+03	+2.767e+03	+1.079e+04	+0.234
1.400	+6.388e+03	+3.423e+03	+1.054e+04	+0.349
1.500	+7.567e+03	+2.398e+03	+8.586e+03	+0.241
1.600	+7.151e+03	+2.376e+03	+1.069e+04	+0.249
1.700	+8.343e+03	+2.882e+03	+8.797e+03	+0.257
1.800	+8.437e+03	+3.137e+03	+1.072e+04	+0.271
1.900	+6.828e+03	+2.630e+03	+1.118e+04	+0.278
2.000	+7.347e+03	+4.207e+03	+9.372e+03	+0.364
2.100	+7.040e+03	+3.580e+03	+1.041e+04	+0.337
2.200	+4.548e+03	+6.175e+03	+9.618e+03	+0.576
2.300	+4.297e+03	+6.481e+03	+1.005e+04	+0.601
2.400	+2.650e+03	+8.017e+03	+9.956e+03	+0.752
2.500	+2.623e+03	+6.767e+03	+9.808e+03	+0.721
2.600	+2.626e+03	+7.549e+03	+9.961e+03	+0.742
2.700	+3.150e+03	+8.449e+03	+9.991e+03	+0.728
2.800	+2.969e+03	+7.249e+03	+1.055e+04	+0.709
2.900	+3.685e+03	+6.492e+03	+8.945e+03	+0.638
3.000	+3.367e+03	+6.299e+03	+1.079e+04	+0.652
3.100	+3.886e+03	+5.934e+03	+1.101e+04	+0.604
3.200	+4.316e+03	+6.318e+03	+1.058e+04	+0.594
3.300	+2.554e+03	+7.912e+03	+1.019e+04	+0.756
3.400	+2.439e+03	+7.524e+03	+9.895e+03	+0.755
3.500	+3.040e+03	+8.042e+03	+1.023e+04	+0.726
3.600	+3.145e+03	+6.298e+03	+1.117e+04	+0.667
3.700	+7.476e+03	+4.237e+03	+9.863e+03	+0.362
3.800	+5.636e+03	+3.905e+03	+1.015e+04	+0.409
3.900	+6.384e+03	+2.534e+03	+9.637e+03	+0.284
4.000	+8.104e+03	+2.668e+03	+1.029e+04	+0.248
4.100	+3.288e+03	+6.411e+03	+1.082e+04	+0.661
4.200	+5.308e+03	+5.275e+03	+1.000e+04	+0.498
4.300	+7.205e+03	+3.204e+03	+1.017e+04	+0.308
4.400	+8.182e+03	+2.826e+03	+9.950e+03	+0.257
4.500	+6.177e+03	+3.270e+03	+1.108e+04	+0.346
4.600	+6.082e+03	+4.806e+03	+1.007e+04	+0.441
4.700	+7.205e+03	+1.740e+03	+1.048e+04	+0.195
4.800	+5.945e+03	+2.249e+03	+8.866e+03	+0.275
4.900	+9.037e+03	+2.144e+03	+9.211e+03	+0.192
5.000	+7.454e+03	+4.015e+03	+8.906e+03	+0.350
5.100	+7.428e+03	+3.299e+03	+9.416e+03	+0.308
5.200	+7.601e+03	+3.889e+03	+9.440e+03	+0.339
5.300	+7.890e+03	+2.674e+03	+1.136e+04	+0.253
5.400	+5.962e+03	+2.193e+03	+1.107e+04	+0.269
5.500	+6.122e+03	+4.107e+03	+8.234e+03	+0.402
5.600	+7.203e+03	+3.361e+03	+9.980e+03	+0.318
5.700	+7.313e+03	+3.676e+03	+7.867e+03	+0.335
5.800	+7.416e+03	+3.477e+03	+8.764e+03	+0.319
5.900	+6.435e+03	+2.345e+03	+9.328e+03	+0.267
6.000	+7.494e+03	+2.018e+03	+1.147e+04	+0.212
6.100	+6.548e+03	+4.051e+03	+9.535e+03	+0.382
6.200	+5.664e+03	+3.985e+03	+1.124e+04	+0.413
6.300	+5.878e+03	+1.579e+03	+1.119e+04	+0.212
6.400	+6.520e+03	+2.527e+03	+9.543e+03	+0.279
6.500	+6.211e+03	+2.763e+03	+1.070e+04	+0.308
6.600	+7.151e+03	+3.291e+03	+9.077e+03	+0.315
6.700	+7.230e+03	+1.356e+03	+1.146e+04	+0.158
6.800	+7.460e+03	+5.180e+03	+9.465e+03	+0.410
6.900	+6.710e+03	+2.485e+03	+9.973e+03	+0.270
7.000	+5.467e+03	+2.632e+03	+1.037e+04	+0.325
