%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+4.029e+03	+7.414e+03	+9.936e+03	+0.648
0.100	+3.369e+03	+5.935e+03	+9.598e+03	+0.638
0.200	+2.573e+03	+7.478e+03	+1.009e+04	+0.744
0.300	+1.583e+03	+6.638e+03	+8.892e+03	+0.807
0.400	+2.778e+03	+6.792e+03	+1.181e+04	+0.710
0.500	+3.181e+03	+7.542e+03	+1.035e+04	+0.703
0.600	+3.011e+03	+7.265e+03	+1.172e+04	+0.707
0.700	+2.687e+03	+7.237e+03	+1.054e+04	+0.729
0.800	+2.845e+03	+6.757e+03	+1.140e+04	+0.704
0.900	+2.658e+03	+7.497e+03	+1.039e+04	+0.738
1.000	+2.644e+03	+7.140e+03	+9.625e+03	+0.730
1.100	+1.835e+03	+6.324e+03	+1.017e+04	+0.775
1.200	+3.386e+03	+6.270e+03	+1.047e+04	+0.649
1.300	+3.308e+03	+7.161e+03	+1.053e+04	+0.684
1.400	+3.002e+03	+7.959e+03	+9.879e+03	+0.726
1.500	+2.756e+03	+7.875e+03	+1.047e+04	+0.741
1.600	+3.357e+03	+8.756e+03	+9.382e+03	+0.723
1.700	+2.710e+03	+7.380e+03	+1.014e+04	+0.731
1.800	+3.536e+03	+7.647e+03	+1.021e+04	+0.684
1.900	+2.226e+03	+6.662e+03	+9.926e+03	+0.750
2.000	+6.663e+03	+3.886e+03	+1.014e+04	+0.368
2.100	+8.536e+03	+2.997e+03	+9.096e+03	+0.260
2.200	+6.975e+03	+4.210e+03	+9.013e+03	+0.376
2.300	+5.726e+03	+5.140e+03	+9.729e+03	+0.473
2.400	+3.762e+03	+8.078e+03	+1.010e+04	+0.682
2.500	+4.225e+03	+5.896e+03	+1.032e+04	+0.583
2.600	+8.685e+03	+3.862e+03	+9.861e+03	+0.308
2.700	+7.522e+03	+3.215e+03	+1.191e+04	+0.299
2.800	+7.211e+03	+1.018e+03	+8.673e+03	+0.124
2.900	+6.171e+03	+3.090e+03	+1.102e+04	+0.334
3.000	+3.816e+03	+5.488e+03	+1.068e+04	+0.590
3.100	+3.097e+03	+8.805e+03	+1.055e+04	+0.740
3.200	+3.119e+03	+6.728e+03	+1.000e+04	+0.683
3.300	+2.066e+03	+7.318e+03	+1.085e+04	+0.780
3.400	+2.960e+03	+7.411e+03	+9.596e+03	+0.715
