%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+2.406e+03	+6.036e+03	+1.094e+04	+0.715
0.100	+2.918e+03	+7.523e+03	+1.186e+04	+0.721
0.200	+3.320e+03	+8.671e+03	+9.818e+03	+0.723
0.300	+1.536e+03	+7.659e+03	+9.493e+03	+0.833
0.400	+4.396e+03	+6.047e+03	+9.922e+03	+0.579
0.500	+2.960e+03	+7.437e+03	+1.091e+04	+0.715
0.600	+2.754e+03	+5.500e+03	+1.112e+04	+0.666
0.700	+4.511e+03	+6.299e+03	+1.006e+04	+0.583
0.800	+8.301e+03	+3.349e+03	+8.925e+03	+0.287
0.900	+5.986e+03	+1.439e+03	+8.487e+03	+0.194
1.000	+7.040e+03	+2.169e+03	+1.032e+04	+0.236
1.100	+6.653e+03	+3.197e+03	+1.027e+04	+0.325
1.200	+7.032e+03	+2.836e+03	+1.003e+04	+0.287
1.300	+6.095e+03	+4.572e+03	+1.128e+04	+0.429
1.400	+3.344e+03	+7.345e+03	+8.684e+03	+0.687
1.500	+3.417e+03	+5.345e+03	+9.887e+03	+0.610
1.600	+2.197e+03	+7.519e+03	+9.347e+03	+0.774
1.700	+2.093e+03	+6.691e+03	+8.856e+03	+0.762
1.800	+3.243e+03	+6.333e+03	+9.528e+03	+0.661
1.900	+1.112e+03	+5.989e+03	+9.191e+03	+0.843
2.000	+5.515e+03	+3.516e+03	+9.449e+03	+0.389
2.100	+7.287e+03	+1.829e+03	+1.042e+04	+0.201
2.200	+6.292e+03	+3.260e+03	+9.432e+03	+0.341
2.300	+8.507e+03	+2.943e+03	+9.833e+03	+0.257
2.400	+8.135e+03	+2.392e+03	+1.070e+04	+0.227
2.500	+4.557e+03	+3.278e+03	+9.094e+03	+0.418
2.600	+7.739e+03	+3.245e+03	+1.024e+04	+0.295
2.700	+7.751e+03	+3.156e+03	+9.714e+03	+0.289
2.800	+7.432e+03	+1.222e+03	+1.101e+04	+0.141
2.900	+7.733e+03	+4.006e+03	+9.766e+03	+0.341
3.000	+7.815e+03	+1.410e+03	+1.056e+04	+0.153
3.100	+7.204e+03	+2.369e+03	+1.086e+04	+0.247
3.200	+5.950e+03	+4.874e+03	+9.141e+03	+0.450
3.300	+6.780e+03	+3.194e+03	+9.249e+03	+0.320
3.400	+7.091e+03	+2.680e+03	+1.070e+04	+0.274
3.500	+7.907e+03	+3.384e+03	+1.093e+04	+0.300
3.600	+4.911e+03	+2.107e+03	+9.453e+03	+0.300
3.700	+6.448e+03	+4.291e+03	+1.018e+04	+0.400
3.800	+7.854e+03	+1.577e+03	+1.002e+04	+0.167
3.900	+6.363e+03	+2.864e+03	+9.568e+03	+0.310
4.000	+5.447e+03	+3.532e+03	+8.740e+03	+0.393
4.100	+7.321e+03	+2.930e+03	+1.025e+04	+0.286
4.200	+5.342e+03	+3.241e+03	+1.097e+04	+0.378
4.300	+3.030e+03	+7.558e+03	+1.116e+04	+0.714
4.400	+2.728e+03	+8.585e+03	+1.061e+04	+0.759
4.500	+3.785e+03	+7.387e+03	+9.544e+03	+0.661
4.600	+7.514e+03	+3.939e+03	+8.563e+03	+0.344
4.700	+2.392e+03	+6.495e+03	+9.235e+03	+0.731
4.800	+2.205e+03	+7.017e+03	+1.012e+04	+0.761
4.900	+3.542e+03	+7.993e+03	+9.522e+03	+0.693
5.000	+2.451e+03	+6.163e+03	+9.015e+03	+0.715
5.100	+2.129e+03	+6.815e+03	+9.133e+03	+0.762
5.200	+4.688e+03	+6.930e+03	+1.065e+04	+0.596
5.300	+3.179e+03	+6.037e+03	+9.744e+03	+0.655
5.400	+2.935e+03	+8.631e+03	+1.084e+04	+0.746
5.500	+1.786e+03	+7.622e+03	+1.006e+04	+0.810
5.600	+2.923e+03	+6.319e+03	+1.077e+04	+0.684
5.700	+3.074e+03	+5.783e+03	+9.187e+03	+0.653
5.800	+3.480e+03	+7.453e+03	+9.961e+03	+0.682
5.900	+1.724e+03	+6.686e+03	+9.000e+03	+0.795
6.000	+3.656e+03	+7.249e+03	+8.563e+03	+0.665
6.100	+6.307e+03	+3.119e+03	+9.211e+03	+0.331
6.200	+8.193e+03	+5.447e+03	+1.047e+04	+0.399
6.300	+6.326e+03	+2.483e+03	+9.511e+03	+0.282
6.400	+6.742e+03	+1.639e+03	+1.030e+04	+0.196
6.500	+3.182e+03	+6.029e+03	+9.750e+03	+0.655
6.600	+3.596e+03	+6.464e+03	+9.019e+03	+0.643
6.700	+3.440e+03	+6.719e+03	+9.540e+03	+0.661
6.800	+3.068e+03	+7.274e+03	+9.092e+03	+0.703
6.900	+2.180e+03	+7.044e+03	+8.935e+03	+0.764
7.000	+1.659e+03	+5.677e+03	+8.590e+03	+0.774
7.100	+2.527e+03	+6.835e+03	+9.770e+03	+0.730
7.200	+1.863e+03	+7.908e+03	+1.025e+04	+0.809
7.300	+2.741e+03	+6.748e+03	+1.031e+04	+0.711
7.400	+2.183e+03	+7.433e+03	+1.030e+04	+0.773
7.500	+3.182e+03	+7.485e+03	+9.028e+03	+0.702
7.600	+4.385e+03	+5.240e+03	+1.070e+04	+0.544
7.700	+6.724e+03	+2.421e+03	+1.061e+04	+0.265
7.800	+7.343e+03	+2.658e+03	+1.131e+04	+0.266
7.900	+7.008e+03	+2.757e+03	+9.121e+03	+0.282
8.000	+3.376e+03	+6.754e+03	+9.007e+03	+0.667
8.100	+2.684e+03	+6.585e+03	+8.930e+03	+0.710
8.200	+3.210e+03	+8.343e+03	+9.709e+03	+0.722
8.300	+3.463e+03	+7.954e+03	+1.096e+04	+0.697
8.400	+2.140e+03	+7.116e+03	+1.056e+04	+0.769
8.500	+4.090e+03	+7.410e+03	+9.458e+03	+0.644
8.600	+1.003e+03	+6.780e+03	+9.761e+03	+0.871
8.700	+4.501e+03	+6.868e+03	+9.708e+03	+0.604
8.800	+3.423e+03	+5.457e+03	+9.347e+03	+0.615
8.900	+3.041e+03	+7.826e+03	+1.037e+04	+0.720
9.000	+3.726e+03	+7.152e+03	+1.019e+04	+0.657
9.100	+4.931e+03	+6.572e+03	+1.079e+04	+0.571
9.200	+2.947e+03	+7.597e+03	+1.236e+04	+0.720
9.300	+3.573e+03	+6.651e+03	+9.780e+03	+0.651
9.400	+3.605e+03	+7.019e+03	+1.122e+04	+0.661
9.500	+4.179e+03	+7.133e+03	+1.034e+04	+0.631
9.600	+2.001e+03	+6.971e+03	+1.109e+04	+0.777
9.700	+3.504e+03	+7.531e+03	+1.076e+04	+0.682
9.800	+2.457e+03	+7.925e+03	+1.071e+04	+0.763
9.900	+2.603e+03	+6.655e+03	+1.051e+04	+0.719
10.000	+4.940e+03	+6.772e+03	+1.035e+04	+0.578
10.100	+4.101e+03	+7.402e+03	+1.020e+04	+0.643
10.200	+2.400e+03	+5.683e+03	+9.116e+03	+0.703
10.300	+4.552e+03	+6.709e+03	+9.234e+03	+0.596
10.400	+2.676e+03	+5.669e+03	+9.476e+03	+0.679
10.500	+1.153e+03	+7.180e+03	+9.701e+03	+0.862
10.600	+2.998e+03	+6.516e+03	+1.084e+04	+0.685
10.700	+2.525e+03	+6.532e+03	+1.066e+04	+0.721
10.800	+3.515e+03	+6.193e+03	+1.032e+04	+0.638
10.900	+3.128e+03	+7.096e+03	+8.793e+03	+0.694
11.000	+3.200e+03	+5.434e+03	+9.497e+03	+0.629
11.100	+1.935e+03	+6.305e+03	+9.418e+03	+0.765
11.200	+2.416e+03	+7.253e+03	+9.555e+03	+0.750
11.300	+3.414e+03	+7.179e+03	+8.403e+03	+0.678
11.400	+3.261e+03	+7.701e+03	+1.034e+04	+0.703
11.500	+4.074e+03	+8.007e+03	+8.696e+03	+0.663
11.600	+3.161e+03	+6.661e+03	+9.356e+03	+0.678
11.700	+4.557e+03	+7.395e+03	+9.720e+03	+0.619
11.800	+2.720e+03	+8.931e+03	+9.673e+03	+0.767
11.900	+1.219e+03	+7.074e+03	+9.402e+03	+0.853
12.000	+3.239e+03	+6.899e+03	+9.544e+03	+0.681
12.100	+3.330e+03	+6.648e+03	+9.360e+03	+0.666
12.200	+2.931e+03	+6.910e+03	+1.019e+04	+0.702
12.300	+2.870e+03	+5.461e+03	+1.030e+04	+0.656
12.400	+3.762e+03	+7.014e+03	+1.054e+04	+0.651
12.500	+3.070e+03	+7.655e+03	+8.064e+03	+0.714
12.600	+4.855e+03	+8.308e+03	+9.479e+03	+0.631
12.700	+4.482e+03	+6.957e+03	+1.007e+04	+0.608
12.800	+2.348e+03	+6.278e+03	+9.390e+03	+0.728
12.900	+2.835e+03	+7.521e+03	+1.093e+04	+0.726
13.000	+2.610e+03	+6.539e+03	+1.029e+04	+0.715
13.100	+1.253e+03	+7.558e+03	+1.177e+04	+0.858
13.200	+2.083e+03	+5.161e+03	+1.029e+04	+0.712
13.300	+4.067e+03	+7.334e+03	+8.920e+03	+0.643
13.400	+4.118e+03	+7.500e+03	+1.042e+04	+0.646
13.500	+1.958e+03	+7.993e+03	+1.062e+04	+0.803
13.600	+2.453e+03	+7.136e+03	+1.059e+04	+0.744
13.700	+2.765e+03	+4.908e+03	+1.039e+04	+0.640
13.800	+3.104e+03	+7.667e+03	+9.987e+03	+0.712
13.900	+2.040e+03	+6.543e+03	+9.402e+03	+0.762
14.000	+1.964e+03	+6.210e+03	+9.988e+03	+0.760
14.100	+3.039e+03	+7.857e+03	+9.659e+03	+0.721
14.200	+3.799e+03	+8.035e+03	+8.938e+03	+0.679
14.300	+3.992e+03	+5.965e+03	+1.060e+04	+0.599
14.400	+1.523e+03	+6.650e+03	+1.143e+04	+0.814
14.500	+1.885e+03	+6.193e+03	+9.475e+03	+0.767
14.600	+2.868e+03	+8.612e+03	+9.890e+03	+0.750
14.700	+2.629e+03	+6.626e+03	+1.059e+04	+0.716
14.800	+3.777e+03	+6.772e+03	+1.021e+04	+0.642
14.900	+2.359e+03	+7.517e+03	+1.021e+04	+0.761
15.000	+3.060e+03	+5.437e+03	+1.060e+04	+0.640
15.100	+2.864e+03	+5.962e+03	+9.356e+03	+0.675
15.200	+3.058e+03	+7.214e+03	+1.029e+04	+0.702
15.300	+3.987e+03	+7.964e+03	+9.804e+03	+0.666
15.400	+3.994e+03	+7.360e+03	+9.002e+03	+0.648
15.500	+3.189e+03	+6.726e+03	+1.080e+04	+0.678
15.600	+1.550e+03	+6.824e+03	+1.110e+04	+0.815
15.700	+2.885e+03	+6.381e+03	+1.132e+04	+0.689
15.800	+3.968e+03	+6.932e+03	+9.397e+03	+0.636
15.900	+3.446e+03	+5.868e+03	+8.949e+03	+0.630
16.000	+3.762e+03	+5.951e+03	+1.023e+04	+0.613
16.100	+3.093e+03	+6.221e+03	+1.028e+04	+0.668
16.200	+3.469e+03	+5.328e+03	+9.501e+03	+0.606
16.300	+3.442e+03	+6.979e+03	+1.153e+04	+0.670
16.400	+2.254e+03	+7.400e+03	+1.055e+04	+0.767
16.500	+3.311e+03	+7.819e+03	+1.047e+04	+0.703
16.600	+3.899e+03	+6.823e+03	+9.546e+03	+0.636
16.700	+7.330e+03	+1.828e+03	+9.761e+03	+0.200
16.800	+8.489e+03	+2.146e+03	+1.051e+04	+0.202
16.900	+5.915e+03	+3.727e+03	+9.486e+03	+0.387
17.000	+7.995e+03	+3.629e+03	+1.127e+04	+0.312
17.100	+7.266e+03	+4.205e+03	+9.718e+03	+0.367
17.200	+4.608e+03	+4.761e+03	+1.049e+04	+0.508
17.300	+2.980e+03	+6.922e+03	+1.040e+04	+0.699
17.400	+3.064e+03	+6.645e+03	+1.028e+04	+0.684
17.500	+2.062e+03	+5.237e+03	+1.029e+04	+0.718
17.600	+2.777e+03	+7.424e+03	+1.059e+04	+0.728
17.700	+2.381e+03	+6.212e+03	+9.564e+03	+0.723
17.800	+2.831e+03	+6.695e+03	+1.076e+04	+0.703
17.900	+3.581e+03	+6.540e+03	+9.568e+03	+0.646
18.000	+3.408e+03	+6.562e+03	+1.026e+04	+0.658
18.100	+6.142e+03	+3.146e+03	+9.659e+03	+0.339
18.200	+6.609e+03	+3.549e+03	+9.611e+03	+0.349
18.300	+6.367e+03	+3.473e+03	+9.756e+03	+0.353
18.400	+7.325e+03	+1.657e+03	+9.375e+03	+0.185
18.500	+7.689e+03	+3.938e+03	+1.119e+04	+0.339
18.600	+6.325e+03	+3.026e+03	+1.108e+04	+0.324
18.700	+7.327e+03	+3.244e+03	+1.041e+04	+0.307
18.800	+6.330e+03	+1.112e+03	+9.521e+03	+0.149
18.900	+5.408e+03	+4.102e+03	+8.710e+03	+0.431
19.000	+6.823e+03	+3.294e+03	+9.760e+03	+0.326
19.100	+8.017e+03	+1.424e+03	+1.039e+04	+0.151
19.200	+7.235e+03	+2.208e+03	+9.909e+03	+0.234
19.300	+6.370e+03	+3.855e+03	+9.123e+03	+0.377
19.400	+5.608e+03	+5.162e+03	+9.797e+03	+0.479
19.500	+2.326e+03	+6.350e+03	+9.675e+03	+0.732
19.600	+1.242e+03	+5.917e+03	+9.398e+03	+0.827
19.700	+2.558e+03	+7.926e+03	+9.731e+03	+0.756
19.800	+2.839e+03	+6.178e+03	+1.037e+04	+0.685
19.900	+2.193e+03	+6.652e+03	+1.110e+04	+0.752
20.000	+6.891e+03	+1.961e+03	+1.036e+04	+0.222
20.100	+7.453e+03	+1.357e+03	+1.011e+04	+0.154
20.200	+8.218e+03	+3.525e+03	+1.004e+04	+0.300
20.300	+5.085e+03	+6.807e+03	+1.012e+04	+0.572
20.400	+1.926e+03	+6.958e+03	+1.011e+04	+0.783
20.500	+3.811e+03	+6.704e+03	+8.914e+03	+0.638
20.600	+2.426e+03	+6.241e+03	+1.001e+04	+0.720
20.700	+4.176e+03	+7.356e+03	+1.114e+04	+0.638
20.800	+3.972e+03	+6.828e+03	+1.063e+04	+0.632
20.900	+2.535e+03	+8.169e+03	+9.359e+03	+0.763
21.000	+2.815e+03	+7.257e+03	+1.057e+04	+0.720
21.100	+4.449e+03	+7.067e+03	+1.040e+04	+0.614
21.200	+3.002e+03	+5.962e+03	+8.701e+03	+0.665
21.300	+3.640e+03	+6.856e+03	+9.368e+03	+0.653
21.400	+4.138e+03	+6.943e+03	+1.156e+04	+0.627
21.500	+2.707e+03	+6.593e+03	+1.048e+04	+0.709
21.600	+3.112e+03	+6.255e+03	+1.134e+04	+0.668
21.700	+3.098e+03	+8.094e+03	+9.487e+03	+0.723
21.800	+3.267e+03	+6.651e+03	+9.731e+03	+0.671
21.900	+4.257e+03	+7.033e+03	+1.019e+04	+0.623
22.000	+3.302e+03	+7.664e+03	+1.025e+04	+0.699
22.100	+3.384e+03	+6.835e+03	+9.619e+03	+0.669
22.200	+2.667e+03	+6.853e+03	+1.139e+04	+0.720
22.300	+2.055e+03	+6.190e+03	+9.978e+03	+0.751
22.400	+3.419e+03	+6.735e+03	+1.020e+04	+0.663
22.500	+3.813e+03	+7.254e+03	+9.843e+03	+0.655
22.600	+2.497e+03	+8.497e+03	+1.021e+04	+0.773
22.700	+2.769e+03	+7.256e+03	+1.003e+04	+0.724
22.800	+2.668e+03	+7.025e+03	+9.994e+03	+0.725
22.900	+3.278e+03	+8.567e+03	+9.750e+03	+0.723
23.000	+4.160e+03	+7.407e+03	+9.400e+03	+0.640
23.100	+2.365e+03	+6.641e+03	+1.173e+04	+0.737
23.200	+2.906e+03	+6.956e+03	+1.058e+04	+0.705
23.300	+6.268e+03	+4.356e+03	+1.015e+04	+0.410
23.400	+7.559e+03	+2.923e+03	+1.036e+04	+0.279
23.500	+6.935e+03	+3.116e+03	+1.029e+04	+0.310
23.600	+6.566e+03	+3.351e+03	+1.223e+04	+0.338
23.700	+6.151e+03	+1.912e+03	+9.690e+03	+0.237
23.800	+5.351e+03	+2.560e+03	+1.078e+04	+0.324
23.900	+6.642e+03	+2.404e+03	+9.094e+03	+0.266
24.000	+7.539e+03	+3.517e+03	+9.554e+03	+0.318
24.100	+6.761e+03	+2.962e+03	+1.060e+04	+0.305
24.200	+7.278e+03	+3.519e+03	+1.010e+04	+0.326
24.300	+4.905e+03	+5.087e+03	+9.083e+03	+0.509
24.400	+2.328e+03	+7.629e+03	+1.097e+04	+0.766
24.500	+3.245e+03	+7.036e+03	+9.162e+03	+0.684
24.600	+3.133e+03	+6.967e+03	+9.514e+03	+0.690
24.700	+3.940e+03	+7.686e+03	+1.079e+04	+0.661
24.800	+3.820e+03	+8.350e+03	+1.087e+04	+0.686
24.900	+2.535e+03	+6.532e+03	+1.080e+04	+0.720
25.000	+2.225e+03	+6.585e+03	+1.041e+04	+0.747
25.100	+2.303e+03	+7.693e+03	+9.716e+03	+0.770
25.200	+7.163e+03	+2.392e+03	+1.002e+04	+0.250
25.300	+9.214e+03	+1.872e+03	+9.862e+03	+0.169
25.400	+5.122e+03	+4.887e+03	+9.461e+03	+0.488
25.500	+3.277e+03	+7.679e+03	+8.226e+03	+0.701
25.600	+2.018e+03	+6.464e+03	+1.032e+04	+0.762
25.700	+3.168e+03	+7.918e+03	+9.541e+03	+0.714
25.800	+4.487e+03	+6.769e+03	+9.792e+03	+0.601
25.900	+3.404e+03	+6.899e+03	+1.095e+04	+0.670
26.000	+1.710e+03	+5.998e+03	+9.334e+03	+0.778
26.100	+2.823e+03	+6.819e+03	+1.094e+04	+0.707
26.200	+2.165e+03	+6.873e+03	+1.061e+04	+0.760
26.300	+3.962e+03	+7.793e+03	+9.700e+03	+0.663
26.400	+2.997e+03	+6.444e+03	+1.056e+04	+0.683
26.500	+2.269e+03	+7.520e+03	+1.051e+04	+0.768
26.600	+3.240e+03	+6.448e+03	+1.122e+04	+0.666
26.700	+3.521e+03	+7.207e+03	+1.048e+04	+0.672
26.800	+3.046e+03	+6.545e+03	+8.253e+03	+0.682
26.900	+1.956e+03	+6.740e+03	+1.062e+04	+0.775
27.000	+2.630e+03	+7.004e+03	+1.150e+04	+0.727
27.100	+2.448e+03	+7.977e+03	+1.006e+04	+0.765
27.200	+3.578e+03	+8.724e+03	+8.739e+03	+0.709
27.300	+3.204e+03	+6.700e+03	+1.068e+04	+0.677
27.400	+4.434e+03	+6.102e+03	+1.092e+04	+0.579
27.500	+2.586e+03	+6.122e+03	+1.027e+04	+0.703
27.600	+2.613e+03	+7.569e+03	+1.094e+04	+0.743
27.700	+4.101e+03	+7.829e+03	+9.968e+03	+0.656
27.800	+1.943e+03	+7.540e+03	+8.838e+03	+0.795
27.900	+2.934e+03	+6.102e+03	+1.072e+04	+0.675
28.000	+3.687e+03	+7.422e+03	+9.917e+03	+0.668
