%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+8.526e+03	+1.680e+03	+1.101e+04	+0.165
0.100	+6.053e+03	+3.019e+03	+1.036e+04	+0.333
0.200	+6.848e+03	+2.059e+03	+1.066e+04	+0.231
0.300	+6.513e+03	+2.865e+03	+8.756e+03	+0.305
0.400	+8.644e+03	+2.578e+03	+1.003e+04	+0.230
0.500	+7.090e+03	+2.049e+03	+1.020e+04	+0.224
0.600	+5.554e+03	+2.224e+03	+1.063e+04	+0.286
0.700	+6.634e+03	+3.153e+03	+1.061e+04	+0.322
0.800	+6.255e+03	+3.052e+03	+8.217e+03	+0.328
0.900	+8.030e+03	+3.652e+03	+1.035e+04	+0.313
1.000	+6.504e+03	+2.385e+03	+9.022e+03	+0.268
1.100	+7.367e+03	+2.959e+03	+9.416e+03	+0.287
1.200	+6.769e+03	+3.312e+03	+8.790e+03	+0.329
1.300	+6.264e+03	+4.461e+03	+8.983e+03	+0.416
1.400	+4.418e+03	+6.321e+03	+1.007e+04	+0.589
1.500	+2.885e+03	+5.235e+03	+9.453e+03	+0.645
1.600	+3.604e+03	+6.468e+03	+9.487e+03	+0.642
1.700	+5.775e+03	+4.037e+03	+9.779e+03	+0.411
1.800	+6.602e+03	+3.298e+03	+9.861e+03	+0.333
1.900	+1.165e+03	+7.541e+03	+8.487e+03	+0.866
2.000	+7.403e+03	+2.871e+03	+1.117e+04	+0.279
2.100	+8.303e+03	+2.294e+03	+1.042e+04	+0.217
2.200	+6.605e+03	+1.796e+03	+1.034e+04	+0.214
2.300	+6.935e+03	+3.076e+03	+1.079e+04	+0.307
2.400	+3.217e+03	+6.506e+03	+1.010e+04	+0.669
2.500	+3.222e+03	+6.878e+03	+9.451e+03	+0.681
2.600	+6.996e+03	+2.807e+03	+9.772e+03	+0.286
2.700	+7.041e+03	+3.583e+03	+1.077e+04	+0.337
2.800	+7.291e+03	+4.814e+03	+9.603e+03	+0.398
