%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+3.605e+03	+6.714e+03	+9.380e+03	+0.651
0.100	+2.241e+03	+7.303e+03	+8.788e+03	+0.765
0.200	+2.822e+03	+7.034e+03	+8.856e+03	+0.714
0.300	+4.111e+03	+6.776e+03	+8.489e+03	+0.622
0.400	+2.975e+03	+8.244e+03	+1.157e+04	+0.735
0.500	+3.174e+03	+6.756e+03	+9.430e+03	+0.680
0.600	+2.288e+03	+6.213e+03	+1.055e+04	+0.731
0.700	+4.008e+03	+7.295e+03	+9.051e+03	+0.645
0.800	+2.786e+03	+7.895e+03	+9.973e+03	+0.739
0.900	+2.553e+03	+6.816e+03	+1.033e+04	+0.728
1.000	+3.998e+03	+6.923e+03	+9.180e+03	+0.634
1.100	+2.476e+03	+8.845e+03	+1.024e+04	+0.781
1.200	+2.777e+03	+6.759e+03	+1.032e+04	+0.709
1.300	+3.553e+03	+6.507e+03	+1.058e+04	+0.647
1.400	+4.847e+03	+5.782e+03	+8.877e+03	+0.544
1.500	+3.629e+03	+6.137e+03	+9.499e+03	+0.628
1.600	+1.928e+03	+6.590e+03	+1.009e+04	+0.774
1.700	+1.306e+03	+7.206e+03	+1.046e+04	+0.847
1.800	+1.800e+03	+7.419e+03	+1.028e+04	+0.805
1.900	+1.408e+03	+7.685e+03	+8.924e+03	+0.845
2.000	+3.323e+03	+7.455e+03	+9.225e+03	+0.692
2.100	+1.944e+03	+5.832e+03	+1.015e+04	+0.750
2.200	+1.624e+03	+6.775e+03	+1.008e+04	+0.807
2.300	+3.242e+03	+6.702e+03	+8.657e+03	+0.674
2.400	+2.321e+03	+6.818e+03	+1.122e+04	+0.746
2.500	+4.107e+03	+5.252e+03	+1.064e+04	+0.561
2.600	+4.030e+03	+5.986e+03	+1.064e+04	+0.598
2.700	+3.149e+03	+6.508e+03	+1.071e+04	+0.674
2.800	+3.332e+03	+7.708e+03	+8.063e+03	+0.698
2.900	+3.279e+03	+7.197e+03	+1.002e+04	+0.687
3.000	+3.378e+03	+6.714e+03	+1.122e+04	+0.665
3.100	+3.365e+03	+6.004e+03	+8.306e+03	+0.641
3.200	+3.884e+03	+6.637e+03	+9.639e+03	+0.631
3.300	+3.668e+03	+9.186e+03	+1.054e+04	+0.715
3.400	+3.522e+03	+6.456e+03	+1.012e+04	+0.647
3.500	+3.463e+03	+7.058e+03	+9.710e+03	+0.671
3.600	+1.691e+03	+6.017e+03	+9.304e+03	+0.781
3.700	+2.378e+03	+7.351e+03	+1.020e+04	+0.756
3.800	+2.779e+03	+6.381e+03	+9.787e+03	+0.697
3.900	+2.611e+03	+6.905e+03	+1.075e+04	+0.726
4.000	+4.083e+03	+7.138e+03	+1.024e+04	+0.636
4.100	+4.342e+03	+6.999e+03	+9.895e+03	+0.617
4.200	+1.887e+03	+7.509e+03	+1.052e+04	+0.799
4.300	+3.200e+03	+7.457e+03	+8.653e+03	+0.700
4.400	+3.425e+03	+7.083e+03	+1.099e+04	+0.674
4.500	+3.168e+03	+7.393e+03	+9.905e+03	+0.700
4.600	+3.595e+03	+7.215e+03	+9.902e+03	+0.667
4.700	+4.710e+03	+7.155e+03	+9.061e+03	+0.603
4.800	+3.051e+03	+7.201e+03	+1.072e+04	+0.702
4.900	+1.781e+03	+5.460e+03	+1.145e+04	+0.754
5.000	+4.151e+03	+6.784e+03	+9.626e+03	+0.620
5.100	+2.926e+03	+7.093e+03	+1.100e+04	+0.708
5.200	+2.333e+03	+7.431e+03	+1.083e+04	+0.761
5.300	+2.282e+03	+7.384e+03	+9.442e+03	+0.764
5.400	+1.381e+03	+6.677e+03	+9.084e+03	+0.829
5.500	+4.494e+03	+5.102e+03	+1.060e+04	+0.532
5.600	+2.408e+03	+7.271e+03	+1.055e+04	+0.751
5.700	+3.248e+03	+5.471e+03	+9.606e+03	+0.627
5.800	+2.510e+03	+8.354e+03	+1.010e+04	+0.769
5.900	+2.768e+03	+7.478e+03	+9.197e+03	+0.730
6.000	+2.734e+03	+6.659e+03	+9.940e+03	+0.709
6.100	+2.217e+03	+7.582e+03	+9.951e+03	+0.774
6.200	+4.078e+03	+8.507e+03	+8.581e+03	+0.676
6.300	+1.832e+03	+7.048e+03	+8.834e+03	+0.794
6.400	+4.946e+03	+4.910e+03	+1.098e+04	+0.498
6.500	+3.492e+03	+6.586e+03	+9.432e+03	+0.654
6.600	+2.931e+03	+6.709e+03	+8.882e+03	+0.696
6.700	+4.125e+03	+7.338e+03	+1.120e+04	+0.640
6.800	+3.016e+03	+6.452e+03	+1.150e+04	+0.681
6.900	+2.327e+03	+6.852e+03	+1.026e+04	+0.746
7.000	+3.864e+03	+7.322e+03	+1.017e+04	+0.655
7.100	+3.565e+03	+7.214e+03	+1.090e+04	+0.669
7.200	+2.562e+03	+6.672e+03	+9.420e+03	+0.723
7.300	+2.586e+03	+6.865e+03	+8.760e+03	+0.726
7.400	+2.454e+03	+7.148e+03	+9.043e+03	+0.744
7.500	+4.243e+03	+7.640e+03	+1.016e+04	+0.643
7.600	+3.515e+03	+6.852e+03	+9.255e+03	+0.661
7.700	+2.985e+03	+7.185e+03	+8.892e+03	+0.707
7.800	+2.387e+03	+8.339e+03	+9.057e+03	+0.777
7.900	+3.316e+03	+7.219e+03	+9.793e+03	+0.685
8.000	+3.094e+03	+7.272e+03	+1.041e+04	+0.702
8.100	+2.922e+03	+5.989e+03	+1.193e+04	+0.672
8.200	+1.586e+03	+6.955e+03	+9.511e+03	+0.814
8.300	+2.846e+03	+6.865e+03	+9.463e+03	+0.707
8.400	+3.664e+03	+7.010e+03	+1.037e+04	+0.657
8.500	+2.833e+03	+7.256e+03	+9.679e+03	+0.719
8.600	+1.787e+03	+7.343e+03	+9.663e+03	+0.804
8.700	+3.160e+03	+5.557e+03	+9.383e+03	+0.637
8.800	+2.258e+03	+7.282e+03	+1.029e+04	+0.763
8.900	+4.113e+03	+5.376e+03	+1.054e+04	+0.567
9.000	+2.553e+03	+6.623e+03	+9.148e+03	+0.722
9.100	+3.658e+03	+6.492e+03	+9.476e+03	+0.640
9.200	+3.051e+03	+7.835e+03	+1.013e+04	+0.720
9.300	+2.781e+03	+6.845e+03	+9.021e+03	+0.711
9.400	+2.402e+03	+7.761e+03	+9.257e+03	+0.764
9.500	+2.726e+03	+7.194e+03	+9.781e+03	+0.725
9.600	+3.211e+03	+7.882e+03	+1.058e+04	+0.711
9.700	+3.429e+03	+8.098e+03	+1.012e+04	+0.703
9.800	+3.869e+03	+9.069e+03	+9.978e+03	+0.701
9.900	+2.941e+03	+6.635e+03	+1.017e+04	+0.693
10.000	+2.857e+03	+7.328e+03	+1.073e+04	+0.720
10.100	+2.561e+03	+8.898e+03	+8.560e+03	+0.776
10.200	+4.532e+03	+7.095e+03	+1.066e+04	+0.610
10.300	+4.507e+03	+4.926e+03	+9.829e+03	+0.522
10.400	+1.989e+03	+7.738e+03	+9.109e+03	+0.796
10.500	+2.274e+03	+6.147e+03	+1.008e+04	+0.730
10.600	+2.828e+03	+7.352e+03	+9.110e+03	+0.722
10.700	+2.976e+03	+5.702e+03	+8.841e+03	+0.657
10.800	+4.025e+03	+6.572e+03	+8.262e+03	+0.620
10.900	+1.593e+03	+7.430e+03	+1.115e+04	+0.823
11.000	+2.556e+03	+7.843e+03	+1.109e+04	+0.754
11.100	+3.427e+03	+6.413e+03	+9.762e+03	+0.652
11.200	+2.954e+03	+7.666e+03	+9.981e+03	+0.722
11.300	+2.461e+03	+7.747e+03	+1.015e+04	+0.759
11.400	+3.012e+03	+5.610e+03	+1.037e+04	+0.651
11.500	+2.842e+03	+6.222e+03	+8.433e+03	+0.686
11.600	+2.200e+03	+7.185e+03	+1.058e+04	+0.766
11.700	+3.618e+03	+7.173e+03	+9.810e+03	+0.665
11.800	+2.643e+03	+6.798e+03	+1.011e+04	+0.720
11.900	+8.379e+02	+6.687e+03	+8.838e+03	+0.889
12.000	+2.895e+03	+6.945e+03	+1.099e+04	+0.706
12.100	+3.313e+03	+8.125e+03	+9.655e+03	+0.710
12.200	+1.702e+03	+6.170e+03	+1.075e+04	+0.784
12.300	+3.243e+03	+8.451e+03	+9.367e+03	+0.723
12.400	+4.191e+03	+6.323e+03	+1.144e+04	+0.601
12.500	+2.194e+03	+7.776e+03	+1.057e+04	+0.780
12.600	+2.365e+03	+6.564e+03	+1.106e+04	+0.735
12.700	+3.680e+03	+6.445e+03	+9.925e+03	+0.637
12.800	+1.756e+03	+8.669e+03	+9.097e+03	+0.832
12.900	+4.850e+03	+6.206e+03	+1.013e+04	+0.561
13.000	+4.777e+03	+6.151e+03	+1.101e+04	+0.563
13.100	+2.613e+03	+6.353e+03	+8.380e+03	+0.709
13.200	+4.165e+03	+7.063e+03	+1.035e+04	+0.629
13.300	+3.012e+03	+7.649e+03	+9.876e+03	+0.717
13.400	+3.645e+03	+7.098e+03	+9.630e+03	+0.661
13.500	+3.514e+03	+6.389e+03	+9.466e+03	+0.645
13.600	+7.762e+03	+2.850e+03	+9.503e+03	+0.269
13.700	+6.269e+03	+3.730e+03	+1.019e+04	+0.373
13.800	+7.817e+03	+1.828e+03	+9.895e+03	+0.190
13.900	+6.679e+03	+2.732e+03	+9.484e+03	+0.290
14.000	+7.387e+03	+2.422e+03	+1.093e+04	+0.247
14.100	+5.205e+03	+3.440e+03	+9.918e+03	+0.398
14.200	+6.689e+03	+3.647e+03	+9.504e+03	+0.353
14.300	+2.042e+03	+6.422e+03	+1.012e+04	+0.759
14.400	+2.844e+03	+8.248e+03	+9.758e+03	+0.744
14.500	+3.321e+03	+8.090e+03	+1.001e+04	+0.709
14.600	+3.614e+03	+6.590e+03	+9.364e+03	+0.646
14.700	+2.699e+03	+6.791e+03	+8.479e+03	+0.716
14.800	+3.078e+03	+7.096e+03	+9.365e+03	+0.697
14.900	+3.320e+03	+6.431e+03	+8.605e+03	+0.660
15.000	+4.366e+03	+7.297e+03	+1.082e+04	+0.626
15.100	+6.937e+03	+2.735e+03	+1.030e+04	+0.283
15.200	+6.607e+03	+2.430e+03	+1.045e+04	+0.269
15.300	+4.889e+03	+4.739e+03	+9.290e+03	+0.492
15.400	+3.339e+03	+7.479e+03	+1.025e+04	+0.691
15.500	+3.181e+03	+7.398e+03	+9.623e+03	+0.699
15.600	+3.952e+03	+6.326e+03	+1.051e+04	+0.615
15.700	+2.467e+03	+5.516e+03	+9.513e+03	+0.691
15.800	+3.785e+03	+5.463e+03	+1.066e+04	+0.591
15.900	+3.777e+03	+7.819e+03	+9.682e+03	+0.674
16.000	+3.679e+03	+7.058e+03	+1.014e+04	+0.657
16.100	+4.105e+03	+6.025e+03	+1.043e+04	+0.595
16.200	+6.763e+03	+2.423e+03	+9.483e+03	+0.264
16.300	+6.344e+03	+2.589e+03	+9.838e+03	+0.290
16.400	+7.238e+03	+3.257e+03	+1.030e+04	+0.310
16.500	+6.134e+03	+4.566e+03	+8.756e+03	+0.427
16.600	+7.708e+03	+3.493e+03	+9.899e+03	+0.312
16.700	+5.713e+03	+3.846e+03	+1.051e+04	+0.402
16.800	+1.826e+03	+8.274e+03	+1.087e+04	+0.819
16.900	+2.186e+03	+6.133e+03	+9.893e+03	+0.737
17.000	+2.109e+03	+7.163e+03	+1.056e+04	+0.773
17.100	+1.931e+03	+7.580e+03	+1.019e+04	+0.797
17.200	+2.919e+03	+7.081e+03	+9.758e+03	+0.708
17.300	+3.814e+03	+7.046e+03	+1.010e+04	+0.649
17.400	+3.567e+03	+7.789e+03	+8.693e+03	+0.686
17.500	+3.398e+03	+5.176e+03	+1.046e+04	+0.604
17.600	+4.437e+03	+6.251e+03	+1.113e+04	+0.585
17.700	+4.089e+03	+6.364e+03	+1.064e+04	+0.609
17.800	+2.252e+03	+6.760e+03	+1.010e+04	+0.750
17.900	+7.446e+03	+3.867e+03	+8.615e+03	+0.342
18.000	+8.640e+03	+3.033e+03	+9.225e+03	+0.260
18.100	+5.833e+03	+3.305e+03	+8.587e+03	+0.362
18.200	+6.670e+03	+3.495e+03	+1.101e+04	+0.344
18.300	+6.372e+03	+2.678e+03	+1.009e+04	+0.296
18.400	+7.121e+03	+3.915e+03	+8.835e+03	+0.355
18.500	+7.533e+03	+3.059e+03	+9.165e+03	+0.289
18.600	+6.536e+03	+3.800e+03	+8.991e+03	+0.368
18.700	+6.429e+03	+2.300e+03	+1.019e+04	+0.264
18.800	+5.625e+03	+2.712e+03	+9.785e+03	+0.325
18.900	+5.881e+03	+2.771e+03	+1.061e+04	+0.320
19.000	+5.615e+03	+1.500e+03	+9.598e+03	+0.211
19.100	+6.817e+03	+3.597e+03	+1.046e+04	+0.345
19.200	+6.423e+03	+4.278e+03	+1.169e+04	+0.400
19.300	+7.479e+03	+1.872e+03	+9.158e+03	+0.200
19.400	+6.810e+03	+1.707e+03	+1.137e+04	+0.200
19.500	+7.411e+03	+1.932e+03	+9.990e+03	+0.207
19.600	+7.959e+03	+2.641e+03	+9.958e+03	+0.249
19.700	+5.917e+03	+4.089e+03	+1.028e+04	+0.409
19.800	+3.382e+03	+6.278e+03	+9.786e+03	+0.650
19.900	+3.188e+03	+8.052e+03	+1.011e+04	+0.716
20.000	+2.173e+03	+6.947e+03	+1.155e+04	+0.762
20.100	+2.752e+03	+6.341e+03	+9.883e+03	+0.697
20.200	+2.849e+03	+8.086e+03	+9.494e+03	+0.739
20.300	+4.456e+03	+7.554e+03	+1.025e+04	+0.629
20.400	+2.734e+03	+8.308e+03	+9.448e+03	+0.752
20.500	+2.128e+03	+6.641e+03	+1.055e+04	+0.757
20.600	+4.100e+03	+7.436e+03	+1.186e+04	+0.645
20.700	+2.988e+03	+7.984e+03	+9.708e+03	+0.728
20.800	+4.309e+03	+5.636e+03	+9.958e+03	+0.567
20.900	+6.988e+03	+1.786e+03	+9.565e+03	+0.204
21.000	+6.335e+03	+2.571e+03	+1.034e+04	+0.289
21.100	+5.211e+03	+5.715e+03	+9.762e+03	+0.523
21.200	+2.592e+03	+7.416e+03	+1.030e+04	+0.741
21.300	+3.932e+03	+7.183e+03	+1.055e+04	+0.646
21.400	+3.135e+03	+7.109e+03	+9.228e+03	+0.694
21.500	+3.896e+03	+7.923e+03	+1.064e+04	+0.670
21.600	+2.574e+03	+7.882e+03	+1.034e+04	+0.754
21.700	+1.941e+03	+6.659e+03	+1.059e+04	+0.774
21.800	+2.176e+03	+7.396e+03	+9.632e+03	+0.773
21.900	+3.709e+03	+7.869e+03	+1.042e+04	+0.680
22.000	+2.977e+03	+6.901e+03	+8.511e+03	+0.699
22.100	+3.303e+03	+5.948e+03	+9.598e+03	+0.643
22.200	+5.810e+03	+4.120e+03	+9.631e+03	+0.415
22.300	+6.672e+03	+3.335e+03	+9.235e+03	+0.333
22.400	+7.969e+03	+3.515e+03	+1.071e+04	+0.306
22.500	+5.363e+03	+3.709e+03	+9.781e+03	+0.409
22.600	+6.091e+03	+3.964e+03	+8.734e+03	+0.394
