%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+3.656e+03	+7.251e+03	+9.884e+03	+0.665
0.100	+3.409e+03	+7.763e+03	+9.127e+03	+0.695
0.200	+2.920e+03	+7.151e+03	+9.025e+03	+0.710
0.300	+6.052e+03	+4.083e+03	+9.975e+03	+0.403
0.400	+6.311e+03	+3.377e+03	+1.055e+04	+0.349
0.500	+5.291e+03	+4.277e+03	+1.015e+04	+0.447
0.600	+3.339e+03	+6.849e+03	+9.365e+03	+0.672
0.700	+2.640e+03	+8.610e+03	+1.060e+04	+0.765
0.800	+3.655e+03	+7.168e+03	+1.027e+04	+0.662
0.900	+3.036e+03	+7.766e+03	+1.062e+04	+0.719
1.000	+3.203e+03	+7.668e+03	+1.047e+04	+0.705
1.100	+4.310e+03	+6.518e+03	+1.033e+04	+0.602
1.200	+2.493e+03	+6.490e+03	+9.298e+03	+0.722
1.300	+2.183e+03	+5.605e+03	+1.017e+04	+0.720
1.400	+1.996e+03	+6.529e+03	+9.645e+03	+0.766
1.500	+2.315e+03	+7.002e+03	+1.046e+04	+0.752
1.600	+2.905e+03	+6.336e+03	+9.892e+03	+0.686
1.700	+7.668e+03	+2.631e+03	+1.089e+04	+0.255
1.800	+7.935e+03	+4.093e+03	+9.566e+03	+0.340
1.900	+8.219e+03	+3.613e+03	+9.248e+03	+0.305
2.000	+7.206e+03	+3.419e+03	+9.364e+03	+0.322
2.100	+6.575e+03	+2.781e+03	+9.731e+03	+0.297
2.200	+6.155e+03	+3.232e+03	+1.107e+04	+0.344
2.300	+7.031e+03	+2.916e+03	+9.149e+03	+0.293
2.400	+2.812e+03	+8.124e+03	+1.107e+04	+0.743
2.500	+2.145e+03	+7.942e+03	+9.675e+03	+0.787
2.600	+3.371e+03	+6.468e+03	+1.006e+04	+0.657
2.700	+2.590e+03	+7.565e+03	+1.004e+04	+0.745
2.800	+3.428e+03	+7.415e+03	+9.727e+03	+0.684
2.900	+3.504e+03	+6.037e+03	+8.920e+03	+0.633
3.000	+3.843e+03	+6.175e+03	+1.086e+04	+0.616
3.100	+8.382e+03	+2.398e+03	+1.007e+04	+0.222
3.200	+4.837e+03	+5.113e+03	+9.308e+03	+0.514
3.300	+4.597e+03	+4.865e+03	+1.054e+04	+0.514
3.400	+7.584e+03	+2.768e+03	+1.076e+04	+0.267
3.500	+6.228e+03	+3.100e+03	+8.547e+03	+0.332
3.600	+8.047e+03	+1.499e+03	+1.032e+04	+0.157
3.700	+5.130e+03	+5.338e+03	+1.003e+04	+0.510
3.800	+4.032e+03	+5.448e+03	+1.067e+04	+0.575
3.900	+1.547e+03	+7.368e+03	+1.087e+04	+0.826
4.000	+2.567e+03	+6.052e+03	+1.051e+04	+0.702
4.100	+1.945e+03	+6.555e+03	+1.003e+04	+0.771
4.200	+4.161e+03	+6.292e+03	+9.599e+03	+0.602
4.300	+3.299e+03	+6.238e+03	+1.026e+04	+0.654
4.400	+4.247e+03	+8.651e+03	+1.069e+04	+0.671
4.500	+3.088e+03	+7.561e+03	+1.017e+04	+0.710
4.600	+1.870e+03	+7.385e+03	+8.519e+03	+0.798
4.700	+3.589e+03	+5.891e+03	+1.039e+04	+0.621
4.800	+3.733e+03	+5.759e+03	+8.920e+03	+0.607
4.900	+2.524e+03	+7.505e+03	+9.022e+03	+0.748
5.000	+2.660e+03	+7.446e+03	+1.003e+04	+0.737
5.100	+2.735e+03	+6.799e+03	+9.254e+03	+0.713
5.200	+2.189e+03	+7.798e+03	+9.776e+03	+0.781
5.300	+3.192e+03	+5.862e+03	+1.192e+04	+0.647
5.400	+3.666e+03	+7.871e+03	+9.420e+03	+0.682
5.500	+4.180e+03	+7.750e+03	+9.707e+03	+0.650
5.600	+3.215e+03	+6.495e+03	+9.712e+03	+0.669
5.700	+2.302e+03	+6.899e+03	+1.201e+04	+0.750
5.800	+3.670e+03	+6.701e+03	+1.016e+04	+0.646
5.900	+2.985e+03	+6.861e+03	+9.739e+03	+0.697
6.000	+3.815e+03	+6.679e+03	+9.864e+03	+0.636
6.100	+2.240e+03	+8.371e+03	+1.003e+04	+0.789
6.200	+4.789e+03	+7.715e+03	+1.011e+04	+0.617
6.300	+2.463e+03	+5.854e+03	+9.217e+03	+0.704
6.400	+4.190e+03	+7.147e+03	+9.496e+03	+0.630
6.500	+3.748e+03	+7.203e+03	+9.646e+03	+0.658
6.600	+2.163e+03	+6.724e+03	+1.003e+04	+0.757
6.700	+2.705e+03	+6.548e+03	+9.125e+03	+0.708
6.800	+3.516e+03	+5.602e+03	+1.073e+04	+0.614
6.900	+2.778e+03	+7.885e+03	+9.270e+03	+0.739
